16192,2034,153,0,105,6,3,0,30,10,5,36,0,22,3,0,0,1,7,6,0,0,5,0,0,1,0,0,0,0.0000,0,0.0000
16192,2034,153,0,105,6,2,0,14,3,1,15,0,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0000,0,0.0000
16195,2024,151,0,105,6,1,0,3,0,2,3,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482,0,-0.0648
16203,2032,93,0,103,4,1,0,406,79,44,465,1743,111,111,10,1,4,46,43,3,3,47,2,1,7,3,2,0,-2.9694,0,-1.4568
16203,2033,93,0,103,4,1,0,334,78,38,385,1477,90,87,12,1,13,42,62,2,4,47,5,1,1,1,2,0,2.1742,0,0.9830
16203,2034,117,0,103,4,1,0,309,80,30,359,1401,100,82,11,7,13,59,52,6,4,44,0,1,3,3,0,0,2.0324,0,2.4188
16203,2034,117,0,103,4,3,0,231,56,22,270,0,82,60,9,5,10,47,35,0,0,35,0,0,2,2,0,0,0.0000,0,0.0000
16203,2034,117,0,103,4,2,0,78,24,8,89,0,46,22,2,2,3,12,17,0,0,9,0,1,1,1,0,0,0.0000,0,0.0000
16203,2034,61,0,102,3,1,0,36,6,5,43,176,10,10,0,1,1,5,6,0,0,5,1,0,2,0,0,0,0.2138,0,0.0704
16203,2034,61,0,102,3,2,0,8,1,3,9,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0000,0,0.0000
16203,2034,61,0,102,3,3,0,28,5,2,34,0,10,7,0,1,1,5,6,0,0,5,1,0,1,0,0,0,0.0000,0,0.0000
16207,2034,163,0,105,6,1,0,17,4,1,17,78,7,3,1,0,0,3,3,0,0,0,0,2,0,0,0,0,0.0695,0,-0.1091
16207,2034,163,0,105,6,3,0,13,2,1,13,0,7,2,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0.0000,0,0.0000
16207,2034,163,0,105,6,2,0,4,2,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
16207,2034,163,0,105,6,21,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0220,0,0.0000
16208,2026,345,0,108,10,1,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004,0,-0.0260
16208,2031,116,0,103,4,1,0,4,3,0,5,13,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0512,0,0.1661
16209,2023,241,0,106,11,1,0,64,14,17,80,299,19,16,4,0,2,15,16,0,0,12,0,6,0,1,3,0,0.6275,0,-0.2261
16209,2024,241,0,106,11,1,0,54,12,22,66,284,15,14,7,0,1,16,10,0,0,11,0,4,0,1,0,0,0.2222,0,-0.1588
16209,2025,241,0,106,11,1,0,171,47,48,192,700,40,40,15,0,1,35,20,0,0,21,0,10,0,0,0,0,-0.7795,0,-0.4266
16209,2029,0,0,0,10,1,0,274,70,50,307,0,61,61,12,1,6,62,43,1,1,31,0,0,0,1,1,0,0.0000,0,0.6588
16209,2030,0,0,0,10,1,0,239,67,47,271,0,54,54,10,1,5,45,46,2,1,27,0,0,3,1,1,0,0.0000,0,0.9364
16210,2023,238,0,106,11,1,0,48,11,12,50,167,13,12,1,0,0,4,5,0,0,2,0,2,0,0,0,0,-0.5390,1,-0.4983
16211,2023,238,0,106,11,1,0,1,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,1,-0.0272
16212,2023,226,0,106,11,1,0,88,28,19,101,363,21,21,4,2,0,18,11,2,0,8,0,0,0,2,3,0,0.0690,0,-0.0791
16212,2025,0,0,0,10,1,0,232,67,25,256,0,51,51,9,5,1,48,42,36,6,19,0,0,2,0,3,0,0.0000,0,0.7811
16212,2025,163,0,105,6,1,0,12,0,2,13,37,10,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0933,0,-0.2189
16212,2026,163,0,105,6,1,0,66,11,17,69,233,19,15,5,1,0,8,5,5,0,2,1,0,0,0,1,0,-0.4952,0,-0.1623
16212,2026,136,0,104,5,1,0,29,8,5,29,85,11,7,4,0,0,3,5,0,0,0,0,0,0,0,0,0,0.0745,0,-0.0129
16212,2027,163,0,105,6,1,0,98,21,16,109,413,27,25,6,0,0,9,6,3,4,10,0,0,0,0,1,0,-0.3504,0,-0.0355
16212,2027,136,0,104,5,1,0,77,21,17,79,301,21,19,7,0,0,11,12,5,4,1,0,0,0,0,1,0,0.1150,0,-0.1227
16212,2028,132,0,104,5,1,0,203,56,17,224,794,47,46,9,5,0,26,11,0,0,17,0,0,2,2,0,0,-0.3595,0,0.3249
16212,2028,100,0,103,4,1,0,82,18,15,94,333,21,21,2,1,0,16,5,3,0,11,0,1,1,0,0,0,-0.4328,0,-0.0424
16212,2029,100,0,103,4,1,0,210,50,18,236,776,54,50,7,5,0,33,18,5,2,21,0,0,1,4,0,0,0.5836,0,-0.0717
16212,2029,63,0,102,3,1,0,74,25,5,81,252,23,17,1,2,0,10,8,3,0,3,0,0,2,1,1,0,0.2677,0,0.4010
16212,2030,100,0,103,4,1,0,35,15,0,41,151,12,10,3,1,0,9,7,2,0,6,0,0,0,0,0,0,0.6630,0,0.7056
16212,2030,63,0,102,3,1,0,155,35,14,167,566,51,41,4,4,0,22,12,5,0,10,0,0,1,0,1,0,-1.3467,0,-0.0490
16212,2031,100,0,103,4,1,0,110,30,15,120,436,32,29,7,0,0,15,4,2,0,9,0,0,0,1,0,0,-1.0099,0,0.3050
16212,2031,63,0,102,3,1,0,133,29,14,147,528,46,34,5,1,0,16,10,3,1,10,0,0,2,1,1,0,-0.2874,0,-0.3558
16216,2023,246,0,106,11,1,0,47,16,9,64,253,12,12,1,1,1,18,7,1,0,13,1,0,0,1,3,0,0.8959,0,0.3101
16216,2024,246,0,106,11,1,0,157,50,37,177,641,36,36,9,1,2,33,37,2,1,16,1,0,2,2,0,0,2.0531,0,-0.2167
16216,2025,246,0,106,11,1,0,169,58,48,196,727,39,39,13,0,2,33,22,7,0,22,0,2,1,1,3,0,1.1252,0,0.5922
16216,2029,0,0,0,10,1,0,188,49,28,207,0,41,41,8,1,1,35,26,33,4,16,0,0,0,0,3,0,0.0000,0,0.1676
16216,2030,0,0,0,10,1,0,241,65,31,266,0,53,53,9,2,1,40,33,33,5,20,0,0,1,1,3,0,0.0000,0,0.2608
16219,2025,230,0,106,11,1,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046,1,-0.0266
16225,2031,20,0,100,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,1,0.0000
16225,2031,20,0,100,1,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007,1,-0.0694
16225,2032,20,0,100,1,1,0,2,0,1,3,9,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0333,1,-0.1040
16225,2032,20,0,100,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0000,1,0.0000
16225,2032,20,0,100,1,3,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,1,0.0000
16225,2034,20,0,100,1,1,0,0,0,0,2,8,56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0010,1,0.0150
16225,2034,20,0,100,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0000,1,0.0000
16225,2034,20,0,100,1,21,0,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318,1,0.0000
16237,2027,159,0,105,6,1,0,3,0,2,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006,0,-0.0628
16237,2028,96,0,103,4,1,0,22,7,4,24,78,18,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,-0.0450,0,0.0998
16238,2023,273,0,107,11,1,0,164,50,29,189,585,40,40,5,1,1,28,25,7,3,21,0,1,0,1,3,0,-0.1467,0,-0.1984
16238,2024,273,0,107,11,1,0,148,55,27,174,559,36,34,16,4,0,28,36,4,2,23,0,0,0,3,0,0,1.2590,0,0.7798
16238,2025,273,0,107,11,1,0,163,49,36,192,652,41,41,7,1,1,33,26,5,4,22,0,2,0,2,5,0,0.9421,0,-0.0569
16238,2029,0,0,0,10,1,0,277,79,28,304,0,60,60,10,5,4,67,54,39,6,21,0,0,3,2,1,0,0.0000,0,0.8011
16238,2030,0,0,0,10,1,0,183,53,19,201,0,40,40,7,3,1,43,27,35,6,14,0,0,0,3,1,0,0.0000,0,0.4626
16238,2031,156,0,105,6,1,0,8,3,1,9,20,9,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0.0053,0,0.1215
16239,2023,271,0,107,11,1,0,157,45,36,168,521,37,36,4,0,1,30,21,0,0,9,0,8,0,1,1,0,-0.0378,0,-0.8811
16239,2028,326,0,108,10,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,1,-0.0224
16240,2023,278,0,107,11,1,0,164,56,45,204,725,41,41,17,2,5,43,43,3,1,34,0,2,1,3,2,0,2.1267,0,0.9268
16240,2024,278,0,107,11,1,0,150,50,29,181,615,40,40,15,4,3,31,44,3,1,25,0,1,2,2,2,0,1.4166,0,0.6197
16240,2025,151,0,105,6,1,0,114,14,34,119,387,35,35,4,2,1,10,5,2,2,4,0,2,1,0,0,0,-1.2997,0,-0.9106
16240,2026,151,0,105,6,1,0,40,6,10,42,145,17,9,3,0,0,3,5,0,3,1,0,0,1,0,0,0,-0.1814,0,-0.4714
16240,2027,133,0,104,5,1,0,254,69,71,279,1010,68,68,13,2,5,42,34,8,2,18,0,2,3,2,2,0,0.3878,0,0.3317
16240,2028,133,0,104,5,1,0,261,79,35,289,1009,64,62,15,5,5,59,23,3,0,21,0,1,1,4,2,0,0.8154,0,1.4452
16240,2028,114,0,103,4,1,0,2,0,0,4,15,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.0056,0,-0.0345
16240,2029,114,0,103,4,1,0,464,113,78,541,2015,125,125,21,7,10,57,72,8,2,64,2,2,7,5,1,0,0.7481,0,1.1875
16240,2030,106,0,103,4,1,0,311,88,48,353,1357,77,77,20,11,12,47,66,2,3,34,0,1,2,6,0,0,1.9200,0,2.5645
16240,2031,84,0,102,3,1,0,215,46,38,241,938,57,57,9,9,4,26,25,0,0,23,1,4,2,1,0,0,0.2377,0,0.3495
16240,2031,39,0,101,2,1,0,236,71,43,279,1076,72,65,14,8,4,39,30,6,1,37,0,1,3,3,0,0,0.6639,0,2.1740
16240,2032,84,0,102,3,1,0,161,36,24,178,658,41,41,5,5,3,12,15,1,1,16,0,2,1,0,0,0,-0.4147,0,0.2468
16240,2032,39,0,101,2,1,0,324,71,51,371,1328,86,86,16,4,5,43,49,9,3,41,0,4,6,0,0,0,0.3546,0,0.3433
16240,2033,78,0,102,3,1,0,105,38,9,124,478,27,27,9,4,5,22,24,3,1,16,1,0,1,2,0,0,1.3829,0,1.7702
16240,2033,36,0,101,2,1,0,349,86,45,386,1382,93,92,13,6,5,39,40,7,1,34,2,5,2,1,0,0,-1.4679,0,0.6964
16240,2034,36,0,101,2,1,0,556,124,76,616,2232,138,138,22,15,4,61,65,6,3,51,1,4,3,5,1,0,0.3277,0,0.4745
16240,2034,36,0,101,2,3,0,394,85,54,434,0,126,96,15,10,2,46,38,0,0,35,0,2,1,3,1,0,0.0000,0,0.0000
16240,2034,36,0,101,2,2,0,162,39,22,182,0,64,42,7,5,2,15,27,0,0,16,1,2,2,2,0,0,0.0000,0,0.0000
16240,2034,36,0,101,2,21,0,14,5,4,19,76,5,5,0,2,0,4,5,1,0,3,0,0,1,1,0,0,0.2770,0,0.0000
16245,2023,262,0,107,11,1,0,6,2,1,6,16,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-0.0086,0,-0.0279
16245,2024,262,0,107,11,1,0,33,11,11,39,148,11,9,3,0,0,2,2,0,0,5,0,1,0,0,1,0,-0.2316,0,0.0922
16245,2025,262,0,107,11,1,0,44,11,12,53,194,17,12,5,0,0,8,6,0,0,9,0,1,0,0,0,0,0.0156,0,-0.0467
16245,2025,167,0,105,6,1,0,33,5,12,33,135,10,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,-0.3689,0,-0.3276
16245,2026,163,0,105,6,1,0,19,2,10,20,84,7,5,1,0,1,2,3,0,0,1,0,0,0,0,0,0,-0.1813,0,-0.0831
16245,2028,134,0,104,5,1,0,14,4,2,14,39,7,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,-0.0087,0,-0.0094
