9867,2034,15,1699,100,1,1,1,4,0,1,1,4,0,0,0,0,1,1,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0925,11.3000,0,3
9867,2034,15,1730,100,1,1,0,1,0,0,0,3,0,2,0,0,1,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0185,2.2000,0,1
9867,2034,15,1738,100,1,1,1,3,0,0,2,3,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0075,0.4000,0,3
9867,2034,15,1785,100,1,1,0,3,0,1,0,3,0,0,0,0,1,1,18,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0075,7.4000,0,2
9867,2034,15,1814,100,1,1,1,4,0,1,1,4,0,0,0,0,0,2,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0419,2.7000,0,3
9867,2034,15,1825,100,1,1,0,2,0,0,1,2,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.1494,5.9000,0,2
9867,2034,15,1883,100,1,1,1,3,0,1,0,4,0,1,0,0,2,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0518,5.0000,0,3
9867,2034,15,1952,100,1,1,1,8,0,4,1,10,0,1,2,2,2,2,39,2,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,-0.1250,5.5000,0,5
9867,2034,15,1973,100,1,1,0,1,0,0,0,1,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.0082,0.4000,0,1
9867,2034,15,2120,100,1,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0591,2.4000,0,1
9867,2034,15,2134,100,1,1,1,3,0,0,2,3,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1203,4.9000,0,3
9867,2034,15,2184,100,1,1,1,6,0,3,0,6,0,0,1,1,1,2,21,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0096,5.0000,0,3
