9843,16810,3,1,0
9843,20112,1,0,0
9843,21010,1,0,0
9843,4564,2,0,0
9843,14930,6,1,0
9843,14603,2,0,0
9843,19115,2,0,0
9843,9947,1,0,0
9843,17096,2,1,0
9843,11170,2,0,0
9843,11120,1,1,0
9843,11102,1,0,0
9843,10585,2,1,0
9843,17160,1,0,0
9843,11837,2,0,0
9843,21962,2,0,0
9843,18248,2,0,0
9843,17027,1,0,0
9843,22627,2,0,0
9843,12776,1,0,0
9843,9671,1,1,0
9843,9775,2,1,0
9843,16618,1,0,0
9843,9856,1,1,0
9843,16706,1,0,0
9843,11686,2,0,0
9843,10729,2,1,1
9843,8197,1,0,0
9843,19377,2,0,0
9843,12630,2,0,0
9845,9706,1,0,0
9845,11114,1,0,0
9845,11153,1,1,0
9845,14033,1,0,0
9845,2888,1,0,0
9845,23158,1,0,0
9850,6253,4,0,0
9850,7673,1,0,0
9850,8499,4,1,0
9850,8778,2,0,0
9850,1315,1,0,0
9850,2888,1,0,0
9850,2450,2,1,0
9850,8371,5,0,0
9850,11439,2,0,0
9850,4512,2,1,0
9850,10168,1,1,0
9850,2421,2,1,0
9850,1927,3,0,0
9850,10160,2,0,0
9850,8274,1,0,0
9850,634,4,0,0
9850,17978,6,0,0
9850,4853,1,1,0
9850,10291,4,1,0
9850,3361,2,0,0
9850,9272,3,0,0
9850,10585,1,0,0
9850,10212,1,0,0
9850,4757,10,1,0
9850,9843,7,0,0
9850,14854,2,1,0
9850,2369,2,0,0
9850,11252,1,0,0
9850,1855,1,0,0
9850,10567,4,0,0
9850,10154,1,0,0
9850,9565,2,0,0
9850,2659,3,1,0
9850,1717,5,0,0
9850,6900,2,0,0
9850,7948,4,0,0
9850,7724,1,0,0
9850,9842,1,0,0
9850,8422,1,0,0
9850,10039,1,0,0
9850,21842,5,0,0
9850,14930,6,0,0
9850,15024,1,0,0
9850,13812,1,1,0
9850,1312,1,0,0
9850,946,3,0,0
9850,1041,2,1,0
9850,9052,1,1,0
9850,10228,8,0,0
9850,11837,2,0,0
9850,19130,2,0,0
9850,2032,4,0,0
9850,15050,1,0,0
9850,1358,2,0,0
9850,10219,4,1,0
9850,16703,6,1,0
9850,11579,1,0,0
9850,6275,6,0,0
9850,5629,3,0,0
9850,6646,1,1,0
9850,13596,1,0,0
9850,140,2,0,0
9850,11738,2,2,0
9850,3304,4,0,0
9850,10835,2,0,0
9850,11730,1,0,0
9850,10348,1,0,0
9850,6630,2,1,0
9850,10329,4,0,0
9850,138,2,0,0
9850,16547,4,0,0
9850,9614,4,0,0
9850,10093,3,0,0
9850,1272,1,0,0
9850,10514,6,0,0
9850,18006,1,1,0
9850,3613,2,0,0
9850,14990,1,0,0
9850,12630,3,0,0
9850,16571,10,1,0
9850,13599,2,2,0
9850,3388,1,0,0
9850,12895,1,0,0
9850,11342,3,0,0
9850,8057,1,0,0
9850,17992,13,1,0
9850,6732,1,0,0
9850,12240,2,1,0
9850,3045,1,0,0
9850,498,2,1,0
9850,16561,1,0,0
9850,3329,2,0,0
9850,9856,4,0,0
9850,14783,2,1,0
9850,14897,1,0,0
9850,13982,2,0,0
9850,9677,1,0,0
9850,235,1,0,0
9850,10314,2,0,0
9850,10648,7,0,0
9850,4341,2,0,0
9850,11723,8,3,0
9850,15984,1,0,0
9850,229,1,1,0
9850,9728,5,0,0
9850,9963,4,0,0
9850,2843,2,1,0
9850,3411,1,0,0
9850,11427,4,2,0
9850,10981,4,0,0
9850,13758,2,0,0
9850,4546,2,0,0
9850,8523,1,0,0
9850,18225,5,1,0
9850,7898,1,0,0
9850,16811,1,0,0
9850,13901,7,0,0
9850,18088,2,1,0
9850,19147,7,0,0
9850,13771,1,0,0
9850,4371,2,2,0
9850,9642,1,0,0
9850,9794,3,0,0
9850,14323,2,0,0
9850,12867,2,0,0
9850,12593,3,0,0
9850,15894,7,0,0
9850,11242,1,0,0
9850,10055,2,0,0
9850,19264,1,0,0
9850,16672,4,1,0
9850,11527,2,0,0
9850,16641,3,1,0
9850,17865,2,0,0
9850,11428,2,0,0
9850,7146,1,0,0
9850,20422,3,0,0
9850,8827,1,0,0
9850,14960,2,2,0
9850,13093,6,1,0
9850,17911,6,1,0
9850,16556,3,0,0
9850,10729,1,0,0
9850,15981,1,0,0
9850,9956,1,0,0
9850,19218,2,0,0
9850,10984,1,0,0
9850,18097,3,1,0
9850,13595,2,0,0
9850,13882,1,1,0
9850,12347,1,1,0
9850,11787,2,0,0
9850,9951,2,0,0
9850,18082,2,0,0
9850,19873,2,0,0
9850,17874,1,0,0
9850,19554,1,0,0
9850,15042,5,0,0
9850,11352,1,0,0
9850,21954,1,1,0
