68246,70,1180,"Saint-Georges-des-Coteaux","SAI",45.7700,-0.7200,2198,0
68249,70,1180,"Saint-Georges-du-Bois","SAI",46.1300,-0.7300,1570,0
68252,70,1180,"Saint-Georges-lès-Baillargeaux","SAI",46.6700,0.4000,3363,0
68266,70,1180,"Saint-Germain-de-Lusignan","SAI",45.4500,-0.4700,1179,0
68267,70,1180,"Saint-Germain-de-Marencennes","SAI",46.0700,-0.7800,1241,0
68302,70,1180,"Saint-Gervais-les-Trois-Clochers","SAI",46.9000,0.4200,1262,0
68330,70,1180,"Saint-Hilaire-de-Villefranche","SAI",45.8500,-0.5300,1127,0
68334,70,1180,"Saint-Hilaire-la-Palud","SAI",46.2700,-0.7200,1381,0
68342,70,1180,"Saint-Hippolyte","SAI",45.9200,-0.8800,1239,0
68367,70,1180,"Saint-Jean-de-Liversay","SAI",46.2700,-0.8800,1827,0
68375,70,1180,"Saint-Jean-de-Sauves","SAI",46.8300,0.0800,1409,0
68378,70,1180,"Saint-Jean-de-Thouars","SAI",46.9700,-0.2200,1392,0
68380,70,1180,"Saint-Jean-dAngély","SAI",45.9500,-0.5200,7468,0
68434,70,1180,"Saint-Julien-lArs","SAI",46.5500,0.5000,2185,0
68449,70,1180,"Saint-Just-Luzac","SAI",45.8000,-1.0300,1653,0
68458,70,1180,"Saint-Léger-de-la-Martinière","SAI",47.0000,-0.1200,1093,0
68459,70,1180,"Saint-Léger-de-Montbrun","SAI",47.0000,-0.1300,1153,0
68484,70,1180,"Saint-Laurent-de-la-Prée","SAI",45.9800,-1.0300,1455,0
68516,70,1180,"Saint-Loup-Lamairé","SAI",0.0000,0.0000,1117,0
68528,70,1180,"Saint-Médard-dAunis","SAI",46.1500,-0.9700,1405,0
68535,70,1180,"Saint-Même-les-Carrières","SAI",45.6500,-0.1500,1084,0
68540,70,1180,"Saint-Maixent-lÉcole","SAI",46.4200,-0.2000,8370,0
68587,70,1180,"Saint-Martin-de-Ré","SAI",46.2000,-1.3700,2812,0
68633,70,1180,"Saint-Maurice-la-Clouère","SAI",46.3700,0.4200,1081,0
68644,70,1180,"Saint-Maxire","SAI",46.4000,-0.4800,1172,0
68660,70,1180,"Saint-Michel","SAI",45.6500,0.1000,3146,0
68711,70,1180,"Saint-Palais-sur-Mer","SAI",45.6300,-1.0800,3656,0
68716,70,1180,"Saint-Pardoux","SAI",46.5700,-0.3000,1337,0
68765,70,1180,"Saint-Pierre-dOléron","SAI",45.9500,-1.3200,6353,0
68766,70,1180,"Saint-Pierre-des-Échaubrognes","SAI",46.9800,-0.7500,1290,0
68793,70,1180,"Saint-Porchaire","SAI",45.8200,-0.7800,1437,0
68808,70,1180,"Saint-Projet-Saint-Constant","SAI",45.7300,0.3500,1037,0
68845,70,1180,"Saint-Rogatien","SAI",46.1500,-1.0700,1927,0
68847,70,1180,"Saint-Romain-de-Benet","SAI",45.7000,-0.8500,1472,0
68865,70,1180,"Saint-Saturnin","SAI",45.6700,0.0500,1199,0
68868,70,1180,"Saint-Sauvant","SAI",46.3700,0.0700,1366,0
68871,70,1180,"Saint-Sauveur-dAunis","SAI",46.2200,-0.8800,1156,0
68878,70,1180,"Saint-Sauveur","SAI",46.8000,0.6200,1019,0
68885,70,1180,"Saint-Savin","SAI",46.5700,0.8700,1070,0
68888,70,1180,"Saint-Savinien","SAI",45.8800,-0.6800,2671,0
68904,70,1180,"Saint-Sulpice-de-Cognac","SAI",45.7700,-0.3800,1226,0
68907,70,1180,"Saint-Sulpice-de-Royan","SAI",45.6700,-1.0200,2466,0
68925,70,1180,"Saint-Symphorien","SAI",46.2700,-0.5000,1580,0
68935,70,1180,"Saint-Trojan-les-Bains","SAI",45.8300,-1.2000,1474,0
68951,70,1180,"Saint-Varent","SAI",46.8800,-0.2300,2552,0
68976,70,1180,"Saint-Xandre","SAI",46.2000,-1.1000,4414,0
68980,70,1180,"Saint-Yrieix-sur-Charente","SAI",45.6800,0.1200,6832,0
69218,70,1180,"Sainte-Marie-de-Ré","SAI",46.1500,-1.3000,2832,0
69234,70,1180,"Sainte-Radegonde","SAI",46.9800,-0.2500,1971,0
69242,70,1180,"Sainte-Soulle","SAI",46.1800,-1.0200,2840,0
69249,70,1180,"Sainte-Verge","SAI",47.0200,-0.2200,1383,0
69254,70,1180,"Saintes","SAI",45.7500,-0.6200,29512,0
69264,70,1180,"Saivres","SAI",46.4300,-0.2300,1218,0
69488,70,1180,"Salles-dAngles","SAL",45.6200,-0.3300,1168,0
69491,70,1180,"Salles-sur-Mer","SAL",46.1000,-1.0500,2015,0
71820,70,1180,"Saujon","SAU",45.6700,-0.9200,5803,0
71829,70,1180,"Saulgé","SAU",46.3800,0.8800,1075,0
71875,70,1180,"Sauzé-Vaussais","SAU",46.1300,0.1000,1640,0
71905,70,1180,"Savigné","SAV",46.1700,0.3200,1449,0
71912,70,1180,"Savigny-Lévescault","SAV",46.5300,0.5000,1007,0
72375,70,1180,"Scorbé-Clairvaux","SCO",46.8200,0.4200,2288,0
72497,70,1180,"Secondigny","SEC",46.6200,-0.4200,1713,0
72579,70,1180,"Segonzac","SEG",45.6200,-0.2200,2181,0
72746,70,1180,"Semussac","SEM",45.6000,-0.9200,1518,0
74347,70,1180,"Sireuil","SIR",45.6200,0.0200,1206,0
74664,70,1180,"Smarves","SMA",46.5200,0.3500,2300,0
75234,70,1180,"Soubise","SOU",45.9300,-1.0000,3068,0
75518,70,1180,"Soyaux","SOY",45.6500,0.1900,11220,0
77026,70,1180,"Surgères","SUR",46.1000,-0.7500,5888,0
78564,70,1180,"Taponnat-Fleurignac","TAP",45.7800,0.3800,1261,0
79268,70,1180,"Tercé","TER",46.5200,0.5700,1078,0
