15577,2034,1,137,100,1,1,1,6,0,1,2,6,0,0,0,0,2,1,20,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0383,3.6000,0,5
15577,2034,1,162,100,1,1,1,6,0,2,2,8,0,1,2,2,1,1,34,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.2912,7.9000,0,4
15577,2034,1,202,100,1,1,2,10,0,3,1,11,0,1,1,1,1,4,44,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0037,6.4000,0,6
15577,2034,1,236,100,1,1,1,6,0,1,2,7,0,1,0,0,2,0,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0274,1.8000,0,4
15577,2034,1,254,100,1,1,1,4,0,1,2,4,0,0,1,1,0,1,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,-0.4948,10.0000,0,3
15577,2034,1,310,100,1,1,2,7,0,0,2,8,0,0,0,0,3,3,32,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.1468,9.1000,0,8
15577,2034,1,334,100,1,1,2,10,0,3,1,10,0,0,1,1,3,3,29,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0001,2.6000,0,7
15577,2034,1,367,100,1,1,3,12,0,4,1,13,0,0,1,1,3,4,36,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0038,3.9000,0,9
15577,2034,1,385,100,1,1,0,4,0,2,0,5,0,1,3,3,0,2,15,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0675,5.4000,0,2
15577,2034,1,399,100,1,1,1,7,0,4,0,7,0,0,1,1,1,2,24,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0918,4.4000,0,3
15577,2034,1,453,100,1,1,3,12,0,4,2,12,0,0,0,0,3,3,44,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2746,27.0000,0,9
15577,2034,1,513,100,1,1,1,3,0,1,0,3,0,0,0,0,2,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0076,0.5000,0,3
15577,2034,1,522,100,1,1,1,3,0,0,0,3,0,0,0,0,1,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0034,0.2000,0,3
15577,2034,1,604,100,1,1,1,5,0,0,2,5,0,0,0,0,2,1,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.1266,5.3000,0,5
15577,2034,1,665,100,1,1,1,3,0,1,0,4,0,1,0,0,1,1,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0061,0.7000,0,3
15577,2034,1,682,100,1,1,4,14,0,3,2,16,0,2,1,1,5,3,48,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0.0087,12.7000,0,12
15577,2034,1,731,100,1,1,1,3,0,0,1,3,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0166,1.2000,0,3
15577,2034,1,746,100,1,1,2,7,0,1,3,7,0,0,1,1,1,2,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.1627,11.0000,0,6
15577,2034,1,765,100,1,1,3,12,0,1,3,12,0,0,0,0,4,3,40,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0.0673,4.5000,0,11
15577,2034,1,848,100,1,1,2,10,0,4,3,12,0,0,3,3,2,1,42,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.0093,3.0000,0,7
15577,2034,1,904,100,1,1,1,6,0,2,1,6,0,0,1,1,2,1,20,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0121,2.6000,0,4
15577,2034,1,921,100,1,1,1,5,0,1,1,7,0,2,0,0,2,1,32,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0554,8.1000,0,4
15577,2034,1,964,100,1,1,0,3,0,1,1,3,0,0,0,0,0,1,9,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0084,1.0000,0,2
15577,2034,1,1048,100,1,1,3,12,0,4,3,14,0,1,4,4,4,2,45,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0626,6.2000,0,9
15577,2034,1,1093,100,1,1,1,7,0,2,0,9,0,1,4,0,1,3,28,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,-0.0358,3.4000,0,4
15577,2034,1,1110,100,1,1,0,3,0,3,0,3,0,0,3,3,0,0,12,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,-0.7892,20.6000,0,0
15577,2034,1,1202,100,1,1,2,6,0,1,2,6,0,0,0,0,3,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0.0034,5.7000,0,6
15577,2034,1,1243,100,1,1,2,7,0,1,0,8,0,1,1,1,4,1,27,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.1208,16.4000,0,6
15577,2034,1,1316,100,1,1,3,13,0,4,1,13,0,0,3,3,4,4,41,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0049,1.5000,0,9
15577,2034,1,1335,100,1,1,0,2,0,0,0,3,0,1,0,0,0,2,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0893,8.6000,0,2
15577,2034,1,1372,100,1,1,0,2,0,0,1,2,0,0,0,0,1,0,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0.1295,5.7000,0,2
15577,2034,1,1389,100,1,1,1,6,0,2,1,6,0,0,1,1,0,2,27,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0063,5.3000,0,3
15577,2034,1,1431,100,1,1,1,6,0,3,0,6,0,0,3,3,3,0,20,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,-0.3528,9.9000,0,4
15577,2034,1,1435,100,1,1,1,4,0,1,1,4,0,0,0,0,1,1,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0542,4.4000,0,3
15577,2034,1,1477,100,1,1,1,3,0,0,3,3,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0814,3.5000,0,3
15577,2034,1,1505,100,1,1,1,2,0,0,0,3,0,1,0,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0460,2.9000,0,3
15577,2034,1,1535,100,1,1,2,6,0,1,0,9,0,3,0,0,3,2,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2754,35.0000,0,6
15577,2034,1,1557,100,1,1,0,3,0,2,1,5,0,1,1,1,0,0,21,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2736,11.4000,0,1
