19162,156,2540,"Chemodanovka","CHE",53.2300,45.2400,5002,0
29170,156,2540,"Gorodishche","GOR",53.2700,45.7000,8334,0
29363,156,2540,"Grabovo","GRA",53.3800,45.0700,7303,0
33580,156,2540,"Issa","ISS",53.8700,44.8600,5532,0
34466,156,2540,"Inderka","IND",53.2500,46.2600,4031,0
36713,156,2540,"Kamenka","KAM",53.1900,44.0400,40972,0
39335,156,2540,"Kolyshley","KOL",52.7000,44.5300,8371,0
39436,156,2540,"Kondol","KON",52.8200,45.0500,3612,0
40684,156,2540,"Kuznetsk","KUZ",53.1200,46.6000,90480,0
41290,156,2540,"Lunino","LUN",53.5900,45.2300,8214,0
41876,156,2540,"Lopatino","LOP",52.6200,45.8000,4318,0
47041,156,2540,"Makhalino","MAK",53.0900,46.2200,5210,0
47202,156,2540,"Malaya Serdoba","MAL",52.4700,44.9300,4922,0
51081,156,2540,"Mokshan","MOK",53.4400,44.6200,11652,0
54259,156,2540,"Narovchat","NAR",53.8800,43.7000,4340,0
55030,156,2540,"Neverkino","NEV",52.7800,46.7300,5105,0
55621,156,2540,"Nikolsk","NIK",53.7100,46.0800,23541,0
55769,156,2540,"Nizhni Lomov","NIZ",53.5200,43.6800,23835,0
59902,156,2540,"Poim","POI",53.0300,43.1800,3138,0
60582,156,2540,"Poselki","POS",53.1400,46.4900,3069,0
60974,156,2540,"Prigorodnoye","PRI",0.0000,0.0000,5452,0
61927,156,2540,"Pachelma","PAC",53.2400,43.3500,8620,0
63639,156,2540,"Penza","PEN",53.2000,45.0000,512602,0
65987,156,2540,"Russkiy Kameshkir","RUS",52.8700,46.1000,5305,0
72863,156,2540,"Serdobsk","SER",52.4700,44.2200,36652,0
73426,156,2540,"Shemysheyka","SHE",52.9000,45.4000,6619,0
75202,156,2540,"Sosnovoborsk","SOS",53.2900,46.2500,7299,0
75776,156,2540,"Srednyaya Yelyuzan","SRE",53.0300,45.9500,8279,0
75965,156,2540,"Staraya Kamenka","STA",0.0000,0.0000,3140,0
77000,156,2540,"Sura","SUR",53.8900,45.7700,2275,0
77045,156,2540,"Sursk","SUR",53.0800,45.7000,7623,0
78291,156,2540,"Tamala","TAM",52.5400,43.2500,7956,0
83738,156,2540,"Vadinsk","VAD",53.6900,43.0500,4708,0
84675,156,2540,"Verkhniy Lomov","VER",53.4700,43.5500,4390,0
84708,156,2540,"Verkhozim","VER",52.7200,45.4300,1756,0
88706,156,2540,"Yevlashyovo","YEV",53.1000,46.8200,4587,0
