team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
1,2018,100,0,2,1,1,5605,1455,6500,2326,1476,1130,443,706,788,736,1568,1456,24256,1,162,162,64,98,42,988,290,68,39,34,164,4,0,21,52,82,161,160,61,66,20,508,1,2,58,15,67,14.0009,0.2633,0.3520,0.4150,0.7670,9.1278,6.9881,1.0142,4.3660,0.0062,0.0000,0.3765,0.3951,2.7346,0.6774,0.3030,0.3169,4.5515,146.1205,0.0000,1.4993,0.5185,1.6006,0.3016
1,2019,100,0,2,1,1,5591,1440,6394,2367,1506,997,470,625,791,725,1640,1464,23412,2,162,162,65,97,37,1020,281,62,34,35,170,3,2,28,39,80,156,160,79,57,20,451,6,8,55,16,52,13.8124,0.2694,0.3493,0.4234,0.7726,9.4081,6.2284,1.0620,3.9044,0.0370,0.0000,0.4877,0.4012,2.9012,0.6491,0.3509,0.3459,4.5292,142.7561,0.0000,1.4792,0.5284,1.5952,0.2997
1,2020,100,0,2,1,1,5604,1443,6337,2303,1505,1088,484,558,732,674,1650,1385,23425,0,162,162,78,84,42,1017,316,72,28,34,138,5,1,31,45,74,156,147,91,66,24,427,6,10,61,15,55,13.3285,0.2686,0.3412,0.4110,0.7521,9.3867,6.7859,0.8607,3.4802,0.0370,0.0000,0.5617,0.4815,2.9877,0.6364,0.3636,0.3653,4.2037,142.8354,0.0000,1.4297,0.5437,1.9498,0.3103
1,2021,100,0,2,1,1,5596,1430,6362,2351,1542,1005,477,573,833,744,1597,1470,23035,0,162,162,60,102,33,1055,310,67,44,32,145,6,0,39,37,82,154,164,72,54,21,389,8,7,68,20,32,13.8273,0.2756,0.3490,0.4201,0.7691,9.7049,6.3252,0.9126,3.6063,0.0494,0.0000,0.4444,0.3704,2.9444,0.6111,0.3889,0.3959,4.6825,139.6061,0.0000,1.4790,0.5207,1.7539,0.3111
1,2022,100,0,2,1,1,5510,1439,6261,2208,1418,1044,471,566,730,664,1585,1487,23182,0,162,162,70,92,37,949,289,54,44,39,141,3,1,27,54,86,156,157,75,56,18,431,6,9,55,18,51,12.9465,0.2574,0.3335,0.4007,0.7343,8.8687,6.5295,0.8819,3.5400,0.0370,0.0000,0.4630,0.4321,2.9074,0.6727,0.3214,0.3619,4.1529,141.3537,0.0000,1.3787,0.5160,1.8445,0.2923
1,2023,100,0,2,1,1,5577,1441,6206,2293,1453,1111,457,488,689,632,1593,1422,22676,0,162,162,75,87,47,943,326,49,34,38,146,3,0,31,39,58,160,136,84,67,20,481,2,8,77,25,74,12.4851,0.2605,0.3247,0.4112,0.7358,9.0749,6.9389,0.9119,3.0479,0.0123,0.0000,0.5185,0.4630,2.8210,0.7015,0.2985,0.3326,3.9473,138.2683,0.0000,1.3470,0.5284,2.2766,0.3002
1,2024,100,0,2,1,1,5608,1453,6290,2250,1455,1138,411,522,704,648,1609,1416,22921,2,162,162,72,90,38,982,296,65,24,32,145,6,2,40,41,69,161,133,70,48,10,556,1,14,99,35,79,12.6673,0.2595,0.3288,0.4012,0.7300,9.0083,7.0456,0.8977,3.2318,0.0062,0.0000,0.4321,0.4444,2.5370,0.7917,0.2083,0.2896,4.0119,138.9152,0.0000,1.3600,0.5319,2.1801,0.3012
1,2025,100,0,2,1,1,5604,1459,6288,2228,1448,1148,477,504,737,676,1674,1347,23387,0,162,162,80,82,45,985,283,81,25,43,137,7,1,16,51,73,159,140,69,67,22,552,3,6,83,35,74,12.4914,0.2584,0.3263,0.3976,0.7239,8.9321,7.0816,0.8451,3.1090,0.0185,0.0000,0.4259,0.4938,2.9444,0.6716,0.3284,0.2880,4.1700,141.7394,0.0000,1.3379,0.5541,2.2778,0.3018
1,2026,100,0,2,1,1,5734,1441,6408,2574,1634,1121,437,512,873,803,1651,1345,23685,0,162,162,68,94,42,1076,344,58,46,46,168,7,0,11,58,58,161,141,53,63,21,562,1,3,85,24,80,13.7654,0.2850,0.3471,0.4489,0.7960,10.2054,7.0014,1.0493,3.1978,0.0062,0.0000,0.3272,0.4198,2.6975,0.6667,0.3333,0.2865,5.0153,144.4207,0.0000,1.4892,0.5511,2.1895,0.3264
1,2027,100,0,2,1,1,5828,1455,6566,2623,1723,1170,509,551,906,846,1605,1359,24355,2,162,162,67,95,30,1176,351,65,34,39,157,6,0,39,60,88,162,159,59,60,30,501,0,5,100,34,56,14.6036,0.2956,0.3633,0.4501,0.8134,10.6529,7.2338,0.9707,3.4067,0.0000,0.0000,0.3642,0.4136,3.1420,0.5000,0.5000,0.3234,5.2306,148.5061,0.0000,1.5622,0.5415,2.1234,0.3453
1,2028,100,0,2,1,1,5600,1463,6157,2239,1400,1151,424,420,697,630,1529,1519,22552,1,162,162,79,83,41,953,243,45,41,16,188,5,2,7,64,49,160,123,79,59,16,474,2,8,75,29,53,11.4950,0.2500,0.3059,0.3998,0.7057,8.6105,7.0790,1.1563,2.5831,0.0123,0.0000,0.4877,0.4877,2.6173,0.7193,0.2712,0.3376,3.8747,136.6788,0.0000,1.2437,0.5016,2.7405,0.2817
1,2029,100,0,2,1,1,5611,1471,6226,2390,1413,1369,541,465,732,700,1458,1410,23227,1,162,162,82,80,41,888,285,41,46,28,212,3,0,22,67,63,159,117,75,66,25,463,3,11,63,34,59,11.8729,0.2518,0.3138,0.4259,0.7398,8.6432,8.3740,1.2968,2.8444,0.0185,0.0000,0.4630,0.5062,3.3395,0.6212,0.3788,0.3434,4.2818,140.7697,0.0000,1.2764,0.5084,2.9441,0.2947
1,2030,100,0,2,1,1,5527,1441,6177,2420,1373,1382,574,509,759,706,1386,1414,23244,2,162,162,79,83,37,833,271,51,40,31,238,3,3,20,61,47,161,99,78,56,18,424,1,7,83,20,49,12.0423,0.2484,0.3150,0.4379,0.7529,8.5713,8.6275,1.4858,3.1776,0.0062,0.0000,0.4815,0.4877,3.5432,0.6727,0.3214,0.3797,4.4074,140.0241,0.0000,1.3054,0.4950,2.7151,0.2876
1,2031,100,0,2,1,1,5543,1451,6190,2356,1374,1361,561,490,724,673,1393,1423,23135,2,162,162,94,68,45,833,308,40,43,25,208,4,1,24,63,73,158,123,69,73,27,470,4,5,88,22,76,12.0090,0.2479,0.3150,0.4250,0.7401,8.5185,8.4379,1.2896,3.0379,0.0247,0.0000,0.4259,0.5802,3.4630,0.6250,0.3699,0.3362,4.1724,136.8935,0.0000,1.2840,0.4947,2.7776,0.2903
1,2032,100,0,2,1,1,5628,1468,6294,2320,1444,1276,528,503,746,676,1437,1507,23266,2,163,163,87,76,45,948,288,44,63,36,172,5,2,43,50,54,157,124,82,73,27,451,6,14,105,35,58,12.2621,0.2566,0.3203,0.4122,0.7325,8.8488,7.8193,1.0540,3.0824,0.0368,0.0000,0.5031,0.5337,3.2393,0.6250,0.3699,0.3481,4.1425,141.8659,0.0000,1.3257,0.4881,2.5368,0.2998
1,2033,100,0,2,1,1,5563,1454,6267,2379,1440,1235,564,547,749,705,1460,1449,23138,2,162,162,76,86,33,928,284,53,31,29,199,2,1,34,70,72,159,154,69,57,22,446,3,5,97,26,51,12.7390,0.2589,0.3314,0.4276,0.7590,8.9093,7.6409,1.2312,3.3843,0.0185,0.0000,0.4259,0.4691,3.4815,0.6000,0.3860,0.3565,4.3618,139.3855,0.0000,1.3659,0.5019,2.2578,0.2983
1,2034,100,0,2,1,1,5540,1452,6237,2381,1416,1261,471,546,738,678,1462,1411,23180,0,162,162,82,80,47,877,311,44,39,30,198,1,0,30,75,68,158,154,78,68,21,431,4,8,65,30,61,12.5826,0.2556,0.3278,0.4298,0.7576,8.7769,7.8161,1.2273,3.3843,0.0247,0.0000,0.4815,0.5062,2.9074,0.6912,0.3088,0.3666,4.2025,140.4848,0.0000,1.3512,0.5089,2.3095,0.2956
2,2018,100,0,0,1,1,5581,1459,6365,2222,1415,1178,554,626,712,648,1563,1443,23964,2,162,162,88,74,43,942,292,60,37,28,153,5,2,43,50,59,160,137,85,69,24,475,2,12,67,21,69,12.9482,0.2535,0.3332,0.3981,0.7313,8.7246,7.2633,0.9434,3.8598,0.0123,0.0000,0.5247,0.5432,3.4198,0.6418,0.3478,0.3368,3.9954,145.2364,0.0000,1.3983,0.5200,1.8818,0.2944
2,2019,100,0,0,1,1,5789,1469,6611,2562,1619,1172,509,653,883,809,1519,1501,24368,1,162,162,73,89,43,1073,331,61,38,33,182,6,0,41,43,70,160,162,67,80,37,506,2,7,58,14,69,14.3453,0.2797,0.3576,0.4426,0.8001,9.9167,7.1788,1.1148,3.9998,0.0123,0.0000,0.4136,0.4506,3.1420,0.5375,0.4625,0.3162,4.9553,147.6848,0.0000,1.5463,0.5030,1.7948,0.3213
2,2020,100,0,0,1,1,5685,1460,6441,2437,1517,1264,534,602,787,738,1543,1371,23985,1,162,162,86,76,48,1004,297,55,24,25,191,7,2,48,48,73,160,138,78,78,28,499,2,11,61,19,85,13.5092,0.2668,0.3434,0.4287,0.7720,9.3492,7.7900,1.1771,3.7101,0.0123,0.0000,0.4815,0.5309,3.2963,0.6316,0.3590,0.3206,4.5483,141.9231,0.0000,1.4510,0.5295,2.0997,0.3117
2,2021,100,0,0,1,1,5787,1455,6731,2599,1666,1213,487,732,949,870,1567,1379,25269,1,162,162,72,90,47,1132,321,72,49,27,186,6,2,38,48,89,160,140,52,77,30,515,2,1,93,35,67,15.3800,0.2879,0.3736,0.4491,0.8227,10.3028,7.5014,1.1503,4.5268,0.0123,0.0000,0.3210,0.4444,3.0062,0.6104,0.3896,0.3107,5.3802,151.3114,0.0000,1.6477,0.5319,1.6571,0.3336
2,2022,100,0,0,1,1,5635,1438,6494,2470,1545,1158,532,677,891,816,1574,1392,24241,1,162,162,68,94,26,1022,306,59,44,32,185,4,0,32,47,79,159,142,71,47,20,496,3,13,83,21,53,14.3979,0.2742,0.3576,0.4383,0.7959,9.6674,7.2459,1.1576,4.2362,0.0185,0.0000,0.4383,0.4198,3.2840,0.5652,0.4255,0.3206,5.1059,146.9152,0.0000,1.5448,0.5307,1.7105,0.3137
2,2023,100,0,0,1,1,5585,1436,6402,2337,1550,1106,541,646,770,725,1611,1354,23666,0,162,162,77,85,42,1080,293,70,35,37,140,2,0,37,50,66,157,169,70,65,23,434,5,8,87,24,77,14.1769,0.2775,0.3572,0.4184,0.7757,9.7145,6.9318,0.8774,4.0487,0.0309,0.0000,0.4321,0.4753,3.3395,0.6462,0.3538,0.3618,4.5439,144.3049,0.0000,1.5292,0.5433,1.7121,0.3224
2,2024,100,0,0,1,1,5635,1457,6459,2354,1525,1198,488,655,799,753,1591,1368,23628,1,162,162,73,89,49,1042,290,63,40,40,153,4,2,45,59,64,159,147,73,71,22,434,3,7,85,33,68,13.8582,0.2706,0.3510,0.4177,0.7687,9.4179,7.3984,0.9449,4.0451,0.0185,0.0000,0.4506,0.4506,3.0123,0.6901,0.3099,0.3664,4.6503,144.0732,0.0000,1.4959,0.5377,1.8290,0.3173
2,2025,100,0,0,1,1,5658,1460,6408,2352,1529,1216,604,569,779,733,1600,1352,23831,1,162,162,96,66,51,1054,283,67,39,36,156,7,2,26,55,73,156,154,73,73,19,470,6,12,78,20,71,13.3798,0.2702,0.3425,0.4157,0.7582,9.4232,7.4942,0.9614,3.5067,0.0370,0.0000,0.4506,0.5926,3.7284,0.7286,0.2603,0.3319,4.5175,146.2025,0.0000,1.4367,0.5420,2.1371,0.3175
2,2026,100,0,0,1,1,5780,1489,6527,2485,1570,1179,479,582,801,751,1644,1416,24294,0,162,162,69,93,39,1034,332,51,41,29,175,9,1,44,41,72,159,173,79,64,24,439,3,10,59,19,39,13.4426,0.2716,0.3435,0.4299,0.7734,9.4896,7.1263,1.0578,3.5178,0.0185,0.0000,0.4877,0.4259,2.9568,0.6190,0.3750,0.3622,4.5393,147.2364,0.0000,1.4453,0.5373,2.0258,0.3123
2,2027,100,0,0,1,1,5740,1446,6408,2574,1668,1088,463,472,837,769,1588,1429,23064,2,162,162,73,89,49,1135,326,69,38,41,166,6,1,35,51,88,161,160,66,74,23,474,1,2,69,29,59,13.8608,0.2906,0.3515,0.4484,0.8000,10.3770,6.7687,1.0327,2.9364,0.0062,0.0000,0.4074,0.4506,2.8580,0.6806,0.3108,0.3397,4.7841,140.6341,0.0000,1.4793,0.5264,2.3051,0.3320
2,2028,100,0,0,1,1,5588,1453,6214,2337,1480,1078,421,481,748,692,1549,1513,22530,0,162,162,72,90,48,1035,232,51,42,14,199,6,0,19,59,52,160,143,74,76,27,453,2,7,80,28,78,12.4687,0.2649,0.3266,0.4182,0.7448,9.1672,6.6772,1.2326,2.9794,0.0123,0.0000,0.4568,0.4444,2.5988,0.6400,0.3553,0.3532,4.2863,136.5455,0.0000,1.3496,0.5059,2.2412,0.2943
2,2029,100,0,0,1,1,5756,1464,6453,2735,1607,1241,536,537,883,846,1429,1527,23828,2,162,162,72,90,42,985,354,47,49,30,238,6,0,33,57,64,159,112,65,76,30,450,3,3,88,35,43,13.5676,0.2792,0.3447,0.4752,0.8198,9.8746,7.6256,1.4624,3.2997,0.0185,0.0000,0.4012,0.4444,3.3086,0.5833,0.3947,0.3533,5.1985,143.5422,0.0000,1.4638,0.4834,2.3110,0.3165
2,2030,100,0,0,1,1,5660,1432,6431,2537,1560,1310,522,621,883,828,1415,1391,24030,0,162,162,75,87,47,1020,309,47,39,25,206,8,0,30,68,64,159,117,59,72,21,524,3,7,102,27,92,14.1096,0.2756,0.3517,0.4482,0.7999,9.8045,8.2332,1.2947,3.9029,0.0185,0.0000,0.3642,0.4630,3.2222,0.6912,0.2917,0.3034,5.2039,144.7590,0.0000,1.5230,0.5043,2.1095,0.3237
2,2031,100,0,0,1,1,5584,1444,6322,2499,1501,1351,540,592,830,777,1406,1345,23747,0,162,162,80,82,36,953,308,52,34,30,210,4,1,28,73,59,162,150,70,63,21,466,0,5,89,34,50,13.4127,0.2688,0.3433,0.4475,0.7908,9.3553,8.4204,1.3089,3.6898,0.0000,0.0000,0.4321,0.4938,3.3333,0.6316,0.3333,0.3476,4.8428,142.1976,0.0000,1.4494,0.5111,2.2821,0.3182
2,2032,100,0,0,1,1,5562,1445,6204,2451,1478,1421,510,509,773,733,1364,1334,23203,2,162,162,73,89,33,957,280,46,43,30,211,3,0,21,55,44,155,132,75,64,29,440,7,7,118,41,44,12.6440,0.2657,0.3298,0.4407,0.7705,9.2013,8.8464,1.3136,3.1688,0.0432,0.0000,0.4630,0.4506,3.1481,0.5323,0.4531,0.3523,4.5633,139.7771,0.0000,1.3745,0.5056,2.7917,0.3189
2,2033,100,0,0,1,1,5609,1454,6327,2477,1453,1387,474,546,832,768,1410,1380,23705,0,162,162,71,91,37,913,284,56,43,28,228,5,1,31,51,72,160,116,51,66,28,594,2,6,91,43,80,12.8191,0.2590,0.3303,0.4416,0.7719,8.9938,8.5853,1.4113,3.3796,0.0123,0.0000,0.3148,0.4383,2.9259,0.5692,0.4242,0.2694,4.7538,143.6667,0.0000,1.3748,0.5054,2.5403,0.3034
2,2034,100,0,0,1,1,5529,1443,6235,2308,1378,1478,411,561,721,676,1343,1345,23620,0,162,162,81,81,47,890,257,41,43,20,211,9,0,41,76,61,162,115,54,62,15,597,0,10,103,30,94,12.4740,0.2492,0.3229,0.4174,0.7403,8.5946,9.2183,1.3160,3.4990,0.0000,0.0000,0.3333,0.5000,2.5370,0.7581,0.2419,0.2714,4.2162,141.4371,0.0000,1.3437,0.4996,2.6346,0.3005
3,2018,100,0,2,1,1,5595,1449,6438,2334,1472,1312,538,659,802,743,1516,1335,23883,1,162,162,86,76,41,977,292,77,35,39,164,4,0,12,41,72,157,136,70,62,19,473,5,6,64,18,61,13.6801,0.2631,0.3463,0.4172,0.7635,9.1408,8.1472,1.0184,4.0922,0.0309,0.0000,0.4321,0.5309,3.3210,0.6833,0.3065,0.3319,4.6138,144.7455,0.0000,1.4703,0.5317,1.9909,0.3149
3,2019,100,0,2,1,1,5695,1453,6503,2510,1574,1099,508,631,866,807,1516,1527,24127,2,162,162,77,85,43,1037,324,54,41,27,186,6,0,9,55,82,161,162,60,70,25,511,1,9,74,18,68,14.1594,0.2764,0.3546,0.4407,0.7954,9.7450,6.8042,1.1516,3.9067,0.0062,0.0000,0.3704,0.4753,3.1358,0.6324,0.3571,0.3151,4.9963,147.1159,0.0000,1.5169,0.4982,1.7417,0.3118
3,2020,100,0,2,1,1,5743,1457,6513,2534,1607,1151,487,576,866,803,1550,1475,24060,0,162,162,67,95,35,1060,340,68,42,34,173,4,2,17,45,82,160,137,71,64,29,484,2,7,68,25,52,13.9911,0.2798,0.3515,0.4412,0.7928,9.9266,7.1098,1.0686,3.5580,0.0123,0.0000,0.4383,0.4136,3.0062,0.5469,0.4531,0.3306,4.9602,145.8182,0.0000,1.4983,0.5124,1.9983,0.3215
3,2021,100,0,2,1,1,5685,1443,6403,2446,1551,1138,575,522,823,759,1535,1478,23469,2,162,162,86,76,45,1017,336,48,48,35,163,3,0,11,62,100,161,120,80,77,32,457,1,5,60,33,62,13.5468,0.2728,0.3419,0.4303,0.7722,9.6691,7.0944,1.0162,3.2542,0.0062,0.0000,0.4938,0.5309,3.5494,0.5844,0.4156,0.3523,4.7317,142.2364,0.0000,1.4359,0.5095,2.1801,0.3132
3,2022,100,0,2,1,1,5566,1433,6380,2310,1506,1213,408,665,771,724,1525,1342,23735,2,162,162,76,86,41,1035,289,51,34,31,151,3,0,84,40,64,162,142,55,64,21,493,0,13,81,28,68,14.0305,0.2706,0.3531,0.4150,0.7682,9.4541,7.6147,0.9479,4.1746,0.0000,0.0000,0.3395,0.4691,2.5185,0.6613,0.3281,0.3286,4.5450,142.9819,0.0000,1.5143,0.5319,1.8241,0.3199
3,2023,100,0,2,1,1,5635,1432,6557,2413,1568,1129,525,736,926,834,1614,1337,23901,0,162,162,70,92,38,1057,328,60,37,32,151,5,1,120,50,88,161,150,48,62,24,544,1,7,95,39,58,15.0335,0.2783,0.3682,0.4282,0.7964,9.8547,7.0957,0.9490,4.6257,0.0062,0.0000,0.2963,0.4321,3.2407,0.6129,0.3871,0.2960,5.2416,144.8545,0.0000,1.6089,0.5469,1.5340,0.3226
3,2024,100,0,2,1,1,5622,1471,6450,2280,1457,1198,428,669,749,682,1622,1385,23504,2,162,162,80,82,43,975,288,71,32,47,147,5,0,115,50,56,160,134,52,65,21,544,2,11,74,28,86,13.3441,0.2592,0.3421,0.4055,0.7476,8.9103,7.3264,0.8990,4.0913,0.0123,0.0000,0.3210,0.4938,2.6420,0.6719,0.3231,0.2941,4.1708,142.4485,0.0000,1.4446,0.5394,1.7907,0.3040
3,2025,100,0,2,1,1,5539,1432,6299,2372,1502,1074,485,590,757,697,1612,1395,23051,2,162,162,78,84,47,991,317,75,39,29,165,6,0,99,45,56,158,142,85,68,21,473,4,6,71,33,75,13.4937,0.2712,0.3451,0.4282,0.7734,9.4356,6.7469,1.0365,3.7064,0.0247,0.0000,0.5247,0.4815,2.9938,0.6912,0.3088,0.3340,4.3785,139.7030,0.0000,1.4602,0.5361,1.8203,0.3081
3,2026,100,0,2,1,1,5636,1443,6366,2436,1554,1087,531,565,770,723,1632,1391,23134,0,162,162,85,77,42,1043,304,61,37,43,164,6,1,64,44,66,159,163,73,62,19,532,3,10,63,17,76,13.6279,0.2757,0.3466,0.4322,0.7788,9.6923,6.7796,1.0229,3.5239,0.0185,0.0000,0.4506,0.5247,3.2778,0.6885,0.3065,0.2989,4.5094,139.3614,0.0000,1.4685,0.5399,1.9239,0.3143
3,2027,100,0,2,1,1,5926,1485,6700,2729,1725,1059,527,604,909,838,1717,1454,24481,0,162,162,73,89,36,1140,359,70,37,33,193,3,2,83,56,61,159,139,53,64,27,587,3,3,72,30,75,14.4848,0.2911,0.3606,0.4605,0.8211,10.4545,6.4182,1.1697,3.6606,0.0185,0.0000,0.3272,0.4506,3.2531,0.5714,0.4219,0.2709,5.0788,148.3697,0.0000,1.5684,0.5415,1.7533,0.3252
3,2028,100,0,2,1,1,5533,1458,6215,2311,1399,1039,420,543,716,685,1610,1523,22697,0,162,162,69,93,38,933,239,52,35,8,219,4,2,78,68,50,160,139,80,60,21,503,2,8,81,31,39,12.2963,0.2528,0.3233,0.4177,0.7410,8.6358,6.4136,1.3519,3.3519,0.0123,0.0000,0.4938,0.4259,2.5926,0.6441,0.3500,0.3181,4.2284,138.3963,0.0000,1.3320,0.5139,1.9134,0.2738
3,2029,100,0,2,1,1,5584,1452,6241,2466,1436,1317,413,534,776,735,1476,1371,23344,2,162,162,85,77,43,883,302,42,29,25,226,6,0,69,54,52,159,128,57,69,26,526,3,9,74,31,63,12.5273,0.2572,0.3262,0.4416,0.7678,8.8967,8.1595,1.4002,3.3084,0.0185,0.0000,0.3519,0.5247,2.5494,0.6232,0.3768,0.3023,4.5537,140.6265,0.0000,1.3561,0.5184,2.4663,0.2973
3,2030,100,0,2,1,1,5600,1440,6325,2548,1454,1344,500,570,812,757,1432,1387,23785,0,162,162,77,85,37,891,285,48,44,25,253,12,0,55,54,63,162,109,45,64,27,546,0,8,70,26,78,13.0437,0.2596,0.3325,0.4550,0.7875,9.0875,8.4000,1.5813,3.5625,0.0000,0.0000,0.2778,0.4753,3.0864,0.5781,0.4219,0.2967,4.7313,144.1515,0.0000,1.4056,0.5080,2.3579,0.2968
3,2031,100,0,2,1,1,5497,1447,6271,2304,1368,1433,411,626,757,696,1399,1302,23666,0,162,162,62,100,34,847,300,46,41,27,194,6,0,70,86,61,162,144,45,57,22,573,0,10,96,37,68,12.7816,0.2489,0.3301,0.4191,0.7493,8.5086,8.9129,1.2066,3.8936,0.0000,0.0000,0.2778,0.3827,2.5370,0.6071,0.3860,0.2827,4.3290,144.3049,0.0000,1.3780,0.5180,2.2891,0.3002
3,2032,100,0,2,1,1,5573,1461,6308,2365,1409,1348,484,562,746,707,1465,1369,23433,2,162,162,85,77,48,885,297,59,30,22,205,3,2,70,69,82,161,128,68,77,29,541,1,8,67,37,74,12.6410,0.2528,0.3286,0.4244,0.7530,8.6757,8.3001,1.2623,3.4604,0.0062,0.0000,0.4198,0.5247,2.9877,0.6234,0.3766,0.2976,4.3532,142.8841,0.0000,1.3485,0.5169,2.3986,0.2973
3,2033,100,0,2,1,1,5585,1444,6353,2493,1506,1293,430,607,834,797,1501,1318,23704,2,162,162,77,85,36,964,309,48,42,21,212,3,0,64,73,71,161,146,56,62,25,559,1,7,92,41,88,13.6059,0.2697,0.3464,0.4464,0.7928,9.3821,8.0551,1.3207,3.7815,0.0062,0.0000,0.3457,0.4753,2.6543,0.5902,0.4032,0.2880,4.9652,145.4233,0.0000,1.4626,0.5325,2.1301,0.3139
3,2034,100,0,2,1,1,5571,1459,6313,2384,1423,1343,479,572,746,697,1480,1356,23629,1,162,162,83,79,43,895,300,56,38,23,205,5,2,60,69,74,155,138,59,65,22,510,7,5,62,30,64,12.7599,0.2554,0.3308,0.4279,0.7587,8.7759,8.2825,1.2643,3.5276,0.0432,0.0000,0.3642,0.5123,2.9568,0.6615,0.3385,0.3039,4.2985,140.6488,0.0000,1.3671,0.5219,2.3479,0.2999
4,2018,100,0,0,1,1,5493,1459,6204,2186,1345,1311,507,530,667,626,1474,1409,23125,0,162,162,91,71,49,893,245,72,38,25,182,4,1,15,43,70,158,128,83,65,15,459,4,11,57,25,77,11.9979,0.2449,0.3172,0.3980,0.7152,8.2968,8.0870,1.1227,3.2694,0.0247,0.0000,0.5123,0.5617,3.1296,0.7656,0.2308,0.3442,3.8615,141.0061,0.0000,1.2851,0.5113,2.4736,0.2880
4,2019,100,0,0,1,1,5626,1456,6313,2365,1468,1261,611,541,791,736,1481,1434,23503,2,162,162,89,73,47,990,258,55,39,21,199,6,0,6,42,52,157,135,68,65,18,505,5,3,45,19,87,12.7339,0.2609,0.3293,0.4204,0.7497,9.0700,7.7911,1.2295,3.3426,0.0309,0.0000,0.4198,0.5494,3.7716,0.7231,0.2769,0.3109,4.5474,141.5843,0.0000,1.3792,0.5081,2.3309,0.3018
4,2020,100,0,0,1,1,5717,1456,6392,2482,1514,1250,594,524,796,721,1491,1470,23745,1,162,162,80,82,35,979,300,61,36,37,198,4,1,16,50,53,157,100,85,65,30,490,5,8,62,27,66,12.9222,0.2648,0.3303,0.4341,0.7645,9.3564,7.7249,1.2236,3.2383,0.0309,0.0000,0.5247,0.4938,3.6667,0.5385,0.4615,0.3204,4.4557,144.7866,0.0000,1.3994,0.5035,2.3855,0.3057
4,2021,100,0,0,1,1,5577,1465,6255,2229,1391,1221,536,524,715,654,1474,1500,23641,1,162,162,88,74,45,937,246,58,28,32,176,5,0,17,48,68,156,146,76,61,14,490,6,15,55,20,58,12.1795,0.2494,0.3200,0.3997,0.7197,8.5434,7.4993,1.0810,3.2184,0.0370,0.0000,0.4691,0.5432,3.3086,0.7627,0.2295,0.3184,4.0168,141.5629,0.0000,1.3069,0.4956,2.3302,0.2887
4,2022,100,0,0,1,1,5581,1439,6295,2315,1479,1162,465,542,768,696,1465,1500,23365,0,162,162,74,88,39,1008,274,72,30,29,168,3,2,30,55,68,160,133,75,55,16,450,2,12,80,29,67,13.0653,0.2650,0.3358,0.4148,0.7506,9.2502,7.2675,1.0507,3.3899,0.0123,0.0000,0.4630,0.4568,2.8704,0.7091,0.2909,0.3556,4.3530,139.0774,0.0000,1.4044,0.4941,2.1439,0.3062
4,2023,100,0,0,1,1,5656,1422,6436,2643,1651,985,416,589,921,851,1557,1504,23652,1,162,162,59,103,34,1103,305,67,49,42,201,3,3,45,49,72,162,149,54,52,18,526,0,2,127,33,63,14.6295,0.2919,0.3632,0.4673,0.8305,10.4469,6.2327,1.2719,3.7270,0.0000,0.0000,0.3333,0.3642,2.5679,0.6538,0.3462,0.3080,5.3848,143.3455,0.0000,1.5749,0.5087,1.6723,0.3209
4,2024,100,0,0,1,1,5591,1430,6326,2390,1532,1035,497,538,808,756,1602,1469,23127,1,162,162,66,96,34,1051,273,66,45,39,169,7,1,31,69,85,161,127,79,50,15,435,1,3,92,25,43,13.5598,0.2740,0.3443,0.4275,0.7718,9.6397,6.5125,1.0634,3.3852,0.0062,0.0000,0.4877,0.4074,3.0679,0.6939,0.3000,0.3701,4.7569,141.8834,0.0000,1.4472,0.5217,1.9238,0.3075
4,2025,100,0,0,1,1,5671,1449,6406,2380,1569,1069,519,534,772,710,1638,1434,23531,2,162,162,77,85,45,1079,313,64,44,33,144,2,3,32,53,90,160,152,76,69,23,438,2,10,71,22,57,13.6149,0.2767,0.3460,0.4197,0.7656,9.7409,6.6367,0.8940,3.3152,0.0123,0.0000,0.4691,0.4753,3.2037,0.6618,0.3333,0.3653,4.4079,142.6121,0.0000,1.4507,0.5332,2.0019,0.3165
4,2026,100,0,0,1,1,5678,1444,6487,2546,1615,1090,514,624,893,829,1601,1412,23942,1,162,162,75,87,44,1079,320,66,51,37,179,3,1,41,67,67,161,154,65,65,20,475,1,7,66,39,71,14.3693,0.2844,0.3592,0.4484,0.8076,10.0635,6.7921,1.1154,3.8883,0.0062,0.0000,0.4012,0.4630,3.1728,0.6875,0.3077,0.3389,5.1657,145.9878,0.0000,1.5502,0.5314,1.7468,0.3220
