12746,12757,2,0,0
12746,11564,2,0,0
12746,9022,23,6,1
12746,1089,2,0,0
12746,11820,3,0,0
12746,11295,4,2,0
12746,6874,1,0,0
12746,4320,8,4,0
12746,10378,10,3,0
12746,9984,1,0,0
12746,498,15,2,0
12746,11428,5,3,0
12746,3311,5,1,1
12746,1457,13,2,0
12746,14318,30,8,0
12746,10146,15,4,0
12746,12867,12,6,1
12746,14591,3,2,0
12746,14910,11,4,1
12746,183,4,2,1
12746,8778,5,2,0
12746,12861,4,1,0
12746,19886,30,6,0
12746,8471,2,0,0
12746,2032,2,1,0
12746,15991,4,3,0
12746,2659,5,1,0
12746,12402,7,2,0
12746,10039,17,1,0
12746,10970,2,1,0
12746,13758,3,2,1
12746,10168,4,1,0
12746,14968,2,0,0
12746,9323,11,5,0
12746,18794,21,7,0
12746,9841,5,3,0
12746,9052,3,1,0
12746,9829,19,6,0
12746,13583,23,9,0
12746,11120,4,1,0
12746,597,1,1,0
12746,97,2,1,0
12746,19302,10,4,0
12746,6628,2,2,0
12746,4579,6,1,0
12746,1224,1,0,0
12746,4341,6,3,0
12746,6853,2,0,0
12746,9592,7,1,0
12746,11229,9,4,1
12746,9579,1,1,0
12746,10585,8,2,0
12746,6646,2,0,0
12746,6207,3,1,0
12746,8855,1,1,0
12746,3381,5,1,0
12746,13596,1,0,0
12746,819,1,1,0
12746,1435,2,0,0
12746,3695,3,1,0
12746,11153,2,0,0
12746,7672,4,3,0
12746,3203,2,1,0
12746,1878,1,0,0
12746,15635,3,0,0
12746,2888,13,1,0
12746,9272,13,3,1
12746,3045,4,2,1
12746,3821,2,1,0
12746,2681,8,4,1
12746,20403,7,3,0
12746,15981,2,0,0
12746,3304,29,9,0
12746,15050,7,2,0
12746,11737,2,0,0
12746,15116,19,8,1
12746,6598,3,0,0
12746,10093,3,1,0
12746,12539,2,2,0
12746,3042,2,0,0
12746,9495,1,0,0
12746,17889,12,5,0
12746,9961,1,0,0
12746,12903,12,4,0
12746,10281,1,0,0
12746,16676,13,4,0
12746,8927,6,2,0
12746,11551,2,1,0
12746,11448,9,2,0
12746,10219,20,5,2
12746,10327,2,0,0
12746,14770,2,1,0
12746,17911,2,1,0
12746,15476,26,7,0
12746,20590,3,2,0
12746,11466,5,3,0
12746,12756,5,1,0
12746,15536,3,0,0
12746,11114,2,0,0
12746,10244,1,0,0
12746,2947,1,0,0
12746,10153,3,1,0
12746,13083,7,1,0
12746,11296,6,2,0
12746,16708,12,2,0
12746,11747,1,0,0
12746,12601,4,1,0
12746,16400,12,4,0
12746,14067,1,0,0
12746,6535,1,1,0
12746,10154,2,2,0
12746,6349,1,0,0
12746,316,1,0,0
12746,20050,10,4,0
12746,13982,11,3,0
12746,10648,4,1,0
12746,10341,2,1,0
12746,13266,2,1,0
12746,6251,1,0,0
12746,5605,5,2,0
12746,21842,11,5,0
12746,11236,1,0,0
12746,11894,2,0,0
12746,12758,10,3,0
12746,9845,5,1,0
12746,3541,1,0,0
12746,17693,11,5,0
12746,14385,3,2,1
12746,16891,7,2,0
12746,8897,14,5,1
12746,11406,4,0,0
12746,3329,3,0,0
12746,10125,1,0,0
12746,9929,1,0,0
12746,12876,3,3,0
12746,10835,6,1,0
12746,7146,2,0,0
12746,15024,1,1,0
12746,10404,1,0,0
12746,11214,7,3,0
12746,8751,3,0,0
12746,19281,10,3,0
12746,13595,7,3,0
12746,17080,16,6,0
12746,1717,2,1,0
12746,14603,12,1,0
