70196,194,1130,"San Jose","SAN",10.7500,123.4900,3681,0
70198,194,1130,"San Jose","SAN",10.7700,122.5300,3771,0
70272,194,1130,"San Juan","SAN",10.4500,123.4300,2808,0
70273,194,1130,"San Juan","SAN",10.3900,122.8700,2894,0
70425,194,1130,"San Miguel","SAN",11.2200,122.5400,2099,0
70426,194,1130,"San Miguel","SAN",10.5400,123.0800,2171,0
70438,194,1130,"San Miguel","SAN",10.4200,123.0200,3783,0
70441,194,1130,"San Miguel","SAN",10.6000,122.5900,4455,0
70449,194,1130,"San Miguel","SAN",10.7800,122.4700,8438,0
70473,194,1130,"San Nicolas","SAN",11.3200,122.5200,2364,0
70474,194,1130,"San Nicolas","SAN",10.6800,122.5000,2396,0
70494,194,1130,"San Pablo","SAN",10.9000,123.1600,8046,0
70552,194,1130,"San Pedro","SAN",10.8100,121.9500,5026,0
70589,194,1130,"San Rafael","SAN",11.1700,122.8300,3492,0
70642,194,1130,"San Salvador","SAN",11.0000,122.8400,2807,0
70827,194,1130,"Sangke","SAN",0.0000,0.0000,2293,0
70989,194,1130,"Santa Barbara","SAN",10.8200,122.5300,8629,0
71073,194,1130,"Santa Cruz","SAN",10.6300,123.0800,2919,0
71220,194,1130,"Santa Monica","SAN",10.7400,122.4500,2581,0
71270,194,1130,"Santa Rosa","SAN",10.5900,123.0800,3794,0
71289,194,1130,"Santa Teresa","SAN",10.5900,122.5600,4000,0
71377,194,1130,"Santiago","SAN",11.0600,122.9100,2022,0
71405,194,1130,"Santo Angel","SAN",11.3100,122.6500,2344,0
71478,194,1130,"Santol","SAN",10.1700,122.9700,6435,0
71525,194,1130,"Sapi-an","SAP",11.4900,122.6000,4921,0
71551,194,1130,"Sara-et","SAR",0.0000,0.0000,3761,0
71553,194,1130,"Sara","SAR",11.2600,123.0200,4062,0
71616,194,1130,"Saravia","SAR",10.8800,122.9700,19060,0
72465,194,1130,"Sebaste","SEB",10.5000,122.6600,2106,0
72466,194,1130,"Sebaste","SEB",11.5900,122.0900,3711,0
72735,194,1130,"Semirara","SEM",12.0700,121.4000,5470,0
73800,194,1130,"Sibaguan","SIB",11.5600,122.7100,2174,0
73801,194,1130,"Sibalom","SIB",10.7900,122.0200,7295,0
73825,194,1130,"Sibucao","SIB",10.4100,122.8900,2829,0
73947,194,1130,"Sigma","SIG",11.4200,122.6700,3222,0
73987,194,1130,"Sikatuna","SIK",0.0000,0.0000,2093,0
74009,194,1130,"Silay","SIL",10.7500,122.9800,83980,0
74318,194,1130,"Sipalay","SIP",9.7500,122.4000,24029,0
76578,194,1130,"Su-ay","SU-",10.0600,122.8600,19672,0
76754,194,1130,"Sulangan","SUL",10.8300,122.6900,2262,0
77846,194,1130,"Tabu","TAB",9.8900,122.7100,6143,0
77849,194,1130,"Tabuc","TAB",11.4800,122.8200,5276,0
77855,194,1130,"Tabun-ac","TAB",10.7100,123.4600,4009,0
77868,194,1130,"Tacas","TAC",0.0000,0.0000,3993,0
77993,194,1130,"Tagubong","TAG",11.2000,122.7500,2077,0
78124,194,1130,"Talaban","TAL",10.1300,122.8700,6003,0
78125,194,1130,"Talacdan","TAL",0.0000,0.0000,3593,0
78210,194,1130,"Talisay","TAL",10.7400,122.9700,65265,0
78246,194,1130,"Taloc","TAL",10.5700,122.9000,20409,0
78253,194,1130,"Talokgangan","TAL",11.0100,122.8500,2346,0
78255,194,1130,"Talon","TAL",11.5600,122.6800,2311,0
78257,194,1130,"Talotu-an","TAL",11.3100,123.1700,2504,0
78325,194,1130,"Tambak","TAM",11.6700,122.4200,2690,0
78326,194,1130,"Tambaliza","TAM",11.2700,123.1700,2950,0
78365,194,1130,"Tamlang","TAM",10.8300,123.4600,2275,0
78523,194,1130,"Tanza","TAN",11.5800,122.8000,2584,0
78524,194,1130,"Tanza","TAN",10.8300,123.0000,3844,0
78546,194,1130,"Tapaz","TAP",11.2700,122.5300,2340,0
78665,194,1130,"Tarong","TAR",11.5300,123.1200,2376,0
79854,194,1130,"Tibiao","TIB",11.2900,122.0400,3723,0
79912,194,1130,"Tigbauan","TIG",10.6700,122.3800,12659,0
79919,194,1130,"Tiglawigan","TIG",10.9500,123.3600,6848,0
79933,194,1130,"Tigum","TIG",10.7800,122.5700,2168,0
79971,194,1130,"Tiling","TIL",9.9700,122.6500,3332,0
80027,194,1130,"Timpas","TIM",11.4900,122.7300,3551,0
80075,194,1130,"Tinogboc","TIN",12.0100,121.4100,2208,0
80076,194,1130,"Tinongan","TIN",10.2200,123.0400,4440,0
80129,194,1130,"Tiring","TIR",10.8500,122.5200,2232,0
80228,194,1130,"Tiwi","TIW",10.9300,122.7300,2269,0
80339,194,1130,"Toboso","TOB",10.7200,123.5200,13006,0
80724,194,1130,"Tortosa","TOR",10.9300,123.0900,7048,0
80969,194,1130,"Trapiche","TRA",10.6800,122.4300,11539,0
81599,194,1130,"Tumcon","TUM",10.9200,122.6700,5067,0
81791,194,1130,"Tuyom","TUY",9.9800,122.5900,11117,0
82035,194,1130,"Udtongan","UDT",10.7800,123.5300,2201,0
82314,194,1130,"Ungka","UNG",10.7500,122.5500,5599,0
82344,194,1130,"Unidos","UNI",11.9000,122.0100,2103,0
82370,194,1130,"Union","UNI",11.7700,121.9100,2285,0
82968,194,1130,"Vista Alegre","VIS",9.9900,122.7500,2709,0
83862,194,1130,"Valderrama","VAL",11.4100,122.0800,4276,0
85072,194,1130,"Vizcaya","VIZ",0.0000,0.0000,2144,0
85104,194,1130,"Vito","VIT",10.9000,123.5100,6141,0
85346,194,1130,"Victorias","VIC",10.8900,123.0600,86510,0
87462,194,1130,"Walang","WAL",0.0000,0.0000,2085,0
88559,194,1130,"Yubo","YUB",10.4000,123.0500,2373,0
88600,194,1130,"Yapak","YAP",0.0000,0.0000,2030,0
88614,194,1130,"Yao-yao","YAO",0.0000,0.0000,2257,0
89634,194,1130,"Zarraga","ZAR",10.8200,122.6100,3253,0
453,194,1131,"Aglayan","AGL",8.0500,125.1400,5761,0
1242,194,1131,"Alae","ALA",8.4200,124.8100,5121,0
1284,194,1131,"Alanib","ALA",8.0200,124.9900,4207,0
2315,194,1131,"Adtuyon","ADT",7.8100,124.8500,3380,0
2432,194,1131,"Alubijid","ALU",8.5700,124.4700,3320,0
2750,194,1131,"Amoros","AMO",0.0000,0.0000,2809,0
2844,194,1131,"Anahawon","ANA",0.0000,0.0000,2099,0
2854,194,1131,"Anakan","ANA",8.8500,125.1500,3825,0
3072,194,1131,"Ani-e","ANI",8.6100,124.8700,3324,0
3564,194,1131,"Aplaya","APL",8.6100,124.7700,3730,0
3579,194,1131,"Aposkahoy","APO",0.0000,0.0000,2443,0
5750,194,1131,"Bacusanon","BAC",0.0000,0.0000,4785,0
6069,194,1131,"Bagakay","BAG",8.1400,123.8000,3136,0
6235,194,1131,"Baikingon","BAI",8.4700,124.5500,2164,0
6530,194,1131,"Balila","BAL",8.0000,125.0100,2511,0
6538,194,1131,"Balingasag","BAL",8.7400,124.7800,9722,0
6554,194,1131,"Baliwagan","BAL",8.7200,124.7900,2838,0
6776,194,1131,"Banban","BAN",0.0000,0.0000,3658,0
6865,194,1131,"Bangahan","BAN",7.8000,124.7300,2728,0
6878,194,1131,"Bangcud","BAN",0.0000,0.0000,4583,0
6986,194,1131,"Bantuanon","BAN",8.0100,125.0700,4673,0
7264,194,1131,"Barobo","BAR",0.0000,0.0000,2802,0
7298,194,1131,"Barra","BAR",8.5000,124.6700,12442,0
7428,194,1131,"Basak","BAS",8.0400,124.8600,2457,0
7550,194,1131,"Batangan","BAT",7.9300,125.3800,6937,0
7602,194,1131,"Bato","BAT",8.6000,123.6400,2789,0
9391,194,1131,"Biga","BIG",8.3600,124.2600,2830,0
9600,194,1131,"Binitinan","BIN",8.7100,124.7800,3101,0
9621,194,1131,"Binuangan","BIN",8.9200,124.7900,5754,0
10217,194,1131,"Bocboc","BOC",0.0000,0.0000,2613,0
10512,194,1131,"Bolobolo","BOL",8.5500,124.5400,2976,0
10624,194,1131,"Bonbon","BON",9.1100,124.7300,2215,0
10625,194,1131,"Bonbon","BON",0.0000,0.0000,2414,0
12340,194,1131,"Bugcaon","BUG",8.0400,125.1100,4218,0
12352,194,1131,"Bugo","BUG",8.5100,124.7600,45787,0
12799,194,1131,"Busdi","BUS",8.2800,125.2500,2168,0
13957,194,1131,"Clarin","CLA",8.2000,123.8600,7125,0
13997,194,1131,"Claveria","CLA",8.6100,124.8900,7784,0
14340,194,1131,"Cogon","COG",8.5600,124.4100,4270,0
14566,194,1131,"Colonia","COL",0.0000,0.0000,2605,0
14773,194,1131,"Concepcion","CON",0.0000,0.0000,3573,0
14903,194,1131,"Consuelo","CON",8.9000,125.1900,3128,0
15250,194,1131,"Cosina","COS",8.1100,124.6200,3117,0
15741,194,1131,"Crossing","CRO",0.0000,0.0000,4085,0
16210,194,1131,"Cabadiangan","CAB",0.0000,0.0000,3097,0
16218,194,1131,"Cabalantian","CAB",8.3700,124.3500,3242,0
16227,194,1131,"Cabangahan","CAB",8.0200,125.1400,2709,0
16230,194,1131,"Cabanglasan","CAB",8.1200,125.3300,5423,0
16315,194,1131,"Cabulohan","CAB",8.0400,125.2800,2637,0
16443,194,1131,"Cagayan","CAG",8.4500,124.6700,445103,0
16547,194,1131,"Calamba","CAL",8.5600,123.6400,6738,0
16555,194,1131,"Calaocalao","CAL",0.0000,0.0000,2650,0
17018,194,1131,"Canangaan","CAN",0.0000,0.0000,3862,0
17030,194,1131,"Canayan","CAN",8.2000,125.1500,4639,0
17060,194,1131,"Candiis","CAN",8.9700,125.1800,2323,0
17266,194,1131,"Capinonan","CAP",0.0000,0.0000,2821,0
17733,194,1131,"Casisang","CAS",8.1400,125.1300,13722,0
17899,194,1131,"Casulog","CAS",0.0000,0.0000,2553,0
17925,194,1131,"Catarman","CAT",9.1300,124.6800,2521,0
17976,194,1131,"Catumbalon","CAT",0.0000,0.0000,2102,0
19681,194,1131,"Dumalaguing","DUM",8.3500,125.0600,2417,0
20020,194,1131,"Delapa","DEL",0.0000,0.0000,2565,0
20551,194,1131,"Diclum","DIC",0.0000,0.0000,3190,0
20690,194,1131,"Dimaluna","DIM",8.1200,123.8000,3187,0
21087,194,1131,"Dologon","DOL",7.8300,125.0300,15128,0
21150,194,1131,"Dominorog","DOM",0.0000,0.0000,4112,0
21180,194,1131,"Don Carlos","DON",7.6800,125.0100,20468,0
21657,194,1131,"Dagat-Kidavao","DAG",0.0000,0.0000,4840,0
21672,194,1131,"Dagumba-an","DAG",8.1500,124.6000,6635,0
21772,194,1131,"Dalirig","DAL",8.3800,124.9000,3660,0
