17963,104,3,3,1,"2028-8-29","2028-9-2"
17963,104,2,1,1,"2028-8-31","2028-9-2"
17963,102,2,1,1,"2029-6-29","2029-7-2"
17963,102,1,6,1,"2029-8-3","2029-8-9"
17963,102,3,4,1,"2030-6-22","2030-6-26"
17963,102,0,8,1,"2030-7-2","2030-7-22"
17963,102,0,6,0,"2030-8-10",NULL
17963,100,0,1,1,"2030-9-9","2030-9-20"
17963,100,1,1,1,"2030-9-9","2030-9-20"
17963,103,1,4,1,"2031-4-14","2031-4-18"
17963,103,0,14,1,"2031-6-25","2031-9-2"
17963,103,3,4,1,"2031-6-29","2031-7-5"
17963,103,1,1,0,"2032-9-12",NULL
17964,104,4,1,1,"2027-9-12","2028-7-21"
17964,102,4,1,1,"2028-4-16","2028-5-10"
17964,102,5,1,1,"2028-5-10","2028-5-26"
17964,102,6,1,0,"2028-5-26",NULL
17964,103,5,1,0,"2028-6-8",NULL
17964,104,5,2,0,"2028-7-1",NULL
17965,104,0,9,1,"2031-7-9","2031-7-19"
17965,104,1,4,1,"2031-7-30","2031-8-18"
17965,104,3,4,1,"2032-8-25","2032-8-31"
17965,103,3,4,1,"2034-5-4","2034-5-9"
17965,103,1,5,1,"2034-5-7","2034-5-13"
17965,103,0,11,1,"2034-5-18","2034-6-2"
17965,103,2,1,1,"2034-7-23","2034-7-24"
17965,103,0,4,0,"2034-9-7",NULL
17965,103,1,4,0,"2034-9-7",NULL
17966,103,7,7,1,"2028-6-7","2029-5-3"
17966,103,5,5,1,"2028-6-13","2029-5-3"
17966,103,4,1,1,"2028-7-29","2028-8-21"
17966,103,6,9,1,"2029-5-3","2031-4-25"
17966,102,6,5,1,"2029-8-13","2030-4-17"
17966,102,5,4,1,"2030-4-29","2030-5-30"
17966,102,7,7,1,"2030-7-2","2030-8-13"
17966,103,7,2,0,"2031-4-19",NULL
17966,103,5,1,0,"2031-4-25",NULL
17966,102,7,4,0,"2031-6-1",NULL
17966,102,5,2,0,"2031-6-23",NULL
17966,101,5,8,1,"2032-5-12","2032-6-29"
17966,101,6,4,1,"2032-8-14","2033-4-23"
17966,101,7,10,1,"2034-5-3","2034-6-29"
17966,101,6,1,0,"2034-9-17",NULL
17967,105,5,1,0,"2026-6-27",NULL
17967,105,7,1,0,"2026-6-27",NULL
17967,103,6,4,1,"2026-9-1","2027-7-24"
17967,103,5,2,1,"2027-7-24","2027-8-14"
17967,103,7,5,1,"2027-7-24","2028-4-26"
17967,104,5,5,1,"2028-8-4","2034-8-19"
17967,104,7,6,1,"2028-8-4","2034-8-19"
17967,104,4,2,0,"2029-6-30",NULL
17967,102,4,1,1,"2030-5-17","2034-6-13"
17967,102,6,14,1,"2032-4-15","2033-4-21"
17967,101,6,3,1,"2032-5-23","2032-9-7"
17967,101,5,1,1,"2032-9-7","2032-9-19"
17967,101,7,2,1,"2032-9-7","2032-9-19"
17967,101,6,1,0,"2032-9-19",NULL
17967,102,5,6,1,"2033-4-21","2034-5-24"
17967,102,7,10,1,"2033-4-21","2034-5-24"
17967,101,7,2,0,"2033-9-4",NULL
17967,102,6,1,0,"2034-5-24",NULL
17967,102,7,1,0,"2034-5-29",NULL
17967,103,7,2,0,"2034-7-28",NULL
17967,103,5,1,0,"2034-8-15",NULL
17967,104,6,1,1,"2034-8-19","2034-8-24"
17967,104,5,2,0,"2034-8-24",NULL
17967,104,7,4,0,"2034-8-24",NULL
17968,105,0,6,1,"2025-8-4","2025-8-14"
17968,105,2,1,1,"2025-9-3","2025-9-4"
17968,105,0,8,0,"2026-7-21",NULL
17968,105,1,2,1,"2026-7-22","2026-7-24"
17968,105,3,2,1,"2026-7-25","2026-7-30"
17968,105,3,1,0,"2026-7-31",NULL
17968,104,0,4,1,"2026-8-6","2026-8-10"
17968,104,1,3,1,"2026-8-20","2026-8-23"
17968,104,2,2,1,"2026-8-21","2026-8-23"
17968,104,0,7,0,"2026-8-24",NULL
17968,104,3,2,1,"2026-8-27","2026-8-30"
17968,104,1,4,0,"2026-8-27",NULL
17968,104,2,1,0,"2026-8-31",NULL
17968,104,3,1,0,"2026-8-31",NULL
17968,103,0,11,1,"2027-8-11","2027-8-24"
17968,103,3,5,1,"2027-8-13","2027-8-19"
17968,103,1,7,1,"2027-8-13","2027-8-21"
17968,103,2,2,1,"2027-8-17","2027-8-19"
17968,103,0,4,0,"2027-8-27",NULL
17968,102,0,5,1,"2027-9-4","2027-9-9"
17968,102,3,1,1,"2027-9-4","2027-9-5"
17968,102,1,2,1,"2027-9-7","2027-9-9"
17968,102,0,1,0,"2027-9-13",NULL
17968,102,1,1,0,"2027-9-13",NULL
17968,101,1,3,1,"2028-6-9","2028-6-12"
17968,101,0,12,1,"2028-6-11","2028-6-25"
17968,101,3,8,1,"2028-6-12","2028-6-22"
17968,101,2,2,1,"2028-6-17","2028-6-21"
17968,100,2,5,1,"2031-6-6","2031-6-12"
17968,100,0,33,1,"2031-8-8","2031-9-16"
17968,100,3,6,1,"2031-8-8","2031-8-15"
17968,100,1,10,1,"2032-4-17","2032-6-1"
17968,100,3,4,0,"2034-9-28",NULL
17968,100,0,3,0,"2034-9-29",NULL
17969,104,4,2,0,"2026-7-22",NULL
17969,103,4,1,1,"2027-6-1","2027-8-31"
17969,103,6,2,1,"2027-6-27","2027-8-6"
17969,103,5,3,0,"2027-8-6",NULL
17969,105,6,1,1,"2028-7-22","2029-8-16"
17969,104,5,3,1,"2028-8-8","2028-8-29"
17969,104,6,1,1,"2028-8-29","2028-9-10"
17969,104,5,1,0,"2028-9-10",NULL
17969,105,4,1,0,"2029-7-9",NULL
17969,105,5,1,0,"2029-8-16",NULL
17969,102,5,1,0,"2029-9-2",NULL
17970,105,6,2,0,"2025-7-14",NULL
17970,105,7,2,1,"2025-7-19","2026-9-4"
17970,105,3,2,1,"2025-7-26","2025-8-1"
17970,105,2,1,1,"2025-8-4","2025-8-5"
17970,105,0,5,1,"2025-8-13","2025-8-18"
17970,105,1,2,1,"2025-8-31","2026-8-31"
17970,104,1,3,1,"2025-9-1","2026-6-24"
17970,104,7,5,0,"2026-6-26",NULL
17970,104,5,2,0,"2026-7-7",NULL
17970,104,0,4,1,"2026-7-14","2026-7-20"
17970,104,0,3,0,"2026-7-24",NULL
17970,104,3,2,1,"2026-7-24","2026-7-26"
17970,104,1,1,0,"2026-7-26",NULL
17970,105,1,1,0,"2026-9-5",NULL
17970,103,6,7,1,"2027-4-28","2027-7-12"
17970,103,2,2,1,"2027-8-16","2027-8-18"
17970,103,3,6,1,"2028-6-24","2028-7-2"
17970,103,0,26,1,"2029-5-14","2029-7-10"
17970,103,5,5,1,"2029-5-16","2029-7-28"
17970,103,7,12,1,"2029-5-16","2029-7-28"
17970,103,1,7,1,"2029-8-15","2029-8-27"
17970,103,5,2,0,"2029-8-26",NULL
17970,103,7,3,0,"2029-8-26",NULL
17970,103,0,1,0,"2029-9-10",NULL
17970,102,5,1,1,"2030-4-12","2030-4-22"
17970,102,7,2,1,"2030-4-12","2030-4-22"
17970,102,6,1,1,"2030-4-22","2030-9-5"
17970,102,7,2,0,"2030-4-27",NULL
17970,102,3,4,1,"2030-6-9","2030-6-13"
17970,102,1,7,1,"2030-8-1","2030-8-9"
17970,102,2,2,1,"2030-8-19","2030-8-21"
17970,102,5,1,0,"2030-9-5",NULL
17970,101,6,2,0,"2031-5-24",NULL
17970,102,0,11,1,"2031-8-5","2031-8-18"
17970,102,0,5,0,"2031-8-20",NULL
17970,102,1,1,0,"2031-8-25",NULL
17970,101,0,25,1,"2032-4-24","2032-6-13"
17970,101,1,7,1,"2032-4-24","2032-5-2"
17970,101,3,4,1,"2032-5-15","2032-5-20"
17970,100,0,9,1,"2034-4-11","2034-4-23"
17970,100,3,3,1,"2034-4-18","2034-4-21"
17970,101,2,1,1,"2034-5-23","2034-5-26"
17970,101,0,1,0,"2034-6-4",NULL
17970,101,3,1,0,"2034-6-4",NULL
17970,100,1,5,1,"2034-8-27","2034-9-5"
17970,100,2,1,1,"2034-9-26","2034-9-27"
17970,100,0,1,0,"2034-9-30",NULL
17970,100,3,1,0,"2034-9-30",NULL
17970,100,1,1,0,"2034-9-30",NULL
17971,103,5,4,1,"2025-4-30","2025-6-16"
17971,103,6,3,1,"2026-5-12","2026-6-16"
17971,103,5,2,0,"2026-6-16",NULL
17971,104,5,1,0,"2026-8-22",NULL
17972,105,1,1,1,"2026-8-26","2026-8-27"
17972,105,0,1,1,"2026-9-2","2026-9-3"
17972,105,3,1,1,"2026-9-2","2026-9-3"
17972,105,0,1,0,"2026-9-4",NULL
17972,104,3,8,1,"2027-7-6","2027-7-14"
17972,104,0,9,1,"2028-7-6","2028-7-15"
17972,103,3,5,1,"2029-5-2","2029-5-8"
17972,103,1,5,1,"2029-6-12","2029-9-3"
17972,104,1,3,1,"2029-8-18","2029-8-23"
17972,104,2,1,1,"2029-8-24","2029-8-25"
17972,104,0,1,0,"2029-8-30",NULL
17972,104,1,1,0,"2029-8-30",NULL
17972,103,0,5,1,"2029-9-1","2029-9-8"
17972,102,3,5,1,"2030-8-26","2030-8-31"
17972,102,2,2,1,"2031-4-13","2031-4-19"
17972,102,1,6,1,"2031-5-11","2031-5-19"
17972,101,3,4,1,"2031-9-20","2034-4-11"
17972,102,0,13,1,"2032-7-15","2032-8-3"
17972,103,0,5,0,"2033-9-7",NULL
17972,103,1,5,0,"2033-9-7",NULL
17972,103,2,1,1,"2033-9-11","2033-9-12"
17972,103,3,2,0,"2033-9-11",NULL
17972,101,1,4,1,"2034-5-17","2034-5-23"
17972,101,2,1,1,"2034-5-31","2034-6-1"
17972,101,0,6,1,"2034-6-6","2034-6-15"
17972,102,0,6,0,"2034-8-21",NULL
17972,101,0,4,0,"2034-9-14",NULL
17973,105,0,16,1,"2026-6-25","2026-7-15"
17973,105,1,6,1,"2026-7-8","2026-7-14"
17973,105,3,2,1,"2026-7-31","2026-8-2"
17973,105,2,1,1,"2026-8-3","2026-8-4"
17973,105,0,2,0,"2026-8-29",NULL
17973,104,3,4,1,"2027-6-24","2027-8-7"
17973,104,1,4,1,"2027-6-24","2027-8-7"
17973,104,2,2,1,"2027-8-5","2027-8-7"
17973,104,0,8,1,"2027-8-9","2027-9-13"
17973,103,3,10,1,"2028-7-10","2028-7-22"
17973,103,1,7,1,"2028-9-10","2029-4-15"
17973,103,0,12,1,"2029-4-18","2029-5-2"
17973,103,0,11,0,"2029-8-16",NULL
17973,103,2,1,1,"2029-8-26","2029-8-27"
17973,103,3,1,0,"2029-8-28",NULL
17973,101,1,3,1,"2030-4-30","2030-5-4"
17973,101,2,1,1,"2030-5-5","2030-5-6"
17973,101,3,5,1,"2030-5-5","2030-5-11"
17973,101,0,3,1,"2030-5-7","2030-5-11"
17973,102,0,11,1,"2030-6-5","2030-6-17"
17973,102,3,4,1,"2030-6-16","2030-6-23"
17973,102,1,4,1,"2030-6-27","2030-7-1"
17973,102,2,1,1,"2030-8-18","2030-8-19"
17973,102,0,2,0,"2030-8-30",NULL
17973,100,0,12,1,"2033-9-21","2034-3-31"
17973,100,2,2,1,"2033-9-22","2033-9-24"
17973,101,1,3,0,"2034-6-9",NULL
17973,101,0,2,0,"2034-6-10",NULL
17973,101,3,1,0,"2034-6-11",NULL
17973,100,3,4,1,"2034-6-26","2034-6-30"
17973,100,1,8,1,"2034-8-5","2034-8-14"
17974,100,5,8,1,"2027-4-2","2027-8-24"
17974,100,7,13,1,"2027-4-2","2027-8-24"
17974,100,0,3,1,"2028-4-20","2028-5-5"
17974,100,6,4,1,"2029-4-17","2031-4-6"
17974,100,1,3,1,"2031-9-23","2032-4-5"
17974,100,3,1,1,"2032-5-7","2032-5-13"
17974,100,7,2,0,"2032-9-26",NULL
17974,100,5,1,0,"2032-10-1",NULL
17974,101,5,4,1,"2033-5-13","2033-6-26"
17974,101,7,7,1,"2033-5-13","2033-6-26"
17974,101,6,5,1,"2033-8-1","2033-9-14"
17974,101,6,2,0,"2034-4-11",NULL
17974,101,7,1,0,"2034-4-22",NULL
17975,100,0,2,1,"2029-7-27","2031-8-3"
17975,100,1,1,1,"2029-7-27","2031-6-7"
17975,100,5,4,1,"2031-4-16","2031-7-4"
17975,100,3,1,1,"2031-7-29","2031-8-3"
