13052,2034,15,14001,100,1,0,6,3,2,0,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0606,0
13052,2034,15,6,100,1,0,6,3,1,1,4,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0.0264,0
13052,2034,15,16,100,1,0,6,3,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0257,0
13052,2034,15,30,100,1,0,6,1,0,0,4,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.2242,0
13052,2034,15,41,100,1,0,6,3,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0062,0
13052,2034,15,57,100,1,0,6,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788,0
13052,2034,15,70,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568,0
13052,2034,15,87,100,1,0,6,3,0,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0138,0
13052,2034,15,107,100,1,0,6,4,0,2,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1223,0
13052,2034,15,124,100,1,0,6,5,2,1,6,0,1,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0.0288,0
13052,2034,15,137,100,1,0,6,4,0,2,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0498,0
13052,2034,15,147,100,1,0,6,4,2,0,4,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0.1032,0
13052,2034,15,159,100,1,0,6,4,1,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0036,0
13052,2034,15,178,100,1,0,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0502,0
13052,2034,15,200,100,1,0,6,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0084,0
13052,2034,15,214,100,1,0,6,4,0,1,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.1621,0
13052,2034,15,228,100,1,0,6,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0
13052,2034,15,241,100,1,0,6,3,2,0,4,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.2174,0
13052,2034,15,252,100,1,0,6,4,2,0,4,0,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0.2329,0
13052,2034,15,269,100,1,0,6,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388,0
13052,2034,15,280,100,1,0,6,5,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393,0
13052,2034,15,288,100,1,0,6,4,2,0,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.0919,0
13052,2034,15,301,100,1,0,6,5,1,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0216,0
13052,2034,15,317,100,1,0,6,5,1,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698,0
13052,2034,15,347,100,1,0,6,4,2,2,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.1033,0
13052,2034,15,364,100,1,0,6,3,1,0,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0435,0
13052,2034,15,377,100,1,0,6,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873,0
13052,2034,15,385,100,1,0,6,3,1,0,5,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0450,0
13052,2034,15,399,100,1,0,6,5,1,1,5,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.0965,0
13052,2034,15,412,100,1,0,6,6,2,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457,0
13052,2034,15,433,100,1,0,6,3,1,1,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,-0.0692,0
13052,2034,15,445,100,1,0,6,3,1,0,4,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0242,0
13052,2034,15,454,100,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0930,0
13052,2034,15,479,100,1,0,6,3,2,1,4,0,1,1,0,0,2,2,3,1,0,1,0,0,0,0,0,0,0.4641,0
13052,2034,15,494,100,1,0,6,5,1,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0298,0
13052,2034,15,507,100,1,0,6,4,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218,0
13052,2034,15,531,100,1,0,6,4,2,2,4,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.2102,0
13052,2034,15,552,100,1,0,6,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761,0
13052,2034,15,559,100,1,0,6,4,2,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0969,0
13052,2034,15,571,100,1,0,6,4,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522,0
13052,2034,15,584,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1055,0
13052,2034,15,598,100,1,0,6,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443,0
13052,2034,15,625,100,1,0,6,5,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3056,0
13052,2034,15,637,100,1,0,6,5,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1310,0
13052,2034,15,649,100,1,0,6,4,2,0,4,0,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0.1860,0
13052,2034,15,658,100,1,0,6,5,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335,0
13052,2034,15,671,100,1,0,6,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526,0
13052,2034,15,687,100,1,0,6,5,1,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0321,0
13052,2034,15,713,100,1,0,6,4,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1153,0
13052,2034,15,732,100,1,0,6,3,1,0,4,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0271,0
13052,2034,15,741,100,1,0,6,4,3,0,5,0,1,1,1,0,2,3,5,0,0,1,0,0,0,0,0,0,0.2375,0
13052,2034,15,751,100,1,0,6,5,2,1,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1218,0
13052,2034,15,767,100,1,0,6,4,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1179,0
13052,2034,15,785,100,1,0,6,4,1,1,4,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1218,0
13052,2034,15,794,100,1,0,6,3,0,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1380,0
13052,2034,15,813,100,1,0,6,4,1,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0441,0
13052,2034,15,823,100,1,0,6,3,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0043,0
13052,2034,15,851,100,1,0,6,5,2,0,5,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.1812,0
13052,2034,15,869,100,1,0,6,5,3,0,5,0,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0.0936,0
13052,2034,15,881,100,1,0,6,5,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849,0
13052,2034,15,899,100,1,0,6,3,1,0,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0017,0
13052,2034,15,918,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588,0
13052,2034,15,932,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1757,0
13052,2034,15,940,100,1,0,6,3,1,0,5,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,-0.0152,0
13052,2034,15,954,100,1,0,6,5,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874,0
