23280,2034,161,9581,105,6,1,1,3,0,1,0,3,0,0,0,0,2,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0307,1.8000,0,3
23280,2034,161,9583,105,6,1,1,4,0,0,0,5,0,1,0,0,3,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0307,4.2000,0,3
23280,2034,161,9623,105,6,1,1,5,0,2,1,5,0,0,0,0,1,1,20,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1070,9.6000,0,3
23280,2034,161,9625,105,6,1,1,5,0,2,1,5,0,0,0,0,1,1,17,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,-0.0997,18.6000,0,3
23280,2034,161,9637,105,6,1,2,9,0,2,0,11,0,2,1,1,5,2,42,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,-0.0313,2.7000,0,8
23280,2034,161,9660,105,6,1,1,3,0,0,0,3,0,0,0,0,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0879,3.7000,0,3
23280,2034,161,9687,105,6,1,1,3,0,0,1,3,0,0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0279,1.3000,0,3
23280,2034,161,9713,105,6,1,1,4,0,1,0,4,0,0,0,0,2,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0879,5.3000,0,3
23280,2034,161,9736,105,6,1,2,7,0,1,3,7,0,0,0,0,1,2,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0450,5.2000,0,6
23280,2034,161,9741,105,6,1,1,4,0,2,1,4,0,0,0,0,1,0,21,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0137,1.4000,0,3
23280,2034,161,9743,105,6,1,1,6,0,3,0,6,0,0,1,1,1,2,16,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0104,12.9000,0,3
23280,2034,161,9788,105,6,1,1,5,0,2,1,5,0,0,0,0,1,1,13,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0421,7.7000,0,3
23280,2034,161,9832,105,6,1,1,4,0,1,0,4,0,0,0,0,2,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0170,1.3000,0,3
23280,2034,161,9861,105,6,1,0,3,0,2,0,4,0,1,1,1,1,0,14,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3623,12.7000,0,1
23280,2034,161,9862,105,6,1,2,9,0,4,1,9,0,0,0,0,2,2,39,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,2,-0.0029,1.2000,0,6
23280,2034,161,9880,105,6,1,1,5,0,2,0,5,0,0,1,1,0,3,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0907,4.1000,0,3
23280,2034,161,9891,105,6,1,0,4,0,2,0,5,0,1,1,1,1,1,16,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,-0.0331,1.8000,0,2
23280,2034,161,9927,105,6,1,1,5,0,2,1,8,0,2,1,1,2,1,31,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0023,6.4000,0,4
23280,2034,161,9928,105,6,1,1,7,0,2,0,9,0,2,4,3,4,1,38,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-0.0778,4.1000,0,5
23280,2034,161,9930,105,6,1,0,3,0,1,0,3,0,0,0,0,2,0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,-0.1319,9.8000,0,2
23280,2034,161,9932,105,6,1,1,4,0,1,0,4,0,0,0,0,3,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0279,2.6000,0,3
23280,2034,161,9980,105,6,1,1,3,0,0,0,3,0,0,0,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1203,4.9000,0,3
23280,2034,161,10011,105,6,1,3,10,0,1,1,10,0,0,0,0,6,2,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4442,22.0000,0,9
23280,2034,161,10027,105,6,1,1,6,0,4,1,8,0,2,1,1,0,1,34,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.1668,8.2000,0,3
23280,2034,161,10028,105,6,1,2,9,0,1,1,10,0,1,0,0,1,6,38,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0264,6.9000,0,8
23280,2034,161,10041,105,6,1,1,4,0,1,0,4,0,0,0,0,2,1,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0.0222,1.1000,0,5
23280,2034,124,9020,104,5,1,0,2,0,0,0,2,0,0,0,0,2,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,-0.0850,7.3000,0,2
23280,2034,124,9038,104,5,1,1,3,0,0,0,3,0,0,0,0,1,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0307,1.4000,0,3
23284,2034,332,13205,108,10,1,1,5,0,2,0,6,0,1,2,2,2,1,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0019,0.6000,0,3
23284,2034,332,13225,108,10,1,1,2,0,0,0,6,0,3,0,0,2,1,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0020,0.8000,0,3
23284,2034,332,13327,108,10,1,2,8,0,1,0,11,0,3,1,1,4,2,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0015,4.1000,0,6
23284,2034,332,13416,108,10,1,1,6,0,3,0,8,0,2,3,3,2,1,30,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.0517,3.7000,0,3
23284,2034,332,13429,108,10,1,1,6,0,0,0,7,0,1,0,0,3,2,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0115,3.6000,0,5
23285,2034,108,7548,103,4,1,6,22,0,5,0,24,4,2,3,3,9,8,92,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0373,26.6000,0,18
23285,2034,108,7595,103,4,1,6,26,0,7,2,27,12,1,3,3,11,6,91,2,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0816,24.0000,0,20
23285,2034,108,7612,103,4,1,4,18,0,5,3,23,6,5,5,5,3,7,77,2,1,1,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2474,29.3000,0,14
23285,2034,108,7656,103,4,1,4,17,0,5,3,20,8,2,4,3,7,2,86,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2470,20.0000,0,12
23285,2034,108,7691,103,4,1,6,25,0,6,0,28,4,3,3,3,11,7,85,0,1,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0717,37.1000,0,18
23285,2034,108,7723,103,4,1,5,18,0,5,2,21,6,3,3,3,6,5,85,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0418,18.6000,0,15
23285,2034,108,7758,103,4,1,8,29,0,6,2,30,9,1,2,2,14,6,94,0,1,1,1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0714,28.5000,0,24
23285,2034,62,4870,102,3,1,4,18,0,6,0,21,0,3,4,4,10,2,70,1,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2756,14.7000,0,13
23285,2034,62,4917,102,3,1,1,3,0,0,0,3,0,0,0,0,2,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0170,0.8000,0,3
23285,2034,108,7874,103,4,1,4,16,0,3,3,20,5,4,1,1,6,3,85,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668,24.9000,0,12
23285,2034,108,7909,103,4,1,5,20,0,6,0,22,6,2,4,4,7,7,80,0,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0500,28.0000,0,15
23285,2034,108,7947,103,4,1,7,26,0,3,3,28,7,2,2,2,10,10,86,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0624,21.9000,0,23
23285,2034,108,7970,103,4,1,5,20,0,4,2,20,0,0,1,1,10,3,83,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999,18.3000,0,15
23285,2034,108,8019,103,4,1,6,23,0,4,1,26,5,3,0,0,12,6,87,2,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3382,24.6000,0,20
23285,2034,108,8042,103,4,1,7,26,0,4,1,26,3,0,0,0,13,7,90,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3241,23.7000,0,21
23285,2034,108,8083,103,4,1,6,22,0,5,2,24,2,2,1,1,7,8,85,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2196,27.9000,0,18
23285,2034,108,8139,103,4,1,7,26,0,2,2,29,3,3,2,0,11,10,85,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2633,31.4000,0,23
23285,2034,108,8171,103,4,1,6,23,0,6,1,24,6,1,2,2,11,5,86,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.1340,25.8000,0,19
23285,2034,108,8206,103,4,1,5,18,0,3,1,22,8,4,0,0,9,5,90,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2595,20.8000,0,17
23285,2034,108,8241,103,4,1,4,21,0,6,3,23,5,2,6,3,5,6,82,2,1,1,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4330,20.0000,0,14
23285,2034,108,8270,103,4,1,6,22,0,5,2,26,7,4,4,4,10,5,86,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0575,23.7000,0,19
23285,2034,108,8320,103,4,1,6,24,0,4,0,25,4,1,3,3,15,5,88,2,1,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2331,21.5000,0,20
