15437,15397,1,0,0
15451,3354,11,5,2
15451,10595,1,1,0
15451,14960,15,3,0
15451,15063,2,0,0
15451,13039,1,0,0
15451,7932,3,1,0
15451,1353,7,2,0
15451,15397,1,0,0
15451,17470,1,0,0
15451,10062,1,1,0
15451,12984,5,1,0
15451,21962,16,7,0
15451,10051,7,1,0
15451,817,6,1,0
15451,16249,13,6,1
15451,10168,6,2,0
15451,3388,4,0,0
15451,1457,13,3,1
15451,11352,8,4,0
15451,9728,4,3,0
15451,11102,4,2,1
15451,8422,2,1,0
15451,11603,5,2,0
15451,13066,2,0,0
15451,20112,4,0,0
15451,11439,14,7,2
15451,13745,10,3,0
15451,16547,3,0,0
15451,20357,6,2,0
15451,21842,24,5,1
15451,10244,4,0,0
15451,4546,3,0,0
15451,10015,6,2,1
15451,10648,10,1,0
15451,14855,1,0,0
15451,11412,11,1,0
15451,20050,20,5,0
15451,17110,8,4,0
15451,27912,8,1,0
15451,13982,23,7,0
15451,12657,3,1,0
15451,17865,3,0,0
15451,17823,3,0,0
15451,12277,2,0,0
15451,17978,2,0,0
15451,7832,1,0,0
15451,4341,5,0,0
15451,17518,4,1,0
15451,16706,3,0,0
15451,16664,5,1,0
15451,15688,3,0,0
15451,11686,4,2,0
15451,11946,2,1,0
15451,11153,1,1,0
15451,9031,1,0,0
15451,8371,5,1,1
15451,9653,1,0,0
15451,18231,6,1,0
15451,14556,2,0,0
15451,13596,1,0,0
15451,9837,1,0,0
15451,16008,1,0,0
15451,9867,1,1,0
15451,10970,2,0,0
15451,17241,7,1,0
15451,16948,1,1,0
15451,15260,5,2,0
15451,15505,2,0,0
15451,10021,4,1,0
15451,17096,2,0,0
15451,15635,5,1,0
15451,8727,4,1,0
15451,11427,7,3,0
15451,13610,6,2,1
15451,11527,4,3,0
15451,11787,5,2,0
15451,10153,4,0,0
15451,14744,8,1,0
15451,10327,2,2,0
15451,11120,3,0,0
15451,9856,4,0,0
15451,9306,2,2,0
15451,17874,6,2,0
15451,13093,6,2,0
15451,497,2,0,0
15451,4787,3,0,0
15451,9461,3,1,0
15451,1218,3,1,0
15451,16874,2,1,0
15451,18794,3,1,0
15451,1173,1,1,0
15451,13971,3,2,0
15451,14323,3,1,0
15451,19115,2,1,1
15451,11437,2,2,1
15451,6275,5,1,0
15451,6552,2,0,0
15451,9951,20,7,1
15451,9924,5,1,0
15451,7898,10,3,0
15451,12347,3,1,0
15451,10181,3,2,1
15451,11730,2,2,1
15451,18977,4,0,0
15451,804,8,1,0
15451,19873,14,6,1
15451,16641,5,3,0
15451,16526,5,1,0
15451,8827,4,1,1
15451,6598,3,1,0
15451,12718,6,2,0
15451,10514,8,2,0
15451,15047,13,2,0
15451,9682,6,2,0
15451,15894,3,1,0
15451,15175,4,3,0
15451,10037,2,0,0
15451,12593,9,3,1
15451,9278,2,1,0
15451,9843,11,4,1
15451,20538,3,0,0
15451,8523,2,1,0
15451,9947,2,1,0
15451,14286,6,1,1
15451,17080,4,0,0
15451,14318,3,0,0
15451,8132,2,1,0
15451,15042,3,1,0
15451,17948,4,2,1
15451,10729,2,0,0
15451,16924,1,0,0
15451,18116,8,1,0
15451,13109,1,0,0
15451,18078,2,0,0
15451,14459,4,0,0
15451,16703,9,2,1
15451,11579,2,1,0
15451,730,1,0,0
15451,16415,4,1,0
15451,14765,4,0,0
15451,9841,3,0,0
15451,21954,24,5,1
15451,13083,1,0,0
15451,24191,7,1,0
15451,18198,5,2,1
15451,22852,14,4,0
15451,17204,5,1,0
15451,17911,9,3,0
15451,10348,1,0,0
15451,11348,7,3,1
15451,15090,2,0,0
15451,14896,4,0,0
15451,14261,8,3,0
15451,15065,2,2,0
15451,11386,3,0,0
15451,9755,5,2,1
15451,9850,10,5,1
15451,12320,8,3,1
15451,15492,2,1,1
15451,11229,4,2,0
15451,15416,6,0,0
15451,15476,9,4,1
15451,11448,3,1,0
15451,19606,5,2,0
15451,12890,6,2,0
15451,15413,4,0,0
15451,10636,2,0,0
15451,17045,7,2,0
15451,1435,3,1,0
15451,11796,4,0,0
15451,6732,1,0,0
15451,17218,1,0,0
15451,9176,2,0,0
15451,10109,2,1,0
15451,11428,4,2,0
15451,771,4,3,2
15451,15984,2,0,0
15451,15328,1,0,0
15451,13901,7,1,0
15451,12757,2,1,1
15451,15605,1,1,0
15451,13890,1,0,0
15451,19762,5,2,0
15451,18942,5,1,0
15451,18514,2,1,0
15451,15577,1,0,0
15451,16708,1,1,0
15451,19311,2,0,0
15451,9845,1,1,0
15451,11296,5,3,1
15451,11719,7,5,0
15451,12758,1,0,0
15451,7831,1,1,0
15451,23197,14,1,0
15451,4320,2,1,1
15451,11400,4,0,0
15451,15378,3,0,0
15451,14244,2,0,0
15451,16811,1,0,0
15451,15644,3,0,0
15451,2032,1,0,0
15451,18496,3,1,0
15451,19633,1,0,0
15451,14897,1,0,0
15451,16674,0,0,0
15451,8855,1,0,0
15451,19188,1,0,0
15451,18979,8,1,0
15451,9829,6,0,0
15451,10981,4,3,0
15451,10329,1,0,0
15451,18598,3,1,0
15451,15544,4,0,0
15451,10019,3,0,0
15451,11551,2,0,0
15451,18349,1,1,0
15451,20515,5,3,1
15451,18248,6,0,0
15451,6400,2,1,0
15451,18132,6,0,0
15451,19012,5,0,0
15451,12630,5,1,0
15451,20575,3,0,0
15451,10100,5,2,0
15451,17000,1,0,0
15451,18097,3,0,0
15451,11466,1,1,0
15451,17992,6,1,1
15451,11114,2,0,0
15451,11837,3,2,1
15451,15981,1,0,0
15451,17027,6,0,0
15451,5629,12,1,0
15451,10314,1,0,0
15451,20104,3,1,0
15451,10002,2,1,0
15451,8607,1,0,0
15451,8499,6,2,0
15451,14358,1,1,1
15451,15370,1,0,0
15451,18339,3,0,0
15451,9719,5,1,0
15451,11472,5,1,0
15451,9592,2,1,0
15451,10373,2,2,0
15451,14722,1,0,0
15451,9553,5,1,0
15451,12880,5,2,1
15451,21373,2,0,0
15451,8197,2,1,0
15451,21968,1,0,0
