team_id,year,league_id,sub_league_id,division_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera
1,2018,100,0,2,1,0,0,162,1458,6110,1651,4356,103,173,0,14,73,15,0,13098,0,0.9831,4.1276,0.2055,0.0000
1,2019,100,0,2,1,0,0,162,1458,6150,1738,4314,98,173,0,14,71,16,0,12966,0,0.9841,4.2008,0.2254,0.0000
1,2020,100,0,2,1,0,0,162,1458,6126,1709,4318,99,156,0,11,76,15,0,12987,0,0.9838,4.1767,0.1974,0.0000
1,2021,100,0,2,1,0,0,162,1458,6118,1712,4283,123,173,0,14,88,20,0,12870,0,0.9799,4.1923,0.2273,0.0000
1,2022,100,0,2,1,0,0,162,1458,6102,1690,4311,101,163,0,11,73,18,0,12951,0,0.9834,4.1703,0.2466,0.0000
1,2023,100,0,2,1,0,0,162,1458,6098,1676,4316,106,149,0,8,102,25,0,12969,0,0.9826,4.1582,0.2451,0.0000
1,2024,100,0,2,1,0,0,162,1458,6137,1676,4355,106,140,0,9,134,35,0,13083,0,0.9827,4.1488,0.2612,0.0000
1,2025,100,0,2,1,0,0,162,1458,6226,1736,4374,116,145,0,10,118,35,0,13131,0,0.9814,4.1878,0.2966,0.0000
1,2026,100,0,2,1,0,0,162,1458,6147,1719,4315,113,146,0,15,109,24,0,12969,0,0.9816,4.1874,0.2202,0.0000
1,2027,100,0,2,1,0,0,162,1458,6169,1719,4358,92,168,0,14,134,34,0,13101,0,0.9851,4.1747,0.2537,0.0000
1,2028,100,0,2,1,0,0,162,1458,6073,1577,4389,107,133,0,11,104,29,0,13170,0,0.9824,4.0770,0.2788,0.0000
1,2029,100,0,2,1,0,0,162,1458,5997,1518,4414,65,121,0,14,97,34,0,13242,0,0.9892,4.0317,0.3505,0.0000
1,2030,100,0,2,1,0,0,162,1458,5846,1423,4325,98,104,0,11,103,20,0,12975,0,0.9832,3.9871,0.1942,0.0000
1,2031,100,0,2,1,0,0,162,1458,5900,1446,4355,99,129,0,15,110,22,0,13065,0,0.9832,3.9961,0.2000,0.0000
1,2032,100,0,2,1,0,0,163,1467,6035,1522,4406,107,127,0,19,140,35,0,13218,0,0.9823,4.0363,0.2500,0.0000
1,2033,100,0,2,1,0,0,162,1458,5990,1545,4364,81,166,0,19,123,26,0,13092,0,0.9865,4.0621,0.2114,0.0000
1,2034,100,0,2,1,0,0,162,1458,6031,1574,4355,102,160,1,17,95,30,0,13068,0,0.9831,4.0833,0.3158,0.0000
2,2018,100,0,0,1,0,0,162,1458,6100,1631,4369,100,147,0,17,88,21,0,13137,0,0.9836,4.1105,0.2386,0.0000
2,2019,100,0,0,1,0,0,162,1458,6140,1636,4402,102,163,0,11,72,14,0,13224,0,0.9834,4.1093,0.1944,0.0000
2,2020,100,0,0,1,0,0,162,1458,6069,1610,4371,88,148,0,8,80,19,0,13143,0,0.9855,4.0956,0.2375,0.0000
2,2021,100,0,0,1,0,0,162,1458,6103,1643,4353,107,149,0,14,128,35,0,13098,0,0.9825,4.1200,0.2734,0.0000
2,2022,100,0,0,1,0,0,162,1458,6017,1617,4309,91,148,0,14,104,21,0,12945,0,0.9849,4.1200,0.2019,0.0000
2,2023,100,0,0,1,0,0,162,1458,6122,1736,4296,90,178,0,10,111,24,0,12924,0,0.9853,4.2006,0.2162,0.0000
2,2024,100,0,0,1,0,0,162,1458,6139,1693,4364,82,158,0,17,118,33,0,13116,0,0.9866,4.1562,0.2797,0.0000
2,2025,100,0,0,1,0,0,162,1458,6160,1698,4375,87,162,0,4,98,20,0,13143,0,0.9859,4.1586,0.2041,0.0000
2,2026,100,0,0,1,0,0,162,1458,6265,1715,4460,90,179,0,8,78,19,0,13401,0,0.9856,4.1471,0.2436,0.0000
2,2027,100,0,0,1,0,0,162,1458,6100,1671,4336,93,172,0,9,98,29,0,13020,0,0.9848,4.1523,0.2959,0.0000
2,2028,100,0,0,1,0,0,162,1458,6068,1623,4359,86,150,0,29,108,28,0,13077,0,0.9858,4.1170,0.2593,0.0000
2,2029,100,0,0,1,0,0,162,1458,5955,1487,4394,74,123,0,9,123,35,0,13182,0,0.9876,4.0152,0.2846,0.0000
2,2030,100,0,0,1,0,0,162,1458,5829,1448,4296,85,127,0,18,129,27,0,12888,0,0.9854,4.0112,0.2093,0.0000
2,2031,100,0,0,1,0,0,162,1458,5957,1535,4332,90,158,0,11,123,34,0,12996,0,0.9849,4.0630,0.2764,0.0000
2,2032,100,0,0,1,0,0,162,1458,5893,1484,4337,72,141,1,5,159,41,0,13011,0,0.9878,4.0265,0.2579,0.0000
2,2033,100,0,0,1,0,0,162,1458,5965,1500,4361,104,120,0,12,134,43,0,13086,0,0.9826,4.0309,0.3209,0.0000
2,2034,100,0,0,1,0,0,162,1458,5836,1407,4329,100,125,0,13,133,30,0,12987,0,0.9829,3.9751,0.2256,0.0000
3,2018,100,0,2,1,0,0,162,1458,6015,1575,4337,103,140,0,13,82,18,0,13044,0,0.9829,4.0791,0.2195,0.0000
3,2019,100,0,2,1,0,0,162,1458,6064,1606,4356,102,176,1,9,92,18,0,13083,0,0.9832,4.1014,0.1957,0.0000
3,2020,100,0,2,1,0,0,162,1458,6049,1598,4362,89,144,0,10,93,25,0,13113,0,0.9853,4.0906,0.2688,0.0000
3,2021,100,0,2,1,0,0,162,1458,6030,1601,4328,101,128,0,12,93,33,0,12993,0,0.9833,4.1069,0.3548,0.0000
3,2022,100,0,2,1,0,0,162,1458,6011,1634,4290,87,149,0,14,109,28,0,12903,0,0.9855,4.1321,0.2569,0.0000
3,2023,100,0,2,1,0,0,162,1458,6130,1721,4294,115,155,0,14,134,39,0,12888,0,0.9812,4.2004,0.2910,0.0000
3,2024,100,0,2,1,0,0,162,1458,6220,1723,4409,88,144,1,15,102,28,0,13245,0,0.9859,4.1667,0.2745,0.0000
3,2025,100,0,2,1,0,0,162,1458,6094,1711,4295,88,152,0,10,104,33,0,12894,0,0.9856,4.1922,0.3173,0.0000
3,2026,100,0,2,1,0,0,162,1458,6140,1716,4321,103,171,0,3,80,17,0,12987,0,0.9832,4.1836,0.2125,0.0000
3,2027,100,0,2,1,0,0,162,1458,6351,1803,4445,103,149,0,13,102,30,0,13365,0,0.9838,4.2074,0.2941,0.0000
3,2028,100,0,2,1,0,0,162,1458,6106,1666,4374,66,145,0,10,112,31,0,13122,0,0.9892,4.1427,0.2768,0.0000
3,2029,100,0,2,1,0,0,162,1458,5990,1555,4358,77,142,0,15,105,31,0,13074,0,0.9871,4.0704,0.2952,0.0000
3,2030,100,0,2,1,0,0,162,1458,5882,1460,4320,102,114,0,7,96,26,0,12960,0,0.9827,4.0139,0.2708,0.0000
3,2031,100,0,2,1,0,0,162,1458,5916,1477,4341,98,152,0,20,133,37,0,13023,0,0.9834,4.0207,0.2782,0.0000
3,2032,100,0,2,1,0,0,162,1458,6009,1534,4385,90,139,0,8,104,37,0,13155,0,0.9850,4.0495,0.3558,0.0000
3,2033,100,0,2,1,0,0,162,1458,5986,1584,4334,68,153,0,8,133,41,0,13002,0,0.9886,4.0964,0.3083,0.0000
3,2034,100,0,2,1,0,0,162,1458,5995,1536,4378,81,149,0,12,92,30,0,13134,0,0.9865,4.0525,0.3261,0.0000
4,2018,100,0,0,1,0,0,162,1458,5992,1540,4373,79,141,0,12,82,25,0,13131,0,0.9868,4.0528,0.3049,0.0000
4,2019,100,0,0,1,0,0,162,1458,6017,1560,4363,94,144,0,13,64,19,0,13110,0,0.9844,4.0661,0.2969,0.0000
4,2020,100,0,0,1,0,0,162,1458,6003,1532,4364,107,108,0,12,89,27,0,13107,0,0.9822,4.0485,0.3034,0.0000
4,2021,100,0,0,1,0,0,162,1458,6060,1575,4385,100,155,0,9,75,20,0,13188,0,0.9835,4.0673,0.2667,0.0000
4,2022,100,0,0,1,0,0,162,1458,5962,1545,4315,102,138,1,11,109,29,0,12951,0,0.9829,4.0723,0.2661,0.0000
4,2023,100,0,0,1,0,0,162,1458,6044,1675,4263,106,159,0,17,160,33,0,12801,0,0.9825,4.1748,0.2062,0.0000
4,2024,100,0,0,1,0,0,162,1458,6036,1652,4285,99,139,0,18,117,25,0,12873,0,0.9836,4.1508,0.2137,0.0000
4,2025,100,0,0,1,0,0,162,1458,6152,1710,4344,98,160,0,12,93,22,0,13047,0,0.9841,4.1761,0.2366,0.0000
4,2026,100,0,0,1,0,0,162,1458,6127,1695,4329,103,161,0,11,105,39,0,12999,0,0.9832,4.1708,0.3714,0.0000
4,2027,100,0,0,1,0,0,163,1467,6101,1631,4381,89,146,0,8,144,45,0,13179,0,0.9854,4.1056,0.3125,0.0000
4,2028,100,0,0,1,0,0,162,1458,6008,1547,4372,89,128,0,7,119,37,0,13119,0,0.9852,4.0606,0.3109,0.0000
4,2029,100,0,0,1,0,0,162,1458,5850,1434,4328,88,117,0,12,93,32,0,12984,0,0.9850,3.9940,0.3441,0.0000
4,2030,100,0,0,1,0,0,162,1458,5811,1409,4334,68,113,0,14,114,31,0,13002,0,0.9883,3.9753,0.2719,0.0000
4,2031,100,0,0,1,0,0,162,1458,6025,1534,4419,72,158,0,9,133,31,0,13257,0,0.9880,4.0414,0.2331,0.0000
4,2032,100,0,0,1,0,0,162,1458,5928,1502,4348,78,126,0,8,113,40,0,13044,0,0.9868,4.0363,0.3540,0.0000
4,2033,100,0,0,1,0,0,162,1458,5915,1451,4352,112,117,0,15,101,23,0,13056,0,0.9811,4.0002,0.2277,0.0000
4,2034,100,0,0,1,0,0,162,1458,5848,1412,4361,75,134,0,12,102,31,0,13083,0,0.9872,3.9713,0.3039,0.0000
5,2018,100,0,2,1,0,0,162,1458,6186,1756,4343,87,219,0,13,77,16,0,13047,0,0.9859,4.2072,0.2078,0.0000
5,2019,100,0,2,1,0,0,162,1458,6099,1690,4305,104,164,0,7,67,22,0,12936,0,0.9829,4.1709,0.3284,0.0000
5,2020,100,0,2,1,0,0,162,1458,6159,1677,4398,84,192,0,17,61,16,0,13221,0,0.9864,4.1355,0.2623,0.0000
5,2021,100,0,2,1,0,0,162,1458,6131,1713,4331,87,146,0,11,87,24,0,13029,0,0.9858,4.1750,0.2759,0.0000
5,2022,100,0,2,1,0,0,162,1458,5999,1572,4336,91,139,0,17,91,28,0,13020,0,0.9848,4.0839,0.3077,0.0000
5,2023,100,0,2,1,0,0,162,1458,6057,1631,4314,112,166,0,16,85,25,0,12954,0,0.9815,4.1304,0.2941,0.0000
5,2024,100,0,2,1,0,0,162,1458,6010,1633,4283,94,135,0,9,101,27,0,12879,0,0.9844,4.1342,0.2673,0.0000
5,2025,100,0,2,1,0,0,162,1458,6155,1726,4318,111,153,0,9,103,28,0,12966,0,0.9820,4.1953,0.2718,0.0000
5,2026,100,0,2,1,0,0,162,1458,6153,1696,4338,119,177,1,10,93,31,0,13047,0,0.9807,4.1623,0.3333,0.0000
5,2027,100,0,2,1,0,0,162,1458,6196,1705,4404,87,180,0,9,111,28,0,13239,0,0.9860,4.1530,0.2523,0.0000
5,2028,100,0,2,1,0,0,162,1458,6124,1658,4375,91,149,0,15,101,34,0,13125,0,0.9851,4.1369,0.3366,0.0000
5,2029,100,0,2,1,0,0,162,1458,5867,1502,4284,81,133,0,11,92,24,0,12855,0,0.9862,4.0509,0.2609,0.0000
5,2030,100,0,2,1,0,0,162,1458,5885,1460,4326,99,118,0,8,123,34,0,12978,0,0.9832,4.0125,0.2764,0.0000
5,2031,100,0,2,1,0,0,162,1458,5889,1439,4359,91,131,0,11,95,31,0,13077,0,0.9845,3.9904,0.3263,0.0000
5,2032,100,0,2,1,0,0,162,1458,5901,1477,4326,98,119,0,11,104,34,0,12978,0,0.9834,4.0243,0.3269,0.0000
5,2033,100,0,2,1,0,0,162,1458,5941,1499,4352,90,145,0,13,100,32,0,13059,0,0.9849,4.0324,0.3200,0.0000
5,2034,100,0,2,1,0,0,162,1458,5729,1330,4295,104,110,0,13,91,21,0,12885,0,0.9818,3.9290,0.2308,0.0000
6,2018,100,0,2,1,0,0,162,1456,6087,1620,4378,89,153,0,11,84,23,0,13144,1,0.9854,4.1069,0.2738,0.0000
6,2019,100,0,2,1,0,0,162,1458,6072,1672,4270,130,168,0,18,101,26,0,12834,0,0.9786,4.1669,0.2574,0.0000
6,2020,100,0,2,1,0,0,162,1458,6134,1690,4338,106,176,0,19,103,28,0,13044,0,0.9827,4.1592,0.2718,0.0000
6,2021,100,0,2,1,0,0,162,1458,6118,1695,4342,81,165,0,16,100,23,0,13041,0,0.9868,4.1663,0.2300,0.0000
6,2022,100,0,2,1,0,0,162,1458,6028,1609,4313,106,172,0,20,92,27,0,12969,0,0.9824,4.1096,0.2935,0.0000
6,2023,100,0,2,1,0,0,162,1458,6119,1638,4381,100,148,0,19,104,25,0,13161,0,0.9837,4.1160,0.2404,0.0000
6,2024,100,0,2,1,0,0,162,1458,6097,1618,4383,96,152,0,13,109,20,0,13158,0,0.9843,4.1047,0.1835,0.0000
6,2025,100,0,2,1,0,0,162,1458,6051,1613,4350,88,132,0,17,104,25,0,13059,0,0.9855,4.1096,0.2404,0.0000
6,2026,100,0,2,1,0,0,162,1458,6037,1598,4342,97,148,0,11,105,30,0,13044,0,0.9839,4.0984,0.2857,0.0000
6,2027,100,0,2,1,0,0,163,1467,6118,1673,4352,93,157,0,15,119,31,0,13089,0,0.9848,4.1428,0.2605,0.0000
6,2028,100,0,2,1,0,0,162,1458,6005,1585,4330,90,118,0,13,95,20,0,12990,0,0.9850,4.0982,0.2105,0.0000
6,2029,100,0,2,1,0,0,162,1458,5979,1544,4335,100,112,0,16,138,37,0,13011,0,0.9833,4.0666,0.2681,0.0000
6,2030,100,0,2,1,0,0,162,1458,5981,1544,4334,103,134,0,11,134,37,0,13002,0,0.9828,4.0688,0.2761,0.0000
6,2031,100,0,2,1,0,0,162,1458,6038,1567,4385,86,141,0,8,138,37,0,13155,0,0.9858,4.0721,0.2681,0.0000
6,2032,100,0,2,1,0,0,163,1467,6063,1565,4394,104,131,0,13,138,32,0,13185,0,0.9828,4.0676,0.2319,0.0000
6,2033,100,0,2,1,0,0,162,1458,5869,1469,4316,84,133,0,11,131,28,0,12948,0,0.9857,4.0211,0.2137,0.0000
6,2034,100,0,2,1,0,0,162,1458,5901,1455,4351,95,148,0,19,122,30,0,13053,0,0.9839,4.0032,0.2459,0.0000
7,2018,100,0,1,1,0,0,162,1458,6034,1593,4352,89,147,0,13,91,20,0,13089,0,0.9853,4.0878,0.2198,0.0000
7,2019,100,0,1,1,0,0,162,1458,6060,1607,4350,103,173,0,20,80,17,0,13071,0,0.9830,4.1017,0.2125,0.0000
7,2020,100,0,1,1,0,0,162,1458,6055,1625,4341,89,151,0,7,104,29,0,13038,0,0.9853,4.1183,0.2788,0.0000
7,2021,100,0,1,1,0,0,162,1458,6012,1623,4279,110,160,0,7,98,25,0,12870,0,0.9817,4.1273,0.2551,0.0000
7,2022,100,0,1,1,0,0,162,1458,6116,1669,4333,114,181,0,7,119,29,0,13017,0,0.9814,4.1498,0.2437,0.0000
7,2023,100,0,1,1,0,0,162,1458,6026,1597,4320,109,146,0,9,134,36,0,12993,0,0.9819,4.0986,0.2687,0.0000
7,2024,100,0,1,1,0,0,162,1458,6026,1607,4326,93,120,0,16,113,29,0,12990,0,0.9846,4.1106,0.2566,0.0000
7,2025,100,0,1,1,0,0,162,1458,6094,1662,4336,96,159,0,11,88,29,0,13041,0,0.9842,4.1394,0.3295,0.0000
7,2026,100,0,1,1,0,0,162,1458,6074,1642,4354,78,135,0,9,77,29,0,13074,0,0.9872,4.1276,0.3766,0.0000
7,2027,100,0,1,1,0,0,162,1458,6051,1654,4287,110,156,0,15,114,39,0,12876,0,0.9818,4.1526,0.3421,0.0000
7,2028,100,0,1,1,0,0,162,1458,6001,1504,4399,98,116,0,13,78,23,0,13197,0,0.9837,4.0257,0.2949,0.0000
7,2029,100,0,1,1,0,0,162,1458,5858,1440,4315,103,108,1,16,95,23,0,12945,0,0.9824,4.0012,0.2421,0.0000
7,2030,100,0,1,1,0,0,162,1458,5975,1496,4366,113,133,0,9,97,26,0,13098,0,0.9811,4.0279,0.2680,0.0000
7,2031,100,0,1,1,0,0,162,1458,6032,1577,4373,82,150,0,14,96,26,0,13119,0,0.9864,4.0819,0.2708,0.0000
7,2032,100,0,1,1,0,0,162,1458,5863,1475,4318,70,135,0,7,103,43,0,12957,0,0.9881,4.0238,0.4175,0.0000
7,2033,100,0,1,1,0,0,162,1458,5926,1518,4344,64,165,0,10,94,27,0,13032,0,0.9892,4.0483,0.2872,0.0000
7,2034,100,0,1,1,0,0,162,1458,5890,1450,4349,91,151,0,10,99,27,0,13053,0,0.9846,3.9984,0.2727,0.0000
8,2018,100,0,2,1,0,0,162,1458,6177,1685,4385,107,152,0,6,69,20,0,13167,0,0.9827,4.1490,0.2899,0.0000
8,2019,100,0,2,1,0,0,162,1458,6008,1561,4349,98,121,0,8,70,18,0,13065,0,0.9837,4.0712,0.2571,0.0000
8,2020,100,0,2,1,0,0,162,1458,6005,1544,4361,100,110,0,15,72,24,0,13101,0,0.9833,4.0566,0.3333,0.0000
8,2021,100,0,2,1,0,0,162,1458,5974,1525,4356,93,163,0,12,95,21,0,13104,0,0.9844,4.0391,0.2211,0.0000
8,2022,100,0,2,1,0,0,162,1458,5929,1476,4369,84,125,0,13,89,21,0,13122,0,0.9858,4.0089,0.2360,0.0000
8,2023,100,0,2,1,0,0,162,1458,5975,1471,4429,75,115,0,10,97,26,0,13296,0,0.9874,3.9937,0.2680,0.0000
8,2024,100,0,2,1,0,0,162,1458,5942,1499,4338,105,124,0,12,108,21,0,13035,0,0.9823,4.0301,0.1944,0.0000
8,2025,100,0,2,1,0,0,162,1458,5971,1483,4393,95,113,0,12,120,28,0,13203,0,0.9841,4.0055,0.2333,0.0000
8,2026,100,0,2,1,0,0,162,1458,6179,1617,4447,115,137,0,16,119,33,0,13371,0,0.9814,4.0817,0.2773,0.0000
8,2027,100,0,2,1,0,0,162,1458,6146,1676,4371,99,153,0,17,131,34,0,13140,0,0.9839,4.1418,0.2595,0.0000
8,2028,100,0,2,1,0,0,162,1458,6124,1629,4407,88,130,0,14,113,34,0,13224,0,0.9856,4.1080,0.3009,0.0000
8,2029,100,0,2,1,0,0,162,1458,5947,1481,4361,105,124,0,13,108,29,0,13083,0,0.9823,4.0188,0.2685,0.0000
8,2030,100,0,2,1,0,0,162,1458,5867,1424,4354,89,103,0,11,138,34,0,13065,0,0.9848,3.9803,0.2464,0.0000
8,2031,100,0,2,1,0,0,162,1458,5941,1434,4400,107,124,0,14,115,32,0,13200,0,0.9820,3.9777,0.2783,0.0000
8,2032,100,0,2,1,0,0,162,1458,5958,1529,4340,89,145,0,6,150,44,0,13020,0,0.9851,4.0569,0.2933,0.0000
8,2033,100,0,2,1,0,0,162,1458,6018,1583,4349,86,158,1,12,106,34,0,13047,0,0.9857,4.0920,0.3208,0.0000
8,2034,100,0,2,1,0,0,162,1458,5946,1510,4333,103,159,0,15,120,33,0,13002,0,0.9827,4.0445,0.2750,0.0000
9,2018,100,0,1,1,0,0,162,1458,6153,1639,4393,121,177,0,15,89,28,0,13206,0,0.9803,4.1109,0.3146,0.0000
9,2019,100,0,1,1,0,0,162,1458,6168,1726,4350,92,174,0,11,101,29,0,13071,0,0.9851,4.1836,0.2871,0.0000
9,2020,100,0,1,1,0,0,162,1458,6264,1799,4361,104,192,0,10,111,21,0,13101,0,0.9834,4.2317,0.1892,0.0000
9,2021,100,0,1,1,0,0,162,1458,6135,1684,4343,108,148,0,14,125,31,0,13044,0,0.9824,4.1585,0.2480,0.0000
9,2022,100,0,1,1,0,0,163,1467,6190,1713,4367,110,138,0,16,132,26,0,13119,0,0.9822,4.1710,0.1970,0.0000
9,2023,100,0,1,1,0,0,162,1458,6113,1686,4317,110,159,0,11,137,21,0,12966,0,0.9820,4.1668,0.1533,0.0000
9,2024,100,0,1,1,0,0,162,1458,6106,1702,4316,88,154,0,14,159,44,0,12981,0,0.9856,4.1724,0.2767,0.0000
9,2025,100,0,1,1,0,0,162,1458,6223,1745,4369,109,155,0,11,103,35,0,13119,0,0.9825,4.1944,0.3398,0.0000
9,2026,100,0,1,1,0,0,162,1458,6170,1724,4331,115,150,0,22,117,22,0,13011,0,0.9814,4.1884,0.1880,0.0000
9,2027,100,0,1,1,0,0,162,1458,6034,1661,4268,105,154,0,14,108,17,0,12825,0,0.9826,4.1607,0.1574,0.0000
9,2028,100,0,1,1,0,0,162,1458,6079,1576,4406,97,129,0,11,112,31,0,13221,0,0.9840,4.0722,0.2768,0.0000
9,2029,100,0,1,1,0,0,162,1458,5889,1491,4320,78,128,0,16,88,23,0,12960,0,0.9868,4.0354,0.2614,0.0000
9,2030,100,0,1,1,0,0,162,1458,5870,1476,4314,80,139,0,8,83,31,0,12942,0,0.9864,4.0264,0.3735,0.0000
9,2031,100,0,1,1,0,0,162,1458,5949,1528,4343,78,141,0,9,97,31,0,13029,0,0.9869,4.0555,0.3196,0.0000
9,2032,100,0,1,1,0,0,162,1458,5894,1445,4341,108,142,0,14,98,30,0,13023,0,0.9817,3.9986,0.3061,0.0000
9,2033,100,0,1,1,0,0,162,1458,5934,1506,4351,77,142,0,19,88,20,0,13053,0,0.9870,4.0384,0.2273,0.0000
9,2034,100,0,1,1,0,0,162,1458,5824,1401,4363,60,122,0,8,82,20,0,13089,0,0.9897,3.9633,0.2439,0.0000
10,2018,100,0,1,1,0,0,162,1458,6116,1588,4420,108,137,0,12,83,25,0,13272,0,0.9823,4.0741,0.3012,0.0000
10,2019,100,0,1,1,0,0,162,1458,6109,1613,4368,128,136,0,13,74,22,0,13116,0,0.9790,4.1041,0.2973,0.0000
10,2020,100,0,1,1,0,0,162,1458,6099,1644,4358,97,142,0,15,97,25,0,13086,0,0.9841,4.1279,0.2577,0.0000
10,2021,100,0,1,1,0,0,162,1458,6137,1623,4398,116,153,0,14,83,16,0,13221,0,0.9811,4.0987,0.1928,0.0000
10,2022,100,0,1,1,0,0,163,1467,6102,1668,4334,100,157,0,9,85,21,0,13032,0,0.9836,4.1450,0.2471,0.0000
10,2023,100,0,1,1,0,0,162,1458,6123,1661,4343,119,144,0,11,93,22,0,13041,0,0.9806,4.1435,0.2366,0.0000
10,2024,100,0,1,1,0,0,162,1458,6178,1717,4359,102,150,0,11,116,25,0,13104,0,0.9835,4.1731,0.2155,0.0000
10,2025,100,0,1,1,0,0,162,1458,6130,1680,4359,91,131,0,11,96,26,0,13098,0,0.9852,4.1496,0.2708,0.0000
10,2026,100,0,1,1,0,0,162,1458,6088,1691,4281,116,137,0,12,93,32,0,12870,0,0.9809,4.1762,0.3441,0.0000
10,2027,100,0,1,1,0,0,162,1458,6021,1598,4323,100,128,0,11,98,32,0,12996,0,0.9834,4.1004,0.3265,0.0000
10,2028,100,0,1,1,0,0,162,1458,6192,1632,4451,109,131,0,15,108,28,0,13353,0,0.9824,4.1000,0.2593,0.0000
10,2029,100,0,1,1,0,0,162,1458,6007,1530,4389,88,120,1,22,100,26,0,13167,0,0.9854,4.0458,0.2600,0.0000
10,2030,100,0,1,1,0,0,162,1458,5906,1465,4335,106,115,0,12,131,33,0,13005,0,0.9821,4.0138,0.2519,0.0000
10,2031,100,0,1,1,0,0,162,1458,6183,1587,4507,89,143,0,8,122,41,0,13524,0,0.9856,4.0555,0.3361,0.0000
10,2032,100,0,1,1,0,0,162,1458,6000,1540,4386,74,129,0,17,128,38,0,13158,0,0.9877,4.0534,0.2969,0.0000
10,2033,100,0,1,1,0,0,162,1458,6036,1541,4393,102,158,0,14,109,29,0,13179,0,0.9831,4.0524,0.2661,0.0000
10,2034,100,0,1,1,0,0,162,1458,6003,1514,4413,76,122,0,11,91,24,0,13242,0,0.9873,4.0283,0.2637,0.0000
11,2018,100,0,1,1,0,0,162,1456,5980,1580,4282,118,158,0,10,81,19,0,12861,0,0.9803,4.1022,0.2346,0.0000
11,2019,100,0,1,1,0,0,162,1458,5938,1521,4308,109,148,0,16,97,14,0,12945,0,0.9816,4.0526,0.1443,0.0000
11,2020,100,0,1,1,0,0,162,1458,5966,1538,4320,108,148,0,13,114,26,0,12993,0,0.9819,4.0577,0.2281,0.0000
11,2021,100,0,1,1,0,0,162,1458,6114,1648,4368,98,170,1,6,103,18,0,13128,0,0.9840,4.1243,0.1748,0.0000
11,2022,100,0,1,1,0,0,162,1458,6179,1690,4392,97,165,0,13,130,25,0,13218,0,0.9843,4.1412,0.1923,0.0000
11,2023,100,0,1,1,0,0,162,1458,6115,1654,4358,103,142,0,7,108,23,0,13098,0,0.9832,4.1310,0.2130,0.0000
11,2024,100,0,1,1,0,0,162,1458,6132,1674,4358,100,153,0,14,110,15,0,13080,0,0.9837,4.1505,0.1364,0.0000
11,2025,100,0,1,1,0,0,162,1458,6130,1704,4333,93,174,0,11,124,34,0,13011,0,0.9848,4.1759,0.2742,0.0000
11,2026,100,0,1,1,0,0,162,1458,6142,1655,4380,107,169,0,11,89,26,0,13164,0,0.9826,4.1260,0.2921,0.0000
11,2027,100,0,1,1,0,0,162,1458,5953,1526,4344,83,127,1,10,80,16,0,13047,0,0.9861,4.0492,0.2000,0.0000
11,2028,100,0,1,1,0,0,162,1458,6076,1614,4370,92,130,0,17,94,25,0,13110,0,0.9849,4.1080,0.2660,0.0000
11,2029,100,0,1,1,0,0,162,1458,5929,1522,4313,94,121,0,15,118,34,0,12942,0,0.9841,4.0577,0.2881,0.0000
11,2030,100,0,1,1,0,0,162,1458,5930,1451,4395,84,128,0,20,99,33,0,13185,0,0.9858,3.9904,0.3333,0.0000
11,2031,100,0,1,1,0,0,162,1458,5842,1437,4322,83,135,0,13,112,26,0,12966,0,0.9858,3.9975,0.2321,0.0000
11,2032,100,0,1,1,0,0,162,1458,5983,1530,4373,80,133,1,17,113,35,0,13119,0,0.9866,4.0496,0.3097,0.0000
11,2033,100,0,1,1,0,0,162,1458,6022,1558,4351,113,132,0,12,128,37,0,13056,0,0.9812,4.0733,0.2891,0.0000
11,2034,100,0,1,1,0,0,162,1458,5851,1418,4346,87,142,0,16,123,28,0,13038,0,0.9851,3.9788,0.2276,0.0000
12,2018,100,0,0,1,0,0,162,1458,6118,1678,4348,92,167,0,9,77,23,0,13059,0,0.9850,4.1530,0.2987,0.0000
12,2019,100,0,0,1,0,0,162,1458,5996,1600,4297,99,156,0,11,102,19,0,12909,0,0.9835,4.1113,0.1863,0.0000
12,2020,100,0,0,1,0,0,162,1458,5930,1515,4324,91,161,0,12,79,18,0,12993,0,0.9847,4.0446,0.2278,0.0000
12,2021,100,0,0,1,0,0,162,1458,6075,1579,4413,83,148,0,11,98,27,0,13257,0,0.9863,4.0679,0.2755,0.0000
12,2022,100,0,0,1,0,0,162,1458,6035,1546,4380,109,134,0,15,95,24,0,13155,0,0.9819,4.0543,0.2526,0.0000
12,2023,100,0,0,1,0,0,162,1458,6133,1641,4403,89,153,0,8,104,20,0,13230,0,0.9855,4.1116,0.1923,0.0000
12,2024,100,0,0,1,0,0,162,1458,6070,1605,4361,104,150,0,17,118,30,0,13098,0,0.9829,4.0994,0.2542,0.0000
12,2025,100,0,0,1,0,0,162,1458,6119,1682,4350,87,148,0,14,125,35,0,13071,0,0.9858,4.1533,0.2800,0.0000
12,2026,100,0,0,1,0,0,162,1458,6093,1728,4272,93,160,0,14,116,25,0,12831,0,0.9847,4.2086,0.2155,0.0000
12,2027,100,0,0,1,0,0,162,1458,6062,1650,4300,112,169,0,10,117,38,0,12921,0,0.9815,4.1444,0.3248,0.0000
12,2028,100,0,0,1,0,0,162,1458,6029,1604,4331,94,143,0,20,87,22,0,12993,0,0.9844,4.1111,0.2529,0.0000
