14960,2030,20,100,1,0,1,24,19,5,0,158,32,30,0,2,0,0,0,0,0,20,18,0,12,11,2,2,1,0,0,0,0,0,0,0,0.0506
14960,2031,20,100,1,0,1,25,18,6,0,154,29,29,1,0,0,0,0,0,2,19,20,1,8,8,4,3,1,1,0,0,0,0,0,0,-0.6554
14960,2032,20,100,1,0,1,22,15,4,0,142,28,28,3,2,0,0,0,0,1,17,17,3,7,4,5,2,2,1,0,0,0,0,0,0,-1.9927
14960,2033,26,100,1,0,1,13,12,1,0,77,15,15,0,0,0,0,0,0,0,11,10,0,4,3,0,0,2,2,0,0,0,0,0,0,0.0902
14960,2033,6,100,1,0,1,1,0,1,0,24,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762
14960,2034,14,100,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118
14960,2034,27,100,1,0,1,19,12,7,0,93,16,16,0,3,0,0,0,0,2,10,12,0,6,4,4,4,1,0,0,0,0,0,0,0,-0.9144
14960,2034,22,100,1,0,1,5,3,2,0,67,11,11,0,0,0,0,0,0,2,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0805
14960,2034,54,101,2,0,1,4,2,1,0,13,4,2,1,0,0,0,0,0,2,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,-0.4104
14964,2032,26,100,1,0,2,11,1,10,4,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2038
14964,2033,4,100,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025
14968,2029,27,100,1,0,1,1,0,0,0,25,25,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.5476
14968,2029,10,100,1,0,1,10,7,2,0,53,42,0,1,1,0,0,0,0,2,8,7,1,4,3,0,0,2,2,0,0,0,0,0,0,-0.1703
14968,2030,27,100,1,0,1,7,6,1,0,65,50,0,0,0,0,0,0,0,0,5,8,0,5,4,1,1,3,0,0,0,0,0,0,0,-1.5928
14968,2031,27,100,1,0,1,1,1,0,0,7,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0096
14968,2032,27,100,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009
14968,2032,28,100,1,0,1,4,2,1,0,49,39,0,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.3205
14968,2033,28,100,1,0,1,9,6,2,0,41,27,0,1,0,0,0,0,0,0,7,6,1,3,2,2,1,1,1,0,0,0,0,0,0,-0.2835
14968,2034,28,100,1,0,1,14,10,2,0,87,65,0,2,1,0,0,0,0,0,10,10,1,4,3,3,3,0,0,0,0,0,0,0,0,-0.3279
14970,2031,19,100,1,0,1,8,6,2,0,27,21,0,0,0,0,0,0,0,2,7,7,0,4,4,1,1,0,0,0,0,0,0,0,0,0.1349
14970,2031,1,100,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082
14970,2032,1,100,1,0,1,4,4,0,0,21,15,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0791
14970,2033,1,100,1,0,1,6,3,2,0,51,42,0,1,1,0,0,0,0,2,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,-0.2712
14970,2034,6,100,1,0,1,2,1,0,0,14,11,0,1,0,0,0,0,0,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,-0.4404
14970,2034,53,101,2,0,1,7,4,1,0,36,36,0,2,0,0,0,0,0,1,6,6,1,6,5,1,0,0,0,0,0,0,0,0,0,-0.5076
14970,2034,64,102,3,0,1,2,2,0,0,11,9,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417
14972,2032,27,100,1,0,8,2,0,2,0,13,5,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0.1473
14972,2032,27,100,1,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0000
14972,2033,27,100,1,0,7,5,0,5,0,25,12,0,0,0,0,0,0,0,0,3,3,0,4,3,2,1,1,0,0,0,2,1,0,0,-0.2248
14972,2033,27,100,1,0,9,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
14972,2034,71,102,3,0,5,7,3,2,0,19,2,2,2,0,0,0,0,0,0,5,5,1,6,5,0,0,0,0,0,0,0,0,0,0,-0.3731
14972,2034,27,100,1,0,7,7,1,6,0,18,9,0,0,0,0,0,0,0,0,6,6,0,6,6,2,0,0,0,0,0,1,0,4,0,-0.2831
14972,2034,58,101,2,0,7,31,0,31,0,144,21,15,0,0,0,0,0,0,2,29,28,0,26,24,6,5,3,2,1,0,4,0,6,0,1.0315
14972,2034,71,102,3,0,7,8,0,8,0,43,9,4,0,0,0,0,0,0,0,8,8,0,4,4,3,3,0,0,1,1,0,0,1,0,0.8104
14972,2034,27,100,1,0,8,13,1,12,0,52,8,5,0,1,0,0,0,0,1,12,13,0,4,4,10,7,4,1,0,0,2,0,3,0,-0.8589
14972,2034,58,101,2,0,8,21,1,20,0,68,10,7,0,0,0,0,0,0,1,20,21,0,12,12,8,5,6,2,3,1,2,0,7,0,-1.2162
14972,2034,71,102,3,0,8,106,3,102,0,332,39,37,1,0,0,0,0,0,0,103,108,1,74,72,29,17,21,9,8,3,7,1,20,0,-4.2186
14972,2034,58,101,2,0,9,16,2,14,0,35,4,4,0,0,0,0,0,0,0,14,11,0,11,10,2,2,1,1,0,0,2,1,2,0,2.1146
14972,2034,71,102,3,0,9,4,0,4,0,26,3,3,0,0,0,0,0,0,0,4,4,0,4,4,1,0,3,0,0,0,0,0,2,0,-0.5150
14981,2027,11,100,1,0,8,137,6,129,0,388,45,44,2,2,0,0,0,0,1,129,123,0,94,91,36,23,11,6,12,8,8,1,33,0,2.0928
14981,2028,11,100,1,0,8,417,12,400,0,1100,125,125,5,4,0,0,0,0,2,404,395,4,277,268,107,84,42,26,26,20,26,2,52,0,4.8541
14981,2029,11,100,1,0,8,446,12,431,0,1246,142,142,3,0,0,0,0,0,0,433,418,2,293,282,103,78,58,39,43,26,26,6,69,0,9.8614
14981,2030,9,100,1,0,7,1,0,1,0,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0367
14981,2030,11,100,1,0,8,233,3,229,0,654,75,73,1,1,0,0,0,0,0,229,218,0,161,155,57,43,30,16,22,14,7,1,30,0,4.8359
14981,2030,9,100,1,0,8,108,0,106,0,276,33,32,2,0,0,0,0,0,2,107,105,1,74,71,31,19,10,10,6,5,7,1,21,0,1.3134
14981,2030,9,100,1,0,9,3,1,2,0,4,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0.0897
14981,2031,9,100,1,0,8,248,3,243,0,698,81,78,2,2,0,0,0,0,0,244,238,1,180,174,64,42,32,17,21,9,15,1,34,0,-0.3942
14981,2031,9,100,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
14981,2032,9,100,1,0,7,1,0,1,0,5,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0401
14981,2032,9,100,1,0,8,25,1,23,0,72,12,7,1,0,0,0,0,0,1,24,24,1,14,14,7,6,0,0,3,3,0,0,3,0,0.5826
14981,2034,44,101,2,0,8,4,0,4,0,6,3,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0786
14981,2034,176,105,6,0,8,24,1,23,0,62,8,7,0,0,0,0,0,0,0,23,23,0,16,16,8,5,4,1,1,1,0,0,4,0,-0.1725
14981,2034,44,101,2,0,9,9,0,9,0,53,7,5,0,0,0,0,0,0,0,9,9,0,8,7,0,0,3,1,0,0,1,1,5,0,0.2761
14988,2034,144,104,5,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065
14989,2034,42,101,2,0,1,12,10,0,0,62,28,3,2,0,0,0,0,0,2,10,12,2,5,3,4,2,1,0,0,0,0,0,0,0,-1.8322
14990,2029,18,100,1,0,1,10,8,1,0,40,25,0,1,1,0,0,0,0,1,9,8,1,3,2,2,2,1,1,0,0,0,0,0,0,-0.0392
14990,2031,27,100,1,0,1,8,7,1,0,56,35,0,0,2,0,0,0,0,0,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,-0.0498
14990,2034,67,102,3,0,1,27,23,3,0,137,26,21,1,0,0,0,0,0,2,22,23,0,15,13,5,5,1,1,0,0,0,0,0,0,0.0905
15001,2031,11,100,1,0,7,21,0,21,0,63,16,5,0,0,0,0,0,0,2,20,20,0,15,13,6,5,1,0,3,2,3,1,3,0,0.5943
15001,2031,11,100,1,0,8,8,0,8,0,22,4,2,0,0,0,0,0,0,0,8,8,0,4,4,5,4,0,0,1,0,0,0,1,0,0.0680
15001,2031,11,100,1,0,9,15,1,14,0,65,8,7,0,0,0,0,0,0,0,12,12,0,11,10,4,3,0,0,1,1,1,0,4,0,0.5410
15001,2032,11,100,1,0,7,80,0,80,0,251,35,27,0,0,0,0,0,0,1,77,65,0,62,57,12,12,6,5,6,4,5,2,18,0,7.9700
15001,2032,11,100,1,0,8,38,0,38,0,88,11,9,0,0,0,0,0,0,2,38,35,0,16,15,12,10,8,5,4,4,4,4,6,0,3.1094
15001,2032,11,100,1,0,9,7,0,7,0,45,9,3,0,0,0,0,0,0,1,7,7,0,8,6,1,1,1,0,1,0,0,0,3,0,-0.4572
15001,2033,30,100,1,0,3,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
15001,2033,30,100,1,0,7,6,0,6,0,51,8,5,0,0,0,0,0,0,1,6,6,0,6,6,1,0,0,0,0,0,0,0,2,0,0.0367
15001,2033,30,100,1,0,8,9,0,9,0,21,4,2,0,0,0,0,0,0,0,9,9,0,8,7,1,1,1,1,0,0,0,0,1,0,-0.0323
15001,2033,30,100,1,0,9,4,0,4,0,22,4,2,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,2,0,0,0,0.0470
15001,2034,73,102,3,0,6,11,5,5,0,9,1,1,1,2,0,0,0,0,0,5,6,1,5,4,1,0,0,0,0,0,0,0,3,0,-0.8312
15001,2034,73,102,3,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
15001,2034,60,101,2,0,8,85,6,79,0,274,31,31,0,0,0,0,0,0,2,79,79,0,45,45,25,21,19,10,8,3,5,0,24,0,1.4708
15001,2034,73,102,3,0,8,173,9,161,0,536,63,61,3,2,0,0,0,0,2,162,161,1,110,107,47,32,24,12,14,7,12,3,26,0,0.9517
15001,2034,73,102,3,0,9,19,0,19,0,92,10,10,0,0,0,0,0,0,0,19,19,0,18,15,4,2,2,2,0,0,2,0,4,0,-0.1818
15005,2029,13,100,1,0,6,2,0,2,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0140
15005,2029,13,100,1,0,7,11,0,11,0,44,13,2,0,0,0,0,0,0,0,10,8,0,8,7,1,1,1,1,1,1,1,1,1,0,1.4239
15005,2029,13,100,1,0,9,4,0,4,0,12,5,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,1,0,0,0,0,0,0.0453
15005,2031,13,100,1,0,6,29,16,13,0,52,8,6,0,3,0,0,0,0,2,16,19,0,19,18,2,0,3,0,0,0,0,0,2,0,-1.2870
15005,2031,13,100,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
15005,2031,13,100,1,0,8,5,0,4,0,9,1,1,1,0,0,0,0,0,0,4,4,0,2,2,3,2,1,0,0,0,0,0,1,0,-0.1825
15005,2031,13,100,1,0,9,4,0,4,0,14,3,1,0,0,0,0,0,0,2,4,4,0,4,4,0,0,0,0,0,0,1,0,0,0,0.1237
15007,2034,12,100,1,0,7,15,0,14,0,47,11,4,1,0,0,0,0,0,0,15,13,1,10,9,5,4,2,1,0,0,2,0,5,0,0.5276
15007,2034,12,100,1,0,8,15,0,14,0,33,5,3,1,0,0,0,0,0,0,15,15,1,9,8,5,4,0,0,2,2,0,0,3,0,-0.1464
15007,2034,46,101,2,0,8,297,16,277,0,918,102,102,4,2,0,0,0,0,0,277,273,0,194,189,62,49,40,27,22,12,14,0,65,0,7.3637
15007,2034,12,100,1,0,9,18,2,16,0,64,9,6,0,0,0,0,0,0,0,16,14,0,12,12,3,3,3,1,0,0,1,0,6,0,1.5111
15007,2034,46,101,2,0,9,26,3,23,0,111,13,13,0,0,0,0,0,0,0,23,20,0,18,18,6,4,1,0,1,0,5,1,1,0,1.8475
15013,2029,19,100,1,0,7,18,0,17,0,52,10,5,1,0,0,0,0,0,0,17,17,0,15,15,3,2,1,0,0,0,3,0,3,0,0.2451
15013,2029,19,100,1,0,8,19,0,19,0,42,6,4,0,0,0,0,0,0,0,19,19,0,10,10,7,5,2,2,3,2,0,0,0,0,0.5914
15013,2029,19,100,1,0,9,9,0,9,0,40,15,1,0,0,0,0,0,0,0,8,8,0,8,8,1,1,0,0,0,0,1,0,0,0,0.4049
15013,2030,19,100,1,0,8,34,1,32,0,99,18,9,1,0,0,0,0,0,0,33,34,1,19,18,11,8,5,3,4,3,3,0,7,0,-0.5374
15013,2031,19,100,1,0,7,10,0,10,0,23,4,2,0,0,0,0,0,0,0,10,8,0,8,8,1,1,1,1,2,0,0,0,2,0,1.0797
15013,2031,19,100,1,0,8,46,1,45,0,113,14,13,0,1,0,0,0,0,2,45,44,0,28,28,11,11,5,2,3,2,6,2,5,0,2.0689
15013,2031,19,100,1,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
15016,2031,4,100,1,0,1,1,1,0,0,8,5,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181
15016,2034,50,101,2,0,1,15,12,3,0,91,55,2,0,0,0,0,0,0,2,13,14,0,8,7,1,0,1,1,0,0,0,0,0,0,-0.4025
15019,2027,22,100,1,0,7,61,1,59,0,235,26,25,1,0,0,0,0,0,0,53,50,0,44,44,9,6,7,5,4,2,9,2,15,0,3.7828
15019,2027,22,100,1,0,8,6,0,6,0,29,4,3,0,0,0,0,0,0,0,6,6,0,4,4,0,0,2,1,2,1,0,0,0,0,-0.0151
15019,2028,30,100,1,0,7,84,0,82,0,234,27,27,2,0,0,0,0,0,1,74,68,0,65,62,16,13,5,1,2,1,11,5,14,0,5.0275
15019,2028,22,100,1,0,8,113,4,108,0,288,34,33,1,1,0,0,0,0,0,108,108,0,81,77,23,18,10,6,7,5,5,2,15,0,0.6301
15019,2028,30,100,1,0,8,95,2,93,0,298,34,33,0,1,0,0,0,0,2,93,90,0,56,54,30,27,12,7,5,3,9,2,10,0,2.9778
15019,2029,30,100,1,0,7,119,2,117,0,484,55,55,0,0,0,0,0,0,1,107,97,0,91,85,21,15,10,5,9,6,13,6,18,0,7.5103
15019,2029,30,100,1,0,8,20,0,20,0,41,8,4,0,0,0,0,0,0,0,20,20,0,16,16,2,2,0,0,1,1,2,1,5,0,0.7860
15019,2030,17,100,1,0,7,3,0,3,0,3,1,0,0,0,0,0,0,0,2,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.1102
15019,2030,30,100,1,0,7,7,0,7,0,28,3,3,0,0,0,0,0,0,2,6,5,0,5,5,0,0,0,0,1,1,1,1,1,0,0.9994
15019,2030,17,100,1,0,8,378,8,368,0,1047,119,117,2,1,0,0,0,0,2,368,354,0,244,243,109,83,38,21,22,15,25,6,64,0,11.1225
15019,2030,30,100,1,0,8,4,0,4,0,18,3,2,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,3,0,0.0474
15019,2031,17,100,1,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
15019,2031,17,100,1,0,8,302,2,296,0,854,98,98,4,0,0,0,0,0,2,298,282,2,199,194,74,58,35,24,17,14,30,6,42,0,11.5318
15019,2032,17,100,1,0,7,7,1,6,0,18,7,0,0,0,0,0,0,0,0,6,5,0,3,3,2,1,1,0,1,1,2,1,2,0,0.6142
15019,2032,17,100,1,0,8,33,0,32,0,72,14,5,1,0,0,0,0,0,0,32,31,0,16,16,11,9,4,3,4,4,3,0,6,0,1.5158
15019,2032,17,100,1,0,9,6,0,6,0,9,1,1,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,1,0,0,0,0,0,0.1411
15019,2033,17,100,1,0,7,10,0,10,0,47,10,4,0,0,0,0,0,0,0,9,8,0,6,6,1,1,0,0,3,3,5,0,4,0,1.0131
15019,2033,17,100,1,0,8,9,1,8,0,20,8,0,0,0,0,0,0,0,0,8,8,0,7,7,2,1,0,0,0,0,1,0,0,0,-0.1427
15019,2033,17,100,1,0,9,3,0,3,0,31,10,1,0,0,0,0,0,0,0,3,5,0,1,1,2,1,1,1,1,0,1,0,1,0,-0.6852
15019,2034,18,100,1,0,7,7,0,7,0,29,9,2,0,0,0,0,0,0,0,7,7,0,6,5,1,1,1,1,0,0,0,0,1,0,0.1957
15019,2034,41,101,2,0,7,13,0,13,0,36,7,3,0,0,0,0,0,0,0,12,10,0,9,9,3,3,0,0,0,0,1,1,1,0,1.9382
15019,2034,18,100,1,0,8,127,1,124,0,451,58,48,2,0,0,0,0,0,2,125,123,1,84,80,39,28,17,7,13,8,9,1,32,0,-1.0799
15019,2034,41,101,2,0,8,59,2,57,0,193,23,22,0,0,0,0,0,0,0,57,54,0,35,35,16,15,4,2,7,5,2,0,11,0,3.8290
15019,2034,18,100,1,0,9,1,0,1,0,3,4,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0459
15019,2034,41,101,2,0,9,8,0,7,0,18,2,2,1,0,0,0,0,0,0,6,6,0,5,5,1,1,0,0,0,0,2,1,1,0,0.6213
15021,2033,9,100,1,0,7,12,0,12,0,59,18,5,0,0,0,0,0,0,1,10,10,0,13,9,2,2,0,0,2,1,2,0,3,0,-0.6217
15021,2033,9,100,1,0,8,10,0,10,0,29,5,3,0,0,0,0,0,0,1,10,10,0,6,5,3,3,2,2,0,0,1,0,3,0,0.2248
15021,2033,9,100,1,0,9,15,1,14,0,31,9,2,0,0,0,0,0,0,2,13,12,0,11,11,4,3,0,0,1,0,0,0,2,0,0.9172
15021,2034,9,100,1,0,7,6,0,6,0,23,16,0,0,0,0,0,0,0,0,6,7,0,8,6,0,0,0,0,1,0,0,0,1,0,-0.8496
15021,2034,55,101,2,0,7,61,3,58,0,258,37,27,0,0,0,0,0,0,0,56,52,0,53,45,8,4,3,2,5,4,6,3,15,0,2.1801
15021,2034,79,102,3,0,7,32,0,31,0,150,17,17,1,0,0,0,0,0,0,30,28,1,26,22,6,5,4,4,2,0,3,0,7,0,0.6280
