20415,14193,13901,23,0,2,2,6,1,0,0,1,0,1,0,1,0,0,0,0,3
20415,14193,13901,23,0,3,1,2,1,0,0,1,0,3,2,1,0,0,0,0,3
20415,14193,20722,23,0,1,1,4,0,0,0,1,0,5,3,1,0,0,0,0,3
20415,14199,16641,23,0,3,2,2,0,1,0,1,0,1,0,1,0,0,0,0,3
20415,14199,16641,23,0,3,2,5,0,0,0,1,0,3,0,0,0,0,0,0,3
20415,14199,22841,23,0,2,0,6,0,0,0,0,0,5,-5,0,0,0,0,0,3
20415,14205,13982,23,0,3,2,1,0,1,0,1,0,1,0,1,0,0,0,0,3
20415,14205,13982,23,0,1,2,1,0,0,0,1,0,3,-1,2,0,0,0,0,3
20415,14205,15416,23,0,2,2,9,0,0,0,1,0,6,2,1,0,0,1,1,3
20415,14213,11427,23,0,1,2,5,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,14213,11427,23,0,0,0,5,0,0,0,1,0,4,1,1,0,0,0,0,3
20415,14213,21569,23,0,1,2,4,1,1,0,1,0,6,2,1,0,0,0,0,3
20415,14213,15635,23,0,3,2,6,1,0,0,1,0,9,-2,0,0,0,0,1,3
20415,14213,20176,23,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,0,3
20415,14213,8197,23,0,3,2,2,0,1,0,1,0,13,0,2,0,0,0,1,3
20415,13,14381,23,0,3,2,5,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,13,14381,23,0,2,0,5,1,0,0,1,0,4,1,1,0,0,0,0,3
20415,13,14381,23,0,3,2,5,0,1,1,1,0,5,-2,2,0,0,0,0,3
20415,13,19377,23,0,0,1,7,1,1,0,1,0,7,-2,2,0,0,2,0,3
20415,13,23175,23,0,0,0,5,0,0,0,0,0,9,-6,1,0,0,0,0,3
20415,24,9272,23,0,1,2,9,0,0,0,1,0,1,0,2,0,0,1,1,3
20415,24,9272,23,0,2,2,7,0,1,0,1,0,3,2,2,0,0,1,0,3
20415,24,9272,23,0,1,1,4,1,1,0,1,0,5,0,0,0,0,0,0,3
20415,24,12876,23,0,3,2,2,0,0,0,1,0,7,-3,0,0,0,0,0,3
20415,24,19377,23,0,0,1,4,1,0,1,1,0,8,-1,2,0,0,0,0,3
20415,39,15138,23,0,3,1,6,0,0,0,1,0,1,-1,2,0,0,0,0,4
20415,39,15138,23,0,3,2,1,1,1,0,1,0,3,3,2,0,0,0,0,4
20415,39,15138,23,0,3,1,2,0,0,0,1,0,6,2,0,0,0,0,0,4
20415,39,19377,23,0,0,2,1,0,0,0,1,0,8,2,1,0,0,0,0,4
20415,51,10648,23,0,2,2,5,1,0,0,1,0,1,-1,1,0,0,0,0,4
20415,51,10648,23,0,2,2,6,0,0,0,1,0,4,3,0,0,0,0,0,4
20415,51,23175,23,0,3,2,2,0,0,0,0,0,6,4,0,0,0,0,1,4
20415,51,16225,23,0,0,0,6,0,0,0,0,0,8,4,0,0,1,0,0,4
20415,67,11412,23,0,1,2,1,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,67,11412,23,0,2,1,7,1,0,0,1,0,3,1,2,0,0,1,1,3
20415,67,11412,23,0,3,1,2,1,0,0,1,0,5,3,1,0,0,0,0,3
20415,67,3388,23,0,0,0,9,1,0,0,1,0,7,3,0,0,0,2,1,3
20415,67,15050,23,0,2,2,4,1,1,0,0,0,8,5,2,0,0,0,0,3
20415,88,18794,23,0,1,2,1,0,0,0,1,0,1,-1,2,0,0,0,0,3
20415,88,18794,23,0,2,2,1,0,0,0,1,0,4,-1,1,0,0,0,0,3
20415,88,18794,23,0,1,2,4,0,0,0,1,0,6,-1,2,0,0,0,0,3
20415,88,1173,23,0,2,2,1,0,0,0,1,0,9,-1,1,0,0,0,0,3
20415,111,15138,23,0,2,2,9,0,1,0,1,0,1,0,1,0,0,2,1,3
20415,111,15138,23,0,2,2,6,0,0,0,1,0,4,2,0,0,0,0,0,3
20415,111,15138,23,0,3,2,1,0,1,0,1,0,6,2,0,0,0,0,0,3
20415,111,19377,23,0,3,2,5,0,0,1,1,0,8,1,1,0,0,0,0,3
20415,119,10648,23,0,3,2,5,0,0,0,1,0,1,1,2,0,0,0,0,4
20415,119,10648,23,0,1,1,4,0,0,0,1,0,4,2,1,0,0,0,0,4
20415,119,10648,23,0,3,2,9,0,0,0,1,0,7,-1,1,0,0,1,1,4
20415,139,16556,23,0,2,1,5,0,1,0,1,0,1,-2,0,0,0,0,0,3
20415,139,16556,23,0,0,2,4,0,0,0,1,0,3,-3,2,0,0,0,0,3
20415,139,16556,23,0,1,0,5,0,0,0,0,0,6,-7,0,0,0,0,0,3
20415,139,19377,23,0,0,1,7,0,0,0,0,0,8,-8,1,0,0,0,1,3
20415,154,18598,23,0,3,0,2,0,1,0,1,0,1,0,1,0,0,0,1,3
20415,154,18598,23,0,3,2,4,0,0,0,1,0,3,1,0,0,0,0,0,3
20415,154,14459,23,0,1,0,5,0,0,0,0,0,4,4,1,0,0,0,0,3
20415,154,804,23,0,1,2,5,1,0,0,1,0,6,-1,2,0,0,0,0,3
20415,154,17045,23,0,2,1,5,0,0,0,1,0,8,-3,2,0,0,0,0,3
20415,168,21842,23,0,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,3
20415,168,21842,23,0,3,2,6,0,0,0,1,0,3,2,2,0,0,0,0,3
20415,168,21842,23,0,3,2,6,0,0,0,1,0,5,3,2,0,0,0,0,3
20415,168,15544,23,0,2,0,4,0,0,0,0,0,7,5,2,0,0,0,0,3
20415,175,10100,23,0,2,0,4,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,175,10100,23,0,1,1,6,1,0,0,1,0,3,1,2,0,0,0,0,3
20415,175,10100,23,0,3,2,5,0,1,0,1,0,5,1,1,0,0,0,0,3
20415,175,13745,23,0,1,0,7,0,1,0,1,0,7,-2,2,0,0,1,1,3
20415,191,13982,23,0,0,2,6,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,191,13982,23,0,2,2,1,0,0,0,1,0,4,3,1,0,0,0,0,3
20415,191,13982,23,0,3,1,2,1,0,0,1,0,6,3,0,0,0,0,1,3
20415,191,27912,23,0,3,2,1,0,1,0,1,0,7,2,2,0,0,0,0,3
20415,206,18248,23,0,0,1,5,0,0,0,1,0,2,0,0,0,0,0,0,4
20415,206,18248,23,0,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,4
20415,206,18248,23,0,2,2,1,1,0,0,1,0,7,0,2,0,0,0,0,4
20415,206,18942,23,0,2,1,7,0,1,0,1,0,9,-1,2,0,0,1,0,4
20415,219,20050,23,0,2,2,7,0,0,0,1,0,1,0,2,0,0,0,1,3
20415,219,20050,23,0,1,0,5,0,1,0,0,0,2,-5,2,0,0,0,0,3
20415,219,20050,23,0,3,2,2,1,0,0,1,0,5,1,0,0,0,0,0,3
20415,219,18942,23,0,2,1,5,1,0,1,1,0,6,-1,1,0,0,0,0,3
20415,219,10051,23,0,3,1,2,0,0,0,1,0,8,-3,1,0,0,0,0,3
20415,219,10051,23,0,0,2,1,1,1,0,0,0,9,-6,1,0,0,0,0,3
20415,235,21954,23,0,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,3
20415,235,21954,23,0,2,2,1,0,0,0,1,0,3,0,1,0,0,0,0,3
20415,235,21954,23,0,2,1,4,0,0,0,1,0,5,-1,1,0,0,0,0,3
20415,235,27912,23,0,1,2,1,0,0,0,1,0,8,2,0,0,0,0,0,3
20415,235,15416,23,0,2,2,10,0,1,0,1,0,9,-1,2,0,0,0,0,3
20415,259,10100,23,0,3,2,6,1,0,0,1,0,1,0,2,0,0,0,0,4
20415,259,10100,23,0,3,2,4,0,0,0,1,0,4,3,1,0,0,0,0,4
20415,259,13610,23,0,2,2,5,1,1,0,1,0,6,3,1,0,0,0,0,4
20415,259,804,23,0,3,2,6,1,1,0,1,0,8,3,2,0,0,1,1,4
20415,259,14459,23,0,2,2,5,0,0,0,1,0,10,0,0,0,0,0,0,4
20415,274,11439,23,0,0,0,7,1,0,0,1,0,1,0,2,0,0,1,0,4
20415,274,11439,23,0,3,1,2,0,0,0,1,0,3,-1,0,0,0,0,0,4
20415,274,14459,23,0,1,2,1,0,1,0,1,0,5,-3,0,0,0,0,0,4
20415,274,15544,23,0,2,2,1,1,0,1,0,0,6,-5,2,0,0,0,0,4
20415,274,13610,23,0,2,2,1,0,0,0,0,0,8,-5,2,0,0,0,0,4
20415,284,17176,23,0,0,2,6,1,0,0,1,0,1,0,2,0,0,0,0,4
20415,284,17176,23,0,2,2,7,1,1,0,1,0,3,0,1,0,0,1,0,4
20415,284,17176,23,0,0,2,1,0,0,0,1,0,5,-2,2,0,0,0,0,4
20415,284,17045,23,0,0,2,5,1,0,0,0,0,8,4,0,0,0,0,0,4
20415,299,9720,23,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,4
20415,299,9720,23,0,1,2,1,0,0,0,1,0,4,0,0,0,0,0,0,4
20415,299,19140,23,0,2,2,4,1,1,0,0,0,6,4,1,0,0,0,1,4
20415,299,17518,23,0,1,2,4,0,0,0,1,0,8,2,2,0,0,0,0,4
20415,314,16593,23,0,3,1,2,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,314,16593,23,0,0,0,5,0,1,0,1,0,3,-1,0,0,0,0,0,3
20415,314,16593,23,0,1,2,5,1,0,1,1,0,5,0,0,0,0,0,0,3
20415,314,19140,23,0,1,1,4,1,0,0,1,0,7,-1,2,0,0,0,0,3
20415,328,15476,23,0,3,2,6,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,328,15476,23,0,2,1,4,0,1,1,1,0,3,1,2,0,0,0,0,3
20415,328,15476,23,0,2,1,6,0,0,0,0,0,6,4,0,0,0,0,0,3
20415,328,13423,23,0,3,1,2,0,0,0,0,0,8,4,0,0,0,0,1,3
20415,328,10037,23,0,3,2,2,1,0,0,1,0,9,2,1,0,0,0,0,3
20415,339,9947,23,0,0,2,1,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,339,9947,23,0,3,2,6,0,0,0,1,0,4,0,2,0,0,0,0,3
20415,339,9947,23,0,1,2,6,0,0,0,1,0,7,0,1,0,0,0,0,3
20415,339,20538,23,0,2,1,4,0,0,0,1,0,10,0,0,0,0,0,0,3
20415,354,19554,23,0,3,2,4,0,0,0,1,0,1,-2,2,0,0,0,0,3
20415,354,19554,23,0,0,2,4,0,0,0,1,0,3,1,1,0,0,0,0,3
20415,354,19554,23,0,0,0,4,1,0,0,1,0,5,1,2,0,0,0,0,3
20415,358,9856,23,0,1,2,4,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,358,9856,23,0,3,2,6,1,0,0,1,0,3,3,1,0,0,0,0,3
20415,358,9856,23,0,1,2,6,0,0,0,1,0,5,3,2,0,0,0,0,3
20415,358,9856,23,0,0,0,6,1,0,0,0,0,7,4,2,0,0,0,0,3
20415,394,19377,23,0,1,2,4,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,394,19377,23,0,2,2,1,0,0,0,1,0,3,2,2,0,0,0,0,3
20415,394,19377,23,0,2,2,5,0,0,0,0,0,5,5,1,0,0,0,0,3
20415,394,16556,23,0,0,0,4,1,0,0,1,0,8,3,0,0,0,0,0,3
20415,408,14381,23,0,2,2,4,1,0,0,1,0,1,0,1,0,0,0,0,3
20415,408,14381,23,0,2,1,5,1,0,0,1,0,3,0,0,0,0,0,0,3
20415,408,14381,23,0,2,2,5,0,0,0,1,0,6,-2,0,0,0,0,0,3
20415,408,16556,23,0,1,2,6,0,1,0,1,0,8,-2,0,0,0,0,0,3
20415,422,15138,23,0,3,2,6,0,0,0,1,0,1,0,2,0,0,0,1,3
20415,422,15138,23,0,1,0,6,0,0,0,0,0,3,4,1,0,0,0,0,3
20415,422,15138,23,0,3,0,2,0,1,0,0,0,4,7,2,0,0,0,0,3
20415,422,23175,23,0,2,2,1,1,1,1,0,0,5,9,2,0,0,0,0,3
20415,422,16556,23,0,3,1,4,0,0,0,0,0,7,9,2,0,0,0,0,3
20415,435,20104,23,0,3,2,9,0,0,0,1,0,1,2,0,0,0,1,1,3
20415,435,20104,23,0,1,1,5,0,0,0,1,0,3,3,1,0,0,0,0,3
20415,435,10051,23,0,1,1,5,0,0,0,0,0,5,4,0,0,0,0,0,3
20415,435,20838,23,0,0,0,5,0,0,0,0,0,7,4,2,0,0,0,0,3
20415,450,20050,23,0,1,1,9,0,0,0,1,0,1,0,2,0,0,1,1,3
20415,450,20050,23,0,0,0,4,0,0,0,1,0,4,2,0,0,0,0,0,3
20415,450,20050,23,0,1,2,1,1,0,0,1,0,6,2,2,0,0,0,0,3
20415,450,15416,23,0,1,0,5,1,0,0,1,0,8,-1,2,0,0,0,0,3
20415,457,20515,23,0,0,2,6,0,0,0,1,0,1,-2,1,0,0,0,0,3
20415,457,20515,23,0,1,1,7,0,0,0,1,0,3,-2,0,0,0,0,0,3
20415,457,20515,23,0,0,0,4,0,0,0,0,0,5,-4,1,0,0,0,0,3
20415,457,20515,23,0,1,2,4,0,0,0,1,0,7,-3,1,0,0,0,0,3
20415,457,17110,23,0,3,2,2,0,1,0,1,0,8,-2,1,0,0,0,0,3
20415,480,15037,23,0,0,0,6,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,480,15037,23,0,3,2,5,1,0,0,1,0,3,0,1,0,0,0,0,3
20415,480,15037,23,0,0,0,5,0,1,0,1,0,5,0,1,0,0,0,0,3
20415,480,9592,23,0,1,2,1,0,0,0,1,0,7,-1,2,0,0,0,0,3
20415,500,11102,23,0,3,2,1,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,500,11102,23,0,3,2,1,1,1,1,0,0,2,-4,1,0,0,0,0,3
20415,500,11102,23,0,1,2,1,0,0,0,0,0,4,-4,2,0,0,0,0,3
20415,500,11348,23,0,3,2,1,0,0,0,0,0,6,-5,0,0,0,0,0,3
20415,500,15378,23,0,0,0,7,1,0,0,0,0,8,-4,0,0,0,0,0,3
20415,500,9592,23,0,2,2,1,1,1,0,1,0,9,-3,2,0,0,0,0,3
20415,509,9719,23,0,0,0,5,0,1,0,1,0,1,0,1,0,0,0,0,3
20415,509,9719,23,0,3,2,1,0,0,0,1,0,3,-3,0,0,0,0,0,3
20415,509,9719,23,0,2,2,4,1,0,0,0,0,5,-4,0,0,0,0,0,3
20415,509,10373,23,0,0,2,1,1,1,0,0,0,7,-5,0,0,0,0,0,3
20415,509,11348,23,0,1,0,5,0,0,0,0,0,9,-9,0,0,0,0,0,3
20415,520,18116,23,0,1,2,1,0,0,1,1,0,1,0,1,0,0,0,0,3
20415,520,18116,23,0,2,1,6,0,0,0,1,0,4,-1,0,0,0,0,0,3
20415,520,18116,23,0,3,1,5,0,0,0,1,0,6,-3,0,0,0,0,0,3
20415,520,8607,23,0,3,2,2,0,0,0,0,0,7,-5,1,0,0,0,0,3
20415,520,8855,23,0,0,2,4,0,1,0,0,0,9,-4,2,0,0,0,0,3
20415,530,7898,23,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,3
20415,530,7898,23,0,1,0,6,0,0,0,1,0,4,0,0,0,0,0,1,3
20415,530,7898,23,0,2,1,6,0,0,0,1,0,5,-1,2,0,0,0,1,3
20415,530,10002,23,0,0,0,5,0,0,0,1,0,7,-2,0,0,0,0,0,3
20415,530,20532,23,0,0,2,1,0,0,0,1,0,9,-1,1,0,0,0,0,3
20415,551,8499,23,0,1,0,4,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,551,8499,23,0,3,2,5,0,0,0,1,0,4,2,1,0,0,0,0,3
20415,551,8499,23,0,0,0,5,0,0,0,0,0,6,5,0,0,0,0,0,3
20415,551,15492,23,0,1,2,1,0,0,0,0,0,8,5,1,0,0,0,0,3
20415,556,16618,23,0,1,1,6,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,556,16618,23,0,1,0,6,0,0,0,1,0,4,0,0,0,0,0,0,3
20415,556,15492,23,0,1,2,1,1,1,0,1,0,5,0,2,0,0,0,0,3
20415,556,19365,23,0,3,2,1,0,1,0,1,0,8,1,1,0,0,0,0,3
20415,556,18078,23,0,3,1,2,1,1,1,1,0,9,-2,1,0,0,1,0,3
20415,569,17096,23,0,1,1,6,0,0,0,1,0,1,0,2,0,0,0,1,3
20415,569,17096,23,0,1,2,8,0,0,0,1,0,3,-3,1,0,0,0,1,3
20415,569,17096,23,0,3,2,5,0,0,0,1,0,5,-2,1,0,0,0,0,3
20415,569,11386,23,0,2,2,1,0,1,1,0,0,6,-4,2,0,0,0,0,3
20415,569,13009,23,0,3,1,2,1,1,1,1,0,8,-3,1,0,0,1,0,3
20415,588,9755,23,0,3,2,2,0,0,0,1,0,1,0,2,0,0,0,0,3
20415,588,9755,23,0,1,2,1,1,0,0,1,0,3,2,1,0,0,0,0,3
20415,588,9755,23,0,1,2,4,0,0,0,0,0,5,5,2,0,0,0,0,3
20415,588,9713,23,0,3,1,5,1,0,0,1,0,7,3,1,0,0,0,0,3
20415,588,13009,23,0,2,2,1,1,0,1,0,0,9,6,2,0,0,0,0,3
20415,603,14261,23,0,2,2,6,0,1,0,1,0,1,0,1,0,0,0,0,3
20415,603,14261,23,0,0,2,6,0,0,0,1,0,4,1,0,0,0,0,0,3
20415,603,14261,23,0,3,1,2,1,0,1,1,0,6,2,1,0,0,0,1,3
