19683,2034,79,14393,102,3,0,10,5,1,1,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0414,0
19683,2034,79,14394,102,3,0,10,4,0,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0167,0
19683,2034,79,14395,102,3,0,9,3,1,0,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0501,0
19683,2034,79,14456,102,3,0,9,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0
19683,2034,79,14457,102,3,0,9,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795,0
19683,2034,79,14458,102,3,0,9,3,1,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0095,0
19683,2034,79,14459,102,3,0,9,6,3,1,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1551,0
19683,2034,79,14460,102,3,0,9,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889,0
19683,2034,79,14461,102,3,0,9,1,0,0,5,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1829,0
19684,2034,3,13795,100,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738,0
19684,2034,3,13808,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057,0
19684,2034,3,13810,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059,0
19684,2034,3,13838,100,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554,0
19684,2034,3,13857,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1145,0
19684,2034,3,13859,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113,0
19684,2034,3,13881,100,1,0,0,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0335,0
19684,2034,3,13887,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577,0
19684,2034,3,13957,100,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0
19684,2034,3,13971,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262,0
19684,2034,3,13980,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371,0
19684,2034,88,5619,102,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0
19684,2034,88,5620,102,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0
19684,2034,88,5646,102,3,0,3,3,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0201,0
19684,2034,88,5647,102,3,0,10,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507,0
19684,2034,88,5649,102,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0
19684,2034,88,5662,102,3,0,3,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844,0
19684,2034,88,5663,102,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0
