18021,2027,86,0,102,3,1,61,258,0,85,35,320,0,53,62,46,72,60,1195,1,47,0,2,4,0,62,16,0,3,1,6,0,0,2,3,6,6,10,0,3,3,47,0,0,1,5,4,41,15,-2.1959,252.7000,0,184,-0.9432
18021,2027,32,0,101,2,1,12,56,0,23,2,69,0,12,14,13,13,18,263,1,11,0,0,1,1,17,4,0,1,0,2,0,0,0,2,0,3,1,0,1,0,11,0,0,0,1,0,4,0,-0.1925,47.5000,0,37,-0.4778
18021,2028,131,0,104,5,1,17,80,0,30,4,89,0,6,10,10,19,27,301,1,12,0,3,0,1,26,4,0,1,0,0,0,1,0,1,1,4,1,0,3,2,12,0,0,1,0,0,11,6,-0.4677,122.3000,0,52,0.2474
18021,2028,103,0,103,4,1,52,227,0,79,15,264,0,31,50,43,80,53,971,1,30,0,3,1,0,51,17,2,3,7,4,0,0,1,5,1,6,6,0,3,3,30,0,0,1,1,3,25,15,-2.1511,207.0000,0,157,-0.4907
18021,2029,159,0,105,6,1,9,37,0,9,2,43,0,6,5,5,16,10,147,2,3,0,2,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,1,-0.1328,38.9000,0,29,-0.1354
18021,2029,131,0,104,5,1,33,125,0,34,16,148,1,20,14,12,49,28,555,0,20,1,2,2,0,24,9,1,2,1,0,0,0,0,0,0,5,4,0,0,0,19,0,0,3,1,3,12,3,0.2502,142.6000,0,99,0.4144
18021,2029,103,0,103,4,1,33,127,0,32,9,146,0,18,11,11,53,33,539,0,17,0,2,1,1,23,7,0,1,1,1,0,0,1,2,0,3,2,0,2,1,17,0,0,3,0,1,24,7,0.2453,116.8000,0,99,0.0688
18022,2025,117,0,103,4,1,79,318,0,97,47,363,58,36,48,47,85,87,1356,1,19,19,4,6,0,70,19,0,0,3,5,0,0,0,2,9,0,11,2,0,0,0,0,0,5,6,0,0,0,-1.8106,363.5000,0,238,0.8731
18022,2026,129,0,104,5,1,62,245,0,72,53,270,55,22,35,33,59,62,1029,1,13,13,3,5,0,52,18,0,3,1,1,0,0,1,0,0,0,11,2,0,0,0,0,0,4,2,0,0,0,-0.5569,281.4000,0,187,1.6701
18022,2026,117,0,103,4,1,28,118,0,40,27,142,0,20,27,24,28,22,543,2,21,2,1,3,1,26,8,1,0,1,5,0,0,2,3,3,8,6,0,3,1,19,0,0,2,0,3,8,3,-1.0168,156.4000,0,86,-0.3263
18022,2027,117,0,103,4,1,75,296,0,77,66,339,28,37,34,31,64,87,1367,0,31,9,4,2,1,53,15,0,1,1,8,1,0,1,4,5,7,5,0,1,0,22,0,0,3,3,2,14,4,0.6177,352.9000,0,225,0.6118
18022,2028,117,0,103,4,1,94,380,0,107,57,419,47,36,47,44,114,98,1543,1,18,18,6,5,0,79,19,0,2,4,5,1,0,0,3,1,0,8,6,0,0,0,0,0,3,1,0,0,0,-0.2265,443.5000,0,283,1.9127
18022,2028,61,0,102,3,1,25,96,0,22,12,108,15,10,10,8,33,29,387,0,6,3,3,0,0,17,3,0,2,1,1,1,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,2,0,0.3329,111.4000,0,75,0.4156
18022,2029,61,0,102,3,1,22,92,0,28,9,101,11,8,10,10,26,30,368,2,6,4,1,1,0,19,7,0,1,1,1,0,0,0,1,0,1,2,2,0,0,2,0,0,1,0,0,1,0,0.0992,102.9000,0,68,0.4103
18022,2030,61,0,102,3,1,83,326,0,88,55,376,21,43,42,34,114,70,1442,2,37,7,5,1,0,68,10,1,6,2,8,1,0,0,5,0,3,10,3,0,0,30,0,0,2,0,1,27,11,0.3919,399.5000,0,251,0.1849
18022,2031,117,0,103,4,1,33,122,0,24,26,142,0,19,12,12,45,26,503,1,20,0,2,1,0,19,3,0,1,1,1,0,0,4,2,0,6,1,0,1,1,20,0,0,1,0,3,24,6,1.3773,190.8000,0,100,0.6121
18023,2026,156,0,105,6,1,2,9,0,2,1,10,0,1,0,0,2,4,38,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.3234,20.3000,0,7,-0.0082
18023,2026,139,0,104,5,1,17,70,0,23,11,83,0,9,15,15,16,21,281,0,11,0,2,1,2,14,6,0,2,0,3,0,0,0,0,2,2,3,0,4,2,11,0,0,2,0,1,3,2,-0.5417,93.2000,0,51,-0.3748
18023,2026,106,0,103,4,1,20,85,0,29,15,98,0,9,14,14,15,26,388,0,13,0,0,1,0,19,7,0,0,0,3,0,0,0,1,4,2,2,0,1,1,13,0,0,0,1,1,10,7,-0.5397,71.6000,0,60,-0.2560
18023,2026,84,0,102,3,1,9,47,0,20,5,51,0,3,9,9,12,10,200,2,9,0,0,1,0,15,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,9,0,0,0,1,3,6,3,-0.0606,47.6000,0,29,-0.1575
18023,2027,106,0,103,4,1,69,286,0,88,50,332,0,40,48,40,83,64,1300,2,41,0,0,2,0,63,20,2,3,2,3,0,1,1,2,0,7,9,0,3,3,41,0,0,3,1,2,49,24,-0.6446,270.1000,0,209,0.4442
18023,2028,139,0,104,5,1,31,133,0,39,15,149,0,13,20,16,42,36,529,1,19,0,4,1,1,25,8,0,2,3,3,0,0,1,0,1,5,1,0,3,2,19,0,0,1,0,1,21,8,-0.5857,155.1000,0,94,0.0157
18023,2028,106,0,103,4,1,51,222,0,76,25,256,27,32,46,40,58,62,935,1,16,9,2,6,1,52,15,0,1,1,8,0,0,0,1,1,2,5,0,1,0,7,0,0,1,1,2,3,2,-1.9532,273.6000,0,154,-0.4898
18023,2029,168,0,105,6,1,19,78,0,21,13,85,1,6,13,11,27,16,292,0,9,1,1,2,0,12,5,0,1,2,2,0,0,0,1,0,3,0,0,2,2,8,0,0,0,0,0,11,8,-1.1373,78.3000,0,57,0.2123
18023,2029,121,0,104,5,1,18,72,0,16,6,75,6,3,7,3,26,21,257,1,7,2,2,0,0,14,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,5,1,0.2048,57.6000,0,55,0.3272
18023,2030,168,0,105,6,1,3,17,0,6,1,20,5,3,1,1,5,5,80,2,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,23.5000,0,11,0.0103
18023,2030,121,0,104,5,1,27,103,0,24,14,113,2,9,9,9,40,25,431,2,22,1,0,0,3,22,0,1,0,0,2,0,0,1,4,0,5,2,0,4,1,21,0,0,0,1,7,20,6,1.1630,152.5000,0,83,0.2261
18024,2026,76,0,102,3,1,42,180,0,60,22,223,26,37,42,41,49,49,834,1,13,8,0,3,0,41,13,0,2,1,5,0,0,0,0,4,2,3,0,0,0,5,0,0,6,2,1,3,1,-2.2845,264.1000,0,127,-0.5514
