3720,2019,130,0,104,5,1,5,19,0,5,4,21,1,2,1,1,4,6,82,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1163,21.1000,0,15,0.1296
3720,2020,130,0,104,5,1,36,130,0,26,40,142,24,7,9,9,24,42,538,0,8,7,4,1,0,16,6,0,3,4,0,0,0,0,1,2,1,1,3,0,0,1,0,0,1,0,0,0,0,0.5543,137.0000,0,108,1.4421
3720,2021,69,0,102,3,1,16,70,0,22,13,78,8,6,9,9,18,17,270,1,3,3,0,1,0,17,4,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.2525,92.4000,0,49,0.3759
3720,2022,62,0,102,3,1,20,86,0,27,14,102,13,15,11,8,17,27,379,2,4,4,1,1,0,22,2,0,0,0,3,1,0,0,2,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0.0655,150.2000,0,62,-0.2413
3721,2018,130,0,104,5,1,53,205,0,44,37,230,0,17,21,20,54,63,810,1,23,0,3,1,4,30,10,1,0,1,3,1,0,2,1,7,7,5,0,6,0,23,0,0,1,1,1,19,4,0.6182,209.2000,0,160,0.1136
3721,2019,177,0,105,6,1,43,163,0,38,35,179,8,9,15,13,49,42,625,0,11,8,0,2,1,26,10,0,2,0,2,0,0,1,1,5,1,2,1,2,0,3,0,0,0,1,0,3,0,0.4383,186.7000,0,129,0.4460
3722,2018,130,0,104,5,1,82,295,0,66,60,341,42,33,39,32,83,85,1238,0,15,15,6,5,0,49,8,0,4,3,6,0,0,0,6,9,0,8,7,0,0,0,0,0,10,6,0,0,0,-0.2412,376.5000,0,246,0.4991
3722,2019,177,0,105,6,1,69,256,0,54,76,285,31,23,16,15,48,77,1069,1,13,13,4,1,0,40,10,0,3,1,3,0,0,0,2,3,0,3,3,0,0,0,0,0,2,4,0,0,0,1.8686,308.9000,0,208,1.2357
3722,2019,130,0,104,5,1,4,18,0,5,5,22,0,4,3,3,5,3,79,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1205,28.4000,0,14,0.0677
3722,2020,177,0,105,6,1,58,218,0,47,76,237,28,14,18,17,41,52,909,0,11,11,5,1,0,36,7,0,1,0,4,0,0,0,4,4,0,2,2,0,0,0,0,0,5,1,0,0,0,0.7863,235.4000,0,174,1.4454
3722,2020,130,0,104,5,1,6,21,0,4,7,22,1,1,1,1,5,4,83,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0.1839,26.0000,0,18,0.2824
3722,2021,177,0,105,6,1,66,251,0,61,78,274,26,18,29,23,53,61,1039,1,15,10,1,5,0,42,14,1,2,1,4,1,0,2,1,2,3,3,4,0,0,5,1,0,5,3,1,5,1,0.3058,281.4000,0,199,1.6847
3723,2018,130,0,104,5,1,14,51,0,9,10,55,6,3,4,4,14,18,191,2,6,1,1,0,0,5,1,0,1,1,2,0,0,0,0,0,4,1,1,0,0,5,0,0,1,1,1,3,0,0.3931,43.7000,0,44,-0.0034
3723,2018,64,0,102,3,1,14,52,0,9,13,63,0,8,3,3,14,16,267,2,10,0,2,0,0,4,4,0,1,0,1,0,0,0,1,2,5,1,0,0,0,10,0,0,1,0,0,8,3,0.4108,33.8000,0,44,-0.0588
3723,2019,177,0,105,6,1,33,111,0,14,31,120,0,9,1,1,32,33,475,0,20,0,3,0,3,11,2,0,0,0,1,0,0,1,3,0,10,1,0,3,0,20,0,0,0,1,2,18,1,2.2615,175.3000,0,99,0.4838
3723,2019,130,0,104,5,1,1,5,0,2,1,5,0,0,0,0,2,0,25,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0385,7.6000,0,3,0.0468
3723,2020,177,0,105,6,1,36,149,0,40,40,157,7,6,12,12,39,28,594,1,14,4,2,2,0,33,3,0,0,0,4,0,0,0,1,2,4,1,2,1,1,10,0,0,1,0,2,12,4,0.4007,189.9000,0,109,0.3601
3724,2018,130,0,104,5,1,14,52,0,13,11,57,0,5,3,3,16,12,184,1,11,0,0,0,1,9,2,0,0,1,1,0,0,1,0,0,1,4,0,1,0,11,0,0,0,0,4,5,0,0.8297,65.5000,0,43,0.1139
3724,2019,177,0,105,6,1,14,51,0,9,14,58,0,6,7,7,14,14,215,1,15,0,1,2,0,5,3,0,0,0,1,0,0,1,1,1,2,1,0,1,1,15,0,0,0,0,6,7,0,0.1764,95.9000,0,43,-0.0714
3724,2019,130,0,104,5,1,6,25,0,6,5,28,0,3,2,2,2,12,106,1,6,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,2,1,-0.1754,19.1000,0,19,-0.0915
3724,2020,177,0,105,6,1,16,65,0,19,11,72,0,5,3,2,22,14,258,1,17,0,0,1,1,18,1,1,1,0,0,0,0,0,1,0,6,1,0,2,1,17,0,0,0,0,5,14,6,0.4556,109.0000,0,49,0.1851
3724,2020,130,0,104,5,1,0,2,0,0,1,3,0,1,0,0,0,1,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1580,7.3000,0,2,-0.0040
3725,2018,130,0,104,5,1,13,46,0,9,14,56,0,10,1,1,13,10,239,2,15,0,1,0,0,5,4,0,0,0,0,0,0,1,0,0,4,1,0,0,0,15,0,0,2,2,4,8,0,0.4119,66.3000,0,41,0.1704
3725,2018,109,0,103,4,1,6,23,0,5,7,29,0,6,4,4,4,6,115,0,3,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,3,0,-0.0012,6.2000,0,18,-0.1218
3725,2019,177,0,105,6,1,2,6,0,0,2,6,0,0,0,0,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0441,2.1000,0,6,0.0663
3725,2019,130,0,104,5,1,11,44,0,12,14,46,0,2,5,5,8,9,175,0,10,0,2,0,0,11,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,10,0,0,1,0,3,5,3,0.1248,56.5000,0,33,0.4563
