12169,107,288,272,218,"2034-4-27",1905,0,1,0,9,2,5,5,7,1,1,25666,27316,6278,27316,25666
12170,107,288,272,248,"2034-4-28",1405,0,1,0,9,9,10,12,17,0,1,27947,27937,0,27936,7078
12171,107,288,272,254,"2034-4-29",1905,0,1,0,9,5,7,7,10,1,6,27947,25355,0,25355,6283
12172,107,278,266,271,"2034-4-27",1905,0,1,0,9,3,0,7,3,0,1,27953,8453,7032,28284,8453
12173,107,278,266,252,"2034-4-28",1305,0,1,0,9,3,1,8,11,1,1,27950,9694,27951,6231,7365
12174,107,278,266,281,"2034-4-29",1505,0,1,0,9,2,1,6,8,1,1,27952,9693,27951,6997,7358
12175,107,269,285,273,"2034-4-27",1405,0,1,0,9,6,2,11,6,1,5,8319,6944,0,8319,6944
12176,107,269,285,275,"2034-4-28",1305,0,1,0,9,0,11,6,9,6,1,8200,8354,0,8354,8200
12177,107,269,285,241,"2034-4-29",1905,0,1,0,9,7,12,14,18,5,0,26720,7051,0,7051,26720
12178,107,271,258,261,"2034-4-27",1905,0,1,0,9,7,8,15,11,1,2,9760,6607,0,27437,28201
12179,107,271,258,262,"2034-4-28",1305,0,1,0,9,4,5,11,12,0,3,9760,7424,9791,28345,9712
12180,107,271,258,244,"2034-4-29",1505,0,1,0,9,1,10,6,14,1,1,9789,6625,0,6625,9734
12181,107,280,281,260,"2034-4-27",1905,0,1,0,9,0,8,3,9,1,0,27374,6571,0,6571,6781
12182,107,280,281,266,"2034-4-28",1305,0,1,0,9,5,4,9,10,4,0,5959,28211,27378,5959,28211
12183,107,280,281,234,"2034-4-29",1905,0,1,0,9,7,4,11,12,3,3,7410,26786,27378,7410,26786
12184,107,267,273,258,"2034-4-27",1905,0,1,0,10,9,10,16,15,3,2,7111,26711,0,9812,28341
12185,107,273,267,295,"2034-4-28",1305,0,1,0,9,7,0,9,2,0,5,6726,7461,0,6726,7461
12186,107,273,267,269,"2034-4-29",1505,0,1,0,9,8,4,12,8,3,3,7697,28264,0,7697,28264
12187,107,260,262,252,"2034-4-27",1905,0,1,0,9,4,6,9,7,1,0,5866,26718,27962,26718,5866
12188,107,260,262,204,"2034-4-28",1305,0,1,0,9,3,4,6,6,1,1,27387,8124,27962,8124,27387
12189,107,260,262,220,"2034-4-29",1905,0,1,0,9,8,4,16,7,1,0,7122,25671,0,27432,25671
12190,107,284,277,231,"2034-4-27",1905,0,1,0,9,1,2,6,6,0,0,6864,27389,7943,5730,7868
12191,107,284,277,204,"2034-4-28",1305,0,1,0,9,11,2,15,6,1,1,5701,28210,28226,5701,28210
12192,107,284,277,203,"2034-4-29",1405,0,1,0,9,4,5,12,6,4,1,25721,5675,7943,5691,6889
12193,107,274,268,261,"2034-4-27",1905,0,1,0,9,10,11,13,17,5,2,26734,28294,0,27989,26871
12194,107,274,268,240,"2034-4-28",1305,0,1,0,9,15,11,17,11,2,2,5186,5948,0,5186,5948
12195,107,274,268,232,"2034-4-29",1505,0,1,0,9,4,0,8,7,1,2,26741,5909,0,26741,5909
12196,107,261,286,245,"2034-4-27",1305,0,1,0,14,7,8,14,17,4,4,28286,25433,0,27460,6557
12197,107,261,286,248,"2034-4-28",1305,0,1,0,9,4,13,8,13,0,0,27385,26272,27957,26272,27385
12198,107,261,286,263,"2034-4-29",1305,0,1,0,9,9,0,16,4,1,1,26884,6066,0,26884,6066
12199,107,283,257,239,"2034-4-27",1905,0,1,0,9,1,0,7,5,0,0,5632,8173,6418,5632,8524
12200,107,283,257,230,"2034-4-28",1305,0,1,0,9,2,0,8,3,0,2,6533,7159,6410,6533,7159
12201,107,283,257,271,"2034-4-29",1905,0,1,0,9,3,4,4,11,0,2,7176,7315,0,7264,28270
12202,107,279,276,64,"2034-4-27",1905,0,1,0,9,6,12,9,15,1,2,28350,26845,27447,27304,7115
12203,107,279,276,168,"2034-4-28",1305,0,1,0,9,13,9,14,9,5,2,9201,6323,0,9201,6323
12204,107,279,276,183,"2034-4-29",1305,0,1,0,9,1,3,6,8,3,3,6326,27368,25360,28269,27945
12205,107,287,275,255,"2034-4-27",1905,0,1,0,9,8,6,11,6,2,2,8223,6175,5521,8220,27969
12206,107,287,275,262,"2034-4-28",1305,0,1,0,9,5,3,9,12,2,3,28268,26736,5521,7306,26736
12207,107,287,275,227,"2034-4-29",1405,0,1,0,9,5,0,7,3,0,1,8257,5761,0,8257,5761
12208,107,259,265,247,"2034-4-27",1905,0,1,0,9,6,5,12,6,3,1,25416,5947,27983,25416,28292
12209,107,259,265,257,"2034-4-28",1405,0,1,0,9,2,9,4,14,5,1,28228,27328,5522,27328,28228
12210,107,259,265,253,"2034-4-29",1505,0,1,0,9,4,11,8,13,2,2,26880,5742,0,5742,26880
12211,107,264,263,277,"2034-4-27",1905,0,1,0,9,1,7,7,13,1,1,6142,8386,0,8386,6142
12212,107,264,263,259,"2034-4-28",1305,0,1,0,9,1,0,7,5,0,1,8377,27956,27427,7329,27956
12213,107,264,263,259,"2034-4-29",1905,0,1,0,9,6,8,8,14,1,3,6690,9666,6694,28329,6186
12214,107,280,273,245,"2034-4-30",1905,0,1,0,9,18,3,14,10,0,4,26775,7734,9825,26775,7804
12215,107,273,280,250,"2034-5-1",1905,0,1,0,9,3,11,9,12,1,4,8586,6781,0,6781,9804
12216,107,273,280,250,"2034-5-2",1905,0,1,0,9,1,2,5,5,1,4,9798,7719,26711,26786,9812
12217,107,267,271,281,"2034-4-30",1905,0,1,0,9,4,7,9,13,1,2,6912,9729,7569,9791,7661
12218,107,267,271,240,"2034-5-1",1905,0,1,0,9,2,7,9,10,2,2,28341,28201,7607,28201,28341
12219,107,267,271,268,"2034-5-2",1905,0,1,0,9,4,5,6,11,3,2,7569,9760,0,26776,6726
12220,107,281,269,255,"2034-4-30",1905,0,1,0,9,4,8,13,15,1,0,5976,27372,27378,6972,26790
12221,107,281,269,239,"2034-5-1",1905,0,1,0,10,4,8,11,16,0,2,27378,8026,0,6944,6570
12222,107,281,269,241,"2034-5-2",1905,0,1,0,9,2,7,6,9,2,2,6575,8200,0,8200,5959
12223,107,258,278,271,"2034-4-30",1405,0,1,0,9,9,2,11,6,3,3,5631,26855,7333,5631,26855
12224,107,258,278,234,"2034-5-1",1905,0,1,0,9,3,2,8,5,2,1,9707,27313,9693,8465,27377
12225,107,258,278,235,"2034-5-2",1905,0,1,0,9,11,3,16,9,1,2,9694,7424,9707,8453,27437
12226,107,285,288,248,"2034-4-30",1905,0,1,0,9,10,1,13,6,1,2,6278,8300,7089,7073,8300
12227,107,285,288,243,"2034-5-1",1905,0,1,0,9,13,2,12,5,1,3,7049,8069,0,7049,8069
12228,107,285,288,237,"2034-5-2",1905,0,1,0,9,13,6,12,9,3,4,27318,27371,26794,25666,8319
12229,107,266,270,259,"2034-4-30",1905,0,1,0,9,0,12,2,9,5,0,6225,26738,0,26738,6225
12230,107,266,270,272,"2034-5-1",1905,0,1,0,9,2,4,7,7,5,0,7007,27390,27951,5949,7007
12231,107,266,270,266,"2034-5-2",1905,0,1,0,9,1,2,5,7,2,1,27951,27977,0,27977,28284
12232,107,272,259,247,"2034-4-30",1905,0,1,0,10,8,6,12,8,1,0,5546,28217,0,26879,27380
12233,107,272,259,237,"2034-5-1",1905,0,1,0,9,5,4,4,8,2,1,27391,6346,5923,27391,6346
12234,107,272,259,270,"2034-5-2",1905,0,1,0,9,9,3,14,9,0,4,28292,27316,27979,28292,27316
12235,107,282,287,261,"2034-4-30",1905,0,1,0,9,2,1,6,7,1,0,27971,6675,6132,27970,6675
12236,107,282,287,243,"2034-5-1",1905,0,1,0,9,3,9,10,11,4,5,28213,5779,0,5779,6619
12237,107,282,287,243,"2034-5-2",1905,0,1,0,9,4,6,6,10,1,1,7530,28355,25330,27969,7523
12238,107,265,279,249,"2034-4-30",1905,0,1,0,9,2,10,6,11,1,4,5478,27946,0,27946,5478
12239,107,265,279,254,"2034-5-1",1905,0,1,0,9,10,5,14,11,2,4,28350,28293,27447,27944,28293
12240,107,265,279,245,"2034-5-2",1905,0,1,0,10,4,3,11,8,3,1,25360,27458,0,7115,27983
12241,107,275,283,251,"2034-4-30",1905,0,1,0,12,6,7,13,14,1,3,8220,26717,0,27431,28204
12242,107,275,283,249,"2034-5-1",1905,0,1,0,9,22,8,18,11,3,6,26781,8194,0,28336,8194
12243,107,275,283,245,"2034-5-2",1905,0,1,0,9,17,5,20,13,1,5,8524,28268,0,8524,28268
12244,107,276,261,269,"2034-4-30",1905,0,1,0,9,7,2,8,8,2,2,6577,26716,0,6577,26716
12245,107,276,261,283,"2034-5-1",1905,0,1,0,9,4,5,8,2,2,0,8702,26797,0,6557,7224
12246,107,276,261,262,"2034-5-2",1905,0,1,0,9,10,0,15,6,1,1,27385,25652,26869,27385,25652
12247,107,257,274,240,"2034-4-30",1305,0,1,0,9,6,4,9,8,1,2,28223,6501,5930,26870,6501
12248,107,257,274,283,"2034-5-1",1305,0,1,0,9,8,12,14,13,3,1,6410,5930,6418,26871,6508
12249,107,257,274,267,"2034-5-2",1905,0,1,0,9,4,9,8,12,1,2,7278,5880,0,5948,5632
12250,107,286,284,237,"2034-4-30",1905,0,1,0,9,16,5,14,11,3,9,27373,27394,0,6882,27394
12251,107,286,284,245,"2034-5-1",1905,0,1,0,9,7,1,15,7,1,0,7957,28362,25721,7957,28362
12252,107,286,284,235,"2034-5-2",1905,0,1,0,9,2,7,5,10,1,0,27993,7868,0,7868,27460
12253,107,268,260,270,"2034-4-30",1905,0,1,0,9,9,1,7,5,1,4,28354,27329,0,28354,27329
12254,107,268,260,290,"2034-5-1",1905,0,1,0,9,8,1,11,3,1,8,26799,27989,0,26799,27989
12255,107,268,260,281,"2034-5-2",1305,0,1,0,9,10,6,15,9,1,3,27963,27991,0,5866,27991
12256,107,277,263,263,"2034-4-30",1905,0,1,0,9,3,1,6,4,2,1,28331,28290,27427,28331,28290
12257,107,277,263,222,"2034-5-1",1405,0,1,0,9,3,4,4,10,1,0,6100,8386,5676,8386,6100
12258,107,277,263,215,"2034-5-2",1905,0,1,0,9,10,3,11,5,3,4,7329,5730,0,7329,5730
12259,107,262,264,244,"2034-4-30",1905,0,1,0,9,7,2,9,10,1,2,28221,26782,0,28221,26782
12260,107,262,264,231,"2034-5-1",1905,0,1,0,9,9,10,10,11,2,2,7122,27955,0,26732,26718
12261,107,262,264,271,"2034-5-2",1905,0,1,0,10,7,3,6,5,4,0,6694,27306,0,6142,27306
12262,107,270,258,287,"2034-5-3",1905,0,1,0,9,5,17,13,16,5,2,6019,6625,0,6625,6019
12263,107,270,258,273,"2034-5-4",1905,0,1,0,9,6,3,12,9,1,3,27313,26738,0,28278,26738
12264,107,270,258,271,"2034-5-5",1305,0,1,0,9,2,7,7,8,4,1,5949,27438,26802,27438,5949
12265,107,288,281,238,"2034-5-3",1905,0,1,0,11,3,4,5,15,3,2,7089,28279,0,7410,7078
12266,107,288,281,248,"2034-5-4",1905,0,1,0,9,1,2,6,7,2,2,6283,26790,26794,26790,6283
12267,107,288,281,244,"2034-5-5",1305,0,1,0,9,10,3,12,8,0,3,5976,7049,0,5976,7049
12268,107,278,267,277,"2034-5-3",1905,0,1,0,9,3,8,6,10,4,4,7365,7697,0,7697,7365
12269,107,278,267,241,"2034-5-4",1905,0,1,0,9,1,2,4,8,0,2,7345,7661,9693,7661,5631
12270,107,278,267,249,"2034-5-5",1505,0,1,0,9,2,3,5,8,0,2,8465,28341,9693,28341,8465
12271,107,269,273,271,"2034-5-3",1905,0,1,0,9,7,11,10,16,2,7,26720,7461,27372,7461,26720
12272,107,269,273,270,"2034-5-4",1905,0,1,0,9,9,11,11,14,6,2,6972,28264,0,28264,6972
12273,107,269,273,240,"2034-5-5",1305,0,1,0,9,5,3,9,5,2,3,26775,6944,26711,26775,6944
12274,107,271,280,228,"2034-5-3",1905,0,1,0,9,13,1,22,4,1,4,28211,9712,0,28211,9712
12275,107,271,280,265,"2034-5-4",1405,0,1,0,9,8,3,11,8,1,1,7719,9734,0,7804,9734
12276,107,271,280,273,"2034-5-5",1305,0,1,0,9,0,8,5,9,5,0,28201,6781,0,6781,28201
12277,107,286,262,245,"2034-5-3",1905,0,1,0,9,15,7,19,9,3,7,8124,26272,0,8124,26272
12278,107,262,268,262,"2034-5-4",1905,0,1,0,9,5,9,8,12,3,0,27432,26741,0,26741,27432
12279,107,262,268,255,"2034-5-5",1305,0,1,0,9,0,4,3,9,0,3,26782,27329,0,27329,26782
12280,107,263,268,200,"2034-5-3",1905,0,1,0,9,7,12,12,15,3,2,9666,5186,0,5186,28329
12281,107,263,286,228,"2034-5-4",1905,0,1,0,9,2,3,10,9,2,2,28331,26884,27427,26884,28331
12282,107,263,286,237,"2034-5-5",1905,0,1,0,9,1,2,7,9,2,1,8377,25433,0,27394,8386
12283,107,260,257,229,"2034-5-3",1905,0,1,0,9,4,5,14,5,4,3,6234,28348,27962,6533,27387
12284,107,260,257,245,"2034-5-4",1905,0,1,0,9,3,7,8,11,2,1,6234,7264,6264,7264,25671
12285,107,260,257,251,"2034-5-5",1305,0,1,0,12,2,3,11,10,2,0,6264,7315,0,6501,28354
12286,107,284,276,253,"2034-5-3",1905,0,1,0,9,8,5,14,11,2,1,9201,28210,8702,9201,28210
12287,107,284,276,227,"2034-5-4",1905,0,1,0,9,8,1,7,3,1,2,28269,25721,0,28269,6889
12288,107,284,276,204,"2034-5-5",1905,0,1,0,9,0,4,4,8,0,2,6882,26716,7943,26716,6882
12289,107,274,275,249,"2034-5-3",1905,0,1,0,9,0,3,9,5,3,2,28223,7306,0,7306,5909
12290,107,274,275,216,"2034-5-4",1905,0,1,0,9,2,9,7,9,3,2,26734,8257,0,8257,26870
12291,107,274,275,249,"2034-5-5",1305,0,1,0,9,1,5,1,6,3,1,26871,8220,0,8220,26871
12292,107,261,265,269,"2034-5-3",1305,0,1,0,10,7,2,14,9,0,3,27458,27957,0,5742,6066
12293,107,261,265,258,"2034-5-4",1905,0,1,0,9,3,5,9,9,3,0,26797,27328,0,26740,6577
12294,107,261,265,233,"2034-5-5",1305,0,1,0,9,9,8,14,14,3,1,28293,6557,26804,28293,6557
12295,107,283,282,242,"2034-5-3",1905,0,1,0,9,1,4,8,9,1,1,8173,6676,7176,6676,7159
12296,107,283,282,265,"2034-5-4",1905,0,1,0,9,6,9,12,9,5,0,7176,25330,0,6649,28270
12297,107,283,282,241,"2034-5-5",1605,0,1,0,9,21,4,21,5,4,4,6675,27431,0,6675,27431
12298,107,279,272,194,"2034-5-3",1905,0,1,0,9,13,6,18,11,1,6,27936,6323,0,27936,6323
12299,107,279,272,169,"2034-5-4",1305,0,1,0,9,1,2,7,6,2,0,6326,27938,25360,25355,27945
12300,107,279,272,183,"2034-5-5",1305,0,1,0,9,6,7,12,8,2,4,25665,27938,25360,27380,27946
12301,107,287,266,224,"2034-5-3",1905,0,1,0,9,17,7,16,14,0,4,26795,26736,0,6231,26736
12302,107,287,266,241,"2034-5-4",1905,0,1,0,9,1,2,7,5,1,0,6132,27952,0,6997,5761
12303,107,287,266,235,"2034-5-5",1305,0,1,0,9,4,8,9,10,5,1,27970,6225,0,6225,27970
12304,107,259,285,279,"2034-5-3",1905,0,1,0,9,1,2,8,6,4,2,5546,27371,0,7051,28228
12305,107,259,285,283,"2034-5-4",1905,0,1,0,11,2,3,10,8,1,0,5557,27371,0,8300,26880
12306,107,259,285,287,"2034-5-5",1405,0,1,0,9,7,6,13,16,1,5,26719,28358,27371,26719,26879
12307,107,264,277,272,"2034-5-3",1905,0,1,0,9,8,7,12,10,4,2,5701,27956,5676,5701,27956
12308,107,264,277,256,"2034-5-4",1305,0,1,0,9,4,7,13,8,2,1,27454,5691,6694,5691,6186
12309,107,264,277,295,"2034-5-5",1305,0,1,0,9,14,8,13,11,1,2,28290,28221,0,28290,28221
12310,107,271,269,269,"2034-5-7",1905,0,1,0,9,9,7,16,11,3,0,27372,26776,27308,8200,26776
12311,107,271,269,245,"2034-5-8",1905,0,1,0,9,1,12,8,13,2,0,9789,26720,0,26720,9712
12312,107,271,269,260,"2034-5-9",1905,0,1,0,9,1,12,9,14,2,0,28201,6972,9760,6972,28201
12313,107,280,278,270,"2034-5-7",1905,0,1,0,9,4,2,7,4,0,6,8453,26786,9693,8453,26786
12314,107,280,278,279,"2034-5-8",1905,0,1,0,10,1,2,8,3,3,1,6773,9693,0,7365,28211
12315,107,280,278,239,"2034-5-9",1405,0,1,0,9,15,8,14,12,1,3,7345,7804,0,5631,7804
12316,107,273,288,260,"2034-5-7",1905,0,1,0,9,5,4,11,6,2,2,25666,9804,27947,25666,9804
12317,107,273,288,265,"2034-5-8",1905,0,1,0,9,1,2,10,8,1,1,9812,7078,26711,7078,9812
12318,107,273,288,264,"2034-5-9",1905,0,1,0,9,3,1,10,6,3,2,6283,7461,27947,6283,7461
12319,107,267,270,280,"2034-5-7",1905,0,1,0,9,7,4,18,6,1,4,27390,6726,5980,28357,6726
12320,107,267,270,270,"2034-5-8",1905,0,1,0,9,5,1,6,11,3,2,27977,7697,0,27977,7697
12321,107,267,270,275,"2034-5-9",1905,0,1,0,9,3,11,5,14,0,5,28342,6019,0,6019,28343
12322,107,281,259,263,"2034-5-7",1905,0,1,0,9,1,4,4,8,3,0,5959,27391,0,27391,5959
12323,107,281,259,242,"2034-5-8",1905,0,1,0,9,6,7,12,16,0,2,6570,5923,27378,28292,7410
12324,107,281,259,247,"2034-5-9",1905,0,1,0,9,5,6,10,7,3,3,26790,28228,27378,28228,26790
12325,107,258,287,254,"2034-5-7",1905,0,1,0,9,4,6,6,7,1,1,7435,5779,27313,5779,27377
12326,107,258,287,255,"2034-5-8",1905,0,1,0,9,13,4,10,14,3,6,27969,27437,0,27969,27437
12327,107,258,287,251,"2034-5-9",1905,0,1,0,9,4,6,4,9,1,3,6625,28355,27313,26736,6625
12328,107,285,279,263,"2034-5-7",1905,0,1,0,9,9,4,9,7,3,4,6326,8052,0,27944,8354
12329,107,285,279,266,"2034-5-8",1905,0,1,0,9,7,3,12,6,4,3,25665,27371,0,7115,8319
12330,107,285,279,231,"2034-5-9",1905,0,1,0,9,13,3,14,12,0,7,27945,7051,0,27945,7051
12331,107,266,283,255,"2034-5-7",1305,0,1,0,9,1,10,5,15,3,0,7007,8524,0,8524,7007
12332,107,266,283,279,"2034-5-8",1905,0,1,0,9,1,8,4,12,5,1,6231,7159,27953,7159,6231
12333,107,266,283,249,"2034-5-9",1905,0,1,0,9,4,9,9,13,2,2,6997,28270,0,28270,6997
12334,107,272,261,232,"2034-5-7",1405,0,1,0,9,7,4,11,11,1,2,26797,27937,0,27385,6346
12335,107,272,261,253,"2034-5-8",1905,0,1,0,9,7,13,15,14,1,0,7193,6066,27938,6066,27936
12336,107,272,261,238,"2034-5-9",1905,0,1,0,9,13,2,20,2,0,4,6577,25355,0,6577,25355
12337,107,282,274,249,"2034-5-7",1905,0,1,0,9,4,2,11,7,2,3,5948,28277,5930,5948,6619
12338,107,282,274,255,"2034-5-8",1305,0,1,0,9,5,8,9,11,2,3,7523,5909,25330,5909,7523
12339,107,282,274,256,"2034-5-9",1405,0,1,0,9,7,0,12,3,0,1,26870,7530,0,26870,6649
12340,107,284,265,213,"2034-5-7",1905,0,1,0,9,4,1,8,3,1,4,28360,27373,27458,27983,7957
12341,107,265,284,262,"2034-5-8",1905,0,1,0,9,18,9,13,17,4,1,7868,5478,0,7868,5478
12342,107,265,284,259,"2034-5-9",1905,0,1,0,9,12,5,15,11,2,4,6864,5742,0,6889,5742
12343,107,275,260,249,"2034-5-7",1305,0,1,0,9,6,4,11,7,2,5,26799,8194,27962,26799,8194
12344,107,275,260,237,"2034-5-8",1905,0,1,0,9,8,4,13,12,2,4,27323,5521,27962,5866,8257
12345,107,275,260,232,"2034-5-9",1905,0,1,0,9,9,2,10,7,0,2,25671,7306,6264,25671,7306
12346,107,276,263,259,"2034-5-7",1905,0,1,0,9,0,2,3,9,2,2,7224,7329,8702,7329,7224
12347,107,276,263,289,"2034-5-8",1905,0,1,0,9,7,4,12,4,1,1,8374,9201,0,8374,9201
12348,107,276,263,255,"2034-5-9",1905,0,1,0,9,3,4,6,5,1,0,25652,8377,0,28331,25652
12349,107,257,262,237,"2034-5-7",1905,0,1,0,9,2,5,5,10,2,1,6508,26718,6418,26718,6508
12350,107,257,262,260,"2034-5-8",1905,0,1,0,9,3,10,5,12,3,3,5632,27306,0,27306,5632
12351,107,257,262,274,"2034-5-9",1905,0,1,0,9,11,21,11,18,4,3,6533,8124,0,8124,6533
12352,107,286,277,237,"2034-5-7",1905,0,1,0,9,6,11,10,13,2,3,27122,5675,26273,6100,28362
12353,107,286,277,248,"2034-5-8",1905,0,1,0,11,6,7,12,11,5,3,26806,5676,0,5730,27460
12354,107,286,277,247,"2034-5-9",1905,0,1,0,9,12,3,16,8,2,5,5701,26272,0,5701,26272
12355,107,268,264,285,"2034-5-7",1405,0,1,0,9,10,3,9,5,0,3,26732,28294,0,26732,27989
12356,107,268,264,253,"2034-5-8",1305,0,1,0,9,7,3,7,7,1,3,6142,27991,0,6142,27991
12357,107,268,264,270,"2034-5-9",1905,0,1,0,9,1,6,7,10,1,0,5186,6186,0,6186,5186
12358,107,270,280,284,"2034-5-10",1905,0,1,0,9,14,3,10,9,1,6,6781,26738,0,6781,26738
12359,107,270,280,275,"2034-5-11",1905,0,1,0,9,3,2,10,4,1,2,7719,5949,6773,26786,5949
12360,107,270,280,263,"2034-5-12",1305,0,1,0,9,15,5,19,7,2,2,27374,27977,0,28211,27977
12361,107,288,271,245,"2034-5-10",1405,0,1,0,9,3,7,7,11,3,0,7049,9734,0,9734,7049
12362,107,288,271,230,"2034-5-11",1905,0,1,0,9,3,8,8,12,2,2,25666,26776,7089,26776,25666
12363,107,288,271,234,"2034-5-12",1305,0,1,0,9,2,12,5,13,4,2,26794,9712,0,9712,7078
